log10_x,L_100,L_1000,dc,zero_line
45.36,-2.834647,-1.336150,-0.670000,0.0
45.38,-3.135275,-18.449134,-0.670000,0.0
45.40,0.565792,2.672766,-0.670000,0.0
45.42,1.930060,2.908696,-0.670000,0.0
45.44,3.478906,3.664311,-0.670000,0.0
45.46,-3.709780,15.730530,-0.670000,0.0
45.48,2.519925,22.335220,-0.670000,0.0
45.50,-1.709908,-3.873706,-0.670000,0.0
45.52,-1.054479,5.218569,-0.670000,0.0
45.54,-7.281000,-16.854065,-0.670000,0.0
45.56,4.174778,8.569023,-0.670000,0.0
45.58,-4.497393,-0.216408,-0.670000,0.0
45.60,6.511298,12.347848,-0.670000,0.0
45.62,-2.490024,-0.828072,-0.670000,0.0
45.64,0.096988,8.600684,-0.670000,0.0
45.66,-4.663442,-4.855166,-0.670000,0.0
45.68,1.430923,6.944627,-0.670000,0.0
45.70,-1.218001,-6.279429,-0.670000,0.0
45.72,-5.645597,-15.734684,-0.670000,0.0
45.74,1.955869,-3.432114,-0.670000,0.0
45.76,5.287391,6.216390,-0.670000,0.0
45.78,-2.591242,-1.396655,-0.670000,0.0
45.80,-2.326808,-6.481472,-0.670000,0.0
45.82,1.764212,0.558907,-0.670000,0.0
45.84,-0.990158,3.833239,-0.670000,0.0
45.86,1.709454,4.169131,-0.670000,0.0
45.88,-5.225959,-3.074889,-0.670000,0.0
45.90,-4.432298,-21.669563,-0.670000,0.0
45.92,-0.841925,-6.911020,-0.670000,0.0
45.94,-1.206224,0.143516,-0.670000,0.0
45.96,-1.768544,8.005455,-0.670000,0.0
45.98,2.819784,-13.406517,-0.670000,0.0
46.00,-2.426308,-2.478730,-0.670000,0.0
46.02,1.180821,2.160457,-0.670000,0.0
46.04,-5.063507,-6.991525,-0.670000,0.0
46.06,3.099251,1.244168,-0.670000,0.0
46.08,-0.119881,-5.338753,-0.670000,0.0
46.10,-0.744922,-1.796011,-0.670000,0.0
46.12,0.322138,-1.108563,-0.670000,0.0
46.14,-2.700044,-11.834131,-0.670000,0.0
46.16,0.700617,-2.913943,-0.670000,0.0
46.18,-2.273264,0.691735,-0.670000,0.0
46.20,-0.314466,10.353773,-0.670000,0.0
46.22,2.222830,3.179195,-0.670000,0.0
46.24,-1.082921,-14.873078,-0.670000,0.0
46.26,-4.618530,0.815206,-0.670000,0.0
46.28,5.401027,8.372214,-0.670000,0.0
46.30,-2.096844,-11.620429,-0.670000,0.0
46.32,2.796985,11.354607,-0.670000,0.0
46.34,0.244486,-17.360319,-0.670000,0.0
46.36,1.002642,-2.366078,-0.670000,0.0
46.38,1.251498,-15.869539,-0.670000,0.0
46.40,0.457711,7.242967,-0.670000,0.0
46.42,-3.491246,5.906627,-0.670000,0.0
46.44,-0.260929,-2.969594,-0.670000,0.0
46.46,-6.283874,-5.226654,-0.670000,0.0
46.48,-0.226886,8.195868,-0.670000,0.0
46.50,2.281828,9.910910,-0.670000,0.0
46.52,-1.066101,6.606851,-0.670000,0.0
46.54,1.121424,5.979812,-0.670000,0.0
46.56,-4.316335,4.284514,-0.670000,0.0
46.58,0.702358,16.792654,-0.670000,0.0
46.60,-2.929257,-12.874708,-0.670000,0.0
46.62,-0.380431,-6.240766,-0.670000,0.0
46.64,-2.485074,-14.705588,-0.670000,0.0
46.66,-1.865548,-11.403551,-0.670000,0.0
46.68,-1.793815,0.565858,-0.670000,0.0
46.70,-1.040299,-12.625956,-0.670000,0.0
46.72,-2.188587,-6.578918,-0.670000,0.0
46.74,7.531111,8.801950,-0.670000,0.0
46.76,-0.082790,9.643605,-0.670000,0.0
46.78,-0.054890,2.884199,-0.670000,0.0
46.80,1.802061,-6.557944,-0.670000,0.0
46.82,2.928089,6.744601,-0.670000,0.0
46.84,-5.954940,-4.512718,-0.670000,0.0
46.86,-0.112600,-3.201261,-0.670000,0.0
46.88,-5.401454,1.198635,-0.670000,0.0
46.90,0.204123,0.633191,-0.670000,0.0
46.92,-2.225985,-9.630430,-0.670000,0.0
46.94,2.823534,-2.201721,-0.670000,0.0
46.96,-6.768204,-12.065033,-0.670000,0.0
46.98,1.635159,-7.383521,-0.670000,0.0
47.00,0.922336,2.764491,-0.670000,0.0
47.02,-5.744636,-13.946506,-0.670000,0.0
47.04,-4.449304,-5.186285,-0.670000,0.0
47.06,0.526727,-0.282641,-0.670000,0.0
47.08,-3.136239,-6.826726,-0.670000,0.0
47.10,-0.268057,2.248354,-0.670000,0.0
47.12,-0.336875,-14.492452,-0.670000,0.0
47.14,1.694532,-7.580593,-0.670000,0.0
47.16,-0.806517,-10.556115,-0.670000,0.0
47.18,-2.467700,-9.244466,-0.670000,0.0
47.20,3.477370,-8.535621,-0.670000,0.0
47.22,-3.984735,-16.414946,-0.670000,0.0
47.24,7.262793,9.410622,-0.670000,0.0
47.26,-3.478973,3.971609,-0.670000,0.0
47.28,0.595082,3.318962,-0.670000,0.0
47.30,3.595865,6.071439,-0.670000,0.0
47.32,-2.685724,11.784203,-0.670000,0.0
47.34,2.548457,30.314240,-0.670000,0.0
47.36,-0.170254,4.437775,-0.670000,0.0
47.38,0.527140,-22.462947,-0.670000,0.0
47.40,-2.722122,-3.150982,-0.670000,0.0
47.42,-0.581171,-13.746298,-0.670000,0.0
47.44,1.604456,-6.609735,-0.670000,0.0
47.46,-3.743947,7.326197,-0.670000,0.0
47.48,-0.777838,7.427888,-0.670000,0.0
47.50,-0.488528,-9.730573,-0.670000,0.0
47.52,-0.759822,-6.727560,-0.670000,0.0
47.54,-2.506893,1.738033,-0.670000,0.0
47.56,-0.138204,-1.939794,-0.670000,0.0
47.58,-3.049260,-13.811730,-0.670000,0.0
47.60,-2.698284,16.573271,-0.670000,0.0
47.62,-1.290253,10.867445,-0.670000,0.0
47.64,-1.766329,1.226517,-0.670000,0.0
47.66,0.593731,-18.407915,-0.670000,0.0
47.68,-9.395626,-27.429609,-0.670000,0.0
47.70,2.271561,-6.570323,-0.670000,0.0
47.72,1.614818,3.506868,-0.670000,0.0
47.74,-0.054952,4.306134,-0.670000,0.0
47.76,4.532771,-0.482824,-0.670000,0.0
47.78,-0.814384,6.446549,-0.670000,0.0
47.80,-7.391056,7.518564,-0.670000,0.0
47.82,-4.781694,-2.554703,-0.670000,0.0
47.84,-2.895561,-20.225418,-0.670000,0.0
47.86,-1.870389,-11.910309,-0.670000,0.0
47.88,3.824754,13.118015,-0.670000,0.0
47.90,0.474516,7.497132,-0.670000,0.0
47.92,5.490176,-9.119514,-0.670000,0.0
47.94,-1.347860,-5.862219,-0.670000,0.0
47.96,4.967807,-4.231463,-0.670000,0.0
47.98,-1.350519,-7.430411,-0.670000,0.0
48.00,-3.525492,-9.201972,-0.670000,0.0
48.02,4.196954,6.335876,-0.670000,0.0
48.04,-3.382639,-7.284296,-0.670000,0.0
48.06,2.007780,2.175953,-0.670000,0.0
48.08,-0.324668,-16.521052,-0.670000,0.0
48.10,1.660060,13.712543,-0.670000,0.0
48.12,-0.382237,1.346450,-0.670000,0.0
48.14,-5.959703,-18.837235,-0.670000,0.0
48.16,2.571026,-9.608481,-0.670000,0.0
48.18,-1.951544,11.646055,-0.670000,0.0
48.20,-6.864928,3.827026,-0.670000,0.0
48.22,0.426792,2.570692,-0.670000,0.0
48.24,0.323061,14.365540,-0.670000,0.0
48.26,-1.078916,2.739640,-0.670000,0.0
48.28,-2.285253,-4.337630,-0.670000,0.0
48.30,9.133899,1.374356,-0.670000,0.0
48.32,4.107542,8.753384,-0.670000,0.0
48.34,-4.992280,6.768929,-0.670000,0.0
48.36,2.585782,3.225816,-0.670000,0.0
48.38,0.705534,5.454898,-0.670000,0.0
48.40,-8.419962,10.787509,-0.670000,0.0
48.42,0.580884,0.259111,-0.670000,0.0
48.44,-1.743683,7.076751,-0.670000,0.0
48.46,0.281392,-7.408161,-0.670000,0.0
48.48,-2.226893,1.247876,-0.670000,0.0
48.50,2.100393,21.811688,-0.670000,0.0
48.52,-3.351897,5.964084,-0.670000,0.0
48.54,2.972246,-17.632959,-0.670000,0.0
48.56,-4.903131,-13.135895,-0.670000,0.0
48.58,4.385701,2.305112,-0.670000,0.0
48.60,-8.458631,-18.985644,-0.670000,0.0
48.62,-4.191531,-4.344937,-0.670000,0.0
48.64,-2.621246,-14.179781,-0.670000,0.0
48.66,-5.676592,-13.221540,-0.670000,0.0
48.68,-0.317604,5.211109,-0.670000,0.0
48.70,-0.412437,11.291673,-0.670000,0.0
48.72,-3.766336,6.152831,-0.670000,0.0
48.74,5.662666,-1.981731,-0.670000,0.0
48.76,-3.910784,5.227023,-0.670000,0.0
48.78,-3.999051,9.204533,-0.670000,0.0
48.80,-0.783988,-11.356550,-0.670000,0.0
48.82,1.007788,-4.039363,-0.670000,0.0
48.84,3.492662,-4.224088,-0.670000,0.0
48.86,4.259061,9.418808,-0.670000,0.0
48.88,-0.459358,4.646933,-0.670000,0.0
48.90,-0.856689,-20.788011,-0.670000,0.0
48.92,-0.119607,6.769245,-0.670000,0.0
48.94,-4.556217,-14.262499,-0.670000,0.0
48.96,7.132968,-1.056170,-0.670000,0.0
48.98,-4.946711,-18.383894,-0.670000,0.0
49.00,0.136668,-16.535163,-0.670000,0.0
49.02,1.854741,18.126529,-0.670000,0.0
49.04,-3.146426,6.187467,-0.670000,0.0
49.06,-8.398492,-13.407994,-0.670000,0.0
49.08,8.988667,7.350813,-0.670000,0.0
49.10,3.190611,-8.215303,-0.670000,0.0
49.12,-5.407167,-6.045402,-0.670000,0.0
49.14,-1.209360,8.489520,-0.670000,0.0
49.16,2.339486,10.963920,-0.670000,0.0
49.18,1.647939,7.393971,-0.670000,0.0
49.20,-2.213960,3.333061,-0.670000,0.0
49.22,4.330425,11.813055,-0.670000,0.0
49.24,-1.304334,-11.852793,-0.670000,0.0
49.26,2.641726,5.352091,-0.670000,0.0
49.28,-2.841597,-0.970187,-0.670000,0.0
49.30,-0.496414,-15.423503,-0.670000,0.0
49.32,-3.859911,-2.792663,-0.670000,0.0
49.34,-6.256359,-8.703607,-0.670000,0.0
49.36,-1.556694,-5.582927,-0.670000,0.0
49.38,-3.027868,-4.510633,-0.670000,0.0
49.40,-1.883835,11.637401,-0.670000,0.0
49.42,-0.828230,7.720805,-0.670000,0.0
49.44,-2.705845,-3.507129,-0.670000,0.0
49.46,1.498718,7.634396,-0.670000,0.0
49.48,-0.618113,12.456073,-0.670000,0.0
49.50,-2.562275,-7.024825,-0.670000,0.0
49.52,-4.464528,6.802208,-0.670000,0.0
49.54,5.181157,3.744874,-0.670000,0.0
49.56,-2.245078,-4.250790,-0.670000,0.0
49.58,-0.449419,-10.378212,-0.670000,0.0
49.60,-1.521341,-22.278486,-0.670000,0.0
49.62,-4.529230,-5.007686,-0.670000,0.0
49.64,3.497553,-7.276549,-0.670000,0.0
49.66,-7.583364,-11.363052,-0.670000,0.0
49.68,6.066844,-4.270215,-0.670000,0.0
49.70,-1.134827,-1.658906,-0.670000,0.0
49.72,3.253795,-6.477497,-0.670000,0.0
49.74,1.345858,17.597722,-0.670000,0.0
49.76,3.488791,9.640045,-0.670000,0.0
49.78,-4.242688,2.519308,-0.670000,0.0
49.80,2.565837,17.224717,-0.670000,0.0
49.82,-1.078389,-8.252013,-0.670000,0.0
49.84,-1.019306,8.511596,-0.670000,0.0
49.86,-6.481253,-8.817069,-0.670000,0.0
49.88,-0.234438,4.110572,-0.670000,0.0
49.90,3.634738,4.979715,-0.670000,0.0
49.92,3.219921,8.294002,-0.670000,0.0
49.94,-3.230559,-12.208710,-0.670000,0.0
49.96,2.098597,-0.744820,-0.670000,0.0
49.98,2.961792,7.444264,-0.670000,0.0
