log10_x,L_reconstructed,wave1,wave2,wave3,wave4,wave5,envelope_pos,envelope_neg,dc_offset
39.26,-4.291446,0.499589,0.162508,-0.506561,-0.600340,-0.466279,6.279395,-6.279395,-0.670000
39.28,-0.237670,0.115484,-0.415013,0.119300,-0.133733,0.342861,6.279395,-6.279395,-0.670000
39.30,1.978630,-0.315850,-0.633021,0.603635,0.555174,0.503345,6.279395,-6.279395,-0.670000
39.32,-1.717022,-0.618015,-0.302662,0.371879,0.321233,-0.288445,6.279395,-6.279395,-0.670000
39.34,-4.972676,-0.667438,0.289884,-0.301037,-0.446683,-0.534528,6.279395,-6.279395,-0.670000
39.36,1.913458,-0.443909,0.631312,-0.616833,-0.472093,0.230658,6.279395,-6.279395,-0.670000
39.38,-0.873031,-0.038840,0.425854,-0.200881,0.287242,0.559464,6.279395,-6.279395,-0.670000
39.40,0.312904,0.382113,-0.148509,0.453376,0.569103,-0.170175,6.279395,-6.279395,-0.670000
39.42,-0.823215,0.646798,-0.594222,0.569794,-0.095038,-0.577862,6.279395,-6.279395,-0.670000
39.44,-1.221305,0.646971,-0.525179,0.010266,-0.601201,0.107703,5.284352,-5.284352,-0.670000
39.46,0.864410,0.382561,-0.001190,-0.561440,-0.108007,0.589506,5.284352,-5.284352,-0.670000
39.48,-0.927450,-0.038300,0.523831,-0.467111,0.564723,-0.043973,5.284352,-5.284352,-0.670000
39.50,-2.076557,-0.443498,0.595072,0.181352,0.298732,-0.594259,5.284352,-5.284352,-0.670000
39.52,1.749450,-0.667324,0.150821,0.614677,-0.463832,-0.020272,5.284352,-5.284352,-0.670000
39.54,-3.120818,-0.618244,-0.424082,0.318811,-0.455383,0.592068,5.284352,-5.284352,-0.670000
39.56,-1.172268,-0.316329,-0.631616,-0.355260,0.310035,0.084280,5.284352,-5.284352,-0.670000
39.58,-1.432131,0.114951,-0.292000,-0.607887,0.560092,-0.582956,5.284352,-5.284352,-0.670000
39.60,-0.702644,0.499221,0.300567,-0.139378,-0.120874,-0.147302,5.284352,-5.284352,-0.670000
39.62,2.462039,0.679331,0.632761,0.494474,-0.600915,0.567032,5.284352,-5.284352,-0.670000
39.64,-0.392760,0.581625,0.416814,0.541733,-0.082074,0.208603,5.284352,-5.284352,-0.670000
39.66,-0.621511,0.246059,-0.160206,-0.053666,0.573196,-0.544480,5.284352,-5.284352,-0.670000
39.68,-1.588986,-0.190134,-0.598445,-0.585400,0.275660,-0.267466,5.284352,-5.284352,-0.670000
39.70,-0.369685,-0.548571,-0.518269,-0.422675,-0.480096,0.515565,5.284352,-5.284352,-0.670000
39.72,-5.246347,-0.682666,0.010868,0.241469,-0.437804,0.323203,5.284352,-5.284352,-0.670000
39.74,2.559636,-0.537580,0.530590,0.619159,0.332236,-0.480624,5.284352,-5.284352,-0.670000
39.76,1.553281,-0.172648,0.590678,0.262341,0.550011,-0.375163,5.284352,-5.284352,-0.670000
39.78,-4.615450,0.262890,0.139080,-0.405691,-0.146479,0.440065,5.284352,-5.284352,-0.670000
39.80,2.585047,0.590917,-0.432999,-0.592453,-0.599482,0.422738,5.284352,-5.284352,-0.670000
39.82,-3.559328,0.677285,-0.629984,-0.076388,-0.055985,-0.394364,5.284352,-5.284352,-0.670000
39.84,2.489649,0.486673,-0.281233,0.530296,0.580574,-0.465372,5.284352,-5.284352,-0.670000
39.86,-2.195032,0.097032,0.311142,0.507891,0.252063,0.344053,5.284352,-5.284352,-0.670000
39.88,2.142446,-0.332290,0.633984,-0.117024,-0.495444,0.502567,5.313042,-5.313042,-0.670000
39.90,-2.968746,-0.625720,0.407625,-0.603114,-0.419390,-0.289721,5.313042,-5.313042,-0.670000
39.92,-2.901990,-0.663258,-0.171847,-0.373730,0.353803,-0.533888,5.313042,-5.313042,-0.670000
39.94,0.290930,-0.429552,-0.602453,0.299009,0.538881,0.232003,5.313042,-5.313042,-0.670000
39.96,-0.401910,-0.020178,-0.511173,0.617034,-0.171805,0.558970,5.313042,-5.313042,-0.670000
39.98,-0.476203,0.397448,0.022921,0.203072,-0.596905,-0.171574,5.313042,-5.313042,-0.670000
40.00,-1.918853,0.652535,0.537159,-0.451794,-0.029788,-0.577518,5.643694,-5.643694,-0.670000
40.02,1.968286,0.640764,0.586073,-0.570697,0.586844,0.109139,5.643694,-5.643694,-0.670000
40.04,1.812162,0.366948,0.127289,-0.012583,0.227985,0.589317,5.643694,-5.643694,-0.670000
40.06,-5.011770,-0.056934,-0.441761,0.560458,-0.509847,-0.045429,5.643694,-5.643694,-0.670000
40.08,1.014572,-0.457532,-0.628127,0.468629,-0.400176,-0.594228,5.643694,-5.643694,-0.670000
40.10,-1.185430,-0.671019,-0.270366,-0.179135,0.374695,-0.018813,5.643694,-5.643694,-0.670000
40.12,-3.029840,-0.610089,0.321605,-0.614391,0.526722,0.592195,5.643694,-5.643694,-0.670000
40.14,0.156605,-0.299659,0.634979,-0.320796,-0.196804,0.082834,5.643694,-5.643694,-0.670000
40.16,1.535683,0.133319,0.398290,0.353359,-0.593189,-0.583240,5.643694,-5.643694,-0.670000
40.18,-3.873361,0.511775,-0.183426,0.608325,-0.003535,-0.145887,5.643694,-5.643694,-0.670000
40.20,3.815560,0.680937,-0.606245,0.141636,0.591995,0.567468,5.643694,-5.643694,-0.670000
40.22,-2.475581,0.571626,-0.503893,-0.493075,0.203471,0.207235,5.643694,-5.643694,-0.670000
40.24,-1.330013,0.228545,0.034966,-0.542852,-0.523277,-0.545064,5.643694,-5.643694,-0.670000
40.26,-0.196932,-0.208001,0.543536,0.051356,-0.380198,-0.266162,5.643694,-5.643694,-0.670000
40.28,-0.879875,-0.559484,0.581257,0.584640,0.394871,0.516290,5.643694,-5.643694,-0.670000
40.30,1.104639,-0.682162,0.115453,0.424366,0.513559,0.321977,5.643694,-5.643694,-0.670000
40.32,-2.357306,-0.525866,-0.450364,-0.239333,-0.221426,-0.481481,5.643694,-5.643694,-0.670000
40.34,-3.205677,-0.154513,-0.626044,-0.619112,-0.588342,-0.374029,5.643694,-5.643694,-0.670000
40.36,-1.401140,0.280029,-0.259401,-0.264439,0.022724,0.441045,5.643694,-5.643694,-0.670000
40.38,2.910825,0.600051,0.331953,0.403938,0.596016,0.421710,5.643694,-5.643694,-0.670000
40.40,0.149340,0.674678,0.635747,0.593123,0.178569,-0.395455,5.643694,-5.643694,-0.670000
40.42,1.006009,0.473392,0.388812,0.078688,-0.535708,-0.464462,5.643694,-5.643694,-0.670000
40.44,-4.427687,0.078508,-0.194939,-0.529095,-0.359495,0.345242,5.643694,-5.643694,-0.670000
40.46,0.650604,-0.348482,-0.609820,-0.509213,0.414295,0.501786,5.643694,-5.643694,-0.670000
40.48,0.471255,-0.632958,-0.496433,0.114748,0.499416,-0.290995,5.643694,-5.643694,-0.670000
40.50,-5.643694,-0.658581,0.046999,0.602584,-0.245626,-0.533245,5.643694,-5.643694,-0.670000
40.52,2.139565,-0.414874,0.549717,0.375575,-0.582371,0.233347,5.643694,-5.643694,-0.670000
40.54,-0.306822,-0.001501,0.576232,-0.296978,0.048941,0.558472,5.643694,-5.643694,-0.670000
40.56,0.655089,0.412485,0.103575,-0.617226,0.598900,-0.172971,5.643694,-5.643694,-0.670000
40.58,-3.188141,0.657784,-0.458806,-0.205260,0.153327,-0.577171,5.643694,-5.643694,-0.670000
40.60,-0.273185,0.634077,-0.623737,0.450206,-0.547117,0.110574,5.643694,-5.643694,-0.670000
40.62,3.116605,0.351060,-0.248344,0.571593,-0.338106,0.589125,5.643694,-5.643694,-0.670000
40.64,-3.669136,-0.075525,0.342182,0.014900,0.432928,-0.046884,5.643694,-5.643694,-0.670000
40.66,0.705772,-0.471223,0.636286,-0.559469,0.484319,-0.594194,5.643694,-5.643694,-0.670000
40.68,-2.650765,-0.674212,0.379195,-0.470141,-0.269358,-0.017353,5.643694,-5.643694,-0.670000
40.70,0.534440,-0.601478,-0.206382,0.176915,-0.575290,0.592318,5.643694,-5.643694,-0.670000
40.72,-2.691416,-0.282765,-0.613176,0.614096,0.075064,0.081388,5.643694,-5.643694,-0.670000
40.74,-0.596751,0.151586,-0.488795,0.322776,0.600642,-0.583519,5.643694,-5.643694,-0.670000
40.76,0.564118,0.523945,0.059015,-0.351453,0.127792,-0.144472,5.643694,-5.643694,-0.670000
40.78,0.408772,0.682034,0.555701,-0.608754,-0.557482,0.567900,5.643694,-5.643694,-0.670000
40.80,-2.008530,0.561200,0.571001,-0.143891,-0.316072,0.205866,5.643694,-5.643694,-0.670000
40.82,1.612721,0.210860,0.091660,0.491670,0.450735,-0.545645,5.643694,-5.643694,-0.670000
40.84,-0.179001,-0.225713,-0.467083,0.543963,0.468299,-0.264855,5.643694,-5.643694,-0.670000
40.86,-2.509255,-0.569979,-0.621206,-0.049046,-0.292575,0.517011,5.643694,-5.643694,-0.670000
40.88,-3.342333,-0.681148,-0.237197,-0.583872,-0.567111,0.320749,5.643694,-5.643694,-0.670000
40.90,0.723868,-0.513757,0.352289,-0.426051,0.101044,-0.482336,5.643694,-5.643694,-0.670000
40.92,-1.310009,-0.136262,0.636598,0.237194,0.601237,-0.372893,5.643694,-5.643694,-0.670000
40.94,0.627305,0.296958,0.369441,0.619056,0.102013,0.442023,5.643694,-5.643694,-0.670000
40.96,1.674715,0.608736,-0.217751,0.266533,-0.566784,0.420680,5.643694,-5.643694,-0.670000
40.98,-2.767480,0.671567,-0.616312,-0.402178,-0.293434,-0.396543,5.643694,-5.643694,-0.670000
41.00,-2.273733,0.459756,-0.480981,-0.593786,0.467681,-0.463550,5.643694,-5.643694,-0.670000
41.02,2.538991,0.059925,0.071009,-0.080986,0.451385,0.346430,5.587330,-5.587330,-0.670000
41.04,-1.651860,-0.364412,0.561486,0.527887,-0.315234,0.501002,5.587330,-5.587330,-0.670000
41.06,-0.682204,-0.639721,0.565565,0.510528,-0.557850,-0.292267,5.587330,-5.587330,-0.670000
41.08,-1.259968,-0.653412,0.079712,-0.112470,0.126831,-0.532598,5.587330,-5.587330,-0.670000
41.10,-1.698021,-0.399886,-0.475193,-0.602045,0.600684,0.234689,5.587330,-5.587330,-0.670000
41.12,-1.037214,0.017176,-0.618453,-0.377415,0.076040,0.557970,5.587330,-5.587330,-0.670000
41.14,-0.520807,0.427214,-0.225965,0.294942,-0.575003,-0.174367,5.587330,-5.587330,-0.670000
41.16,-0.899415,0.662540,0.362269,0.617410,-0.270237,-0.576821,8.348179,-8.348179,-0.670000
41.18,2.917721,0.626916,0.636681,0.207445,0.483736,0.112008,8.348179,-8.348179,-0.670000
41.20,-0.418083,0.334910,0.359555,-0.448611,0.433610,0.588930,8.348179,-8.348179,-0.670000
41.22,-2.296645,-0.094059,-0.229042,-0.572481,-0.337292,-0.048339,8.348179,-8.348179,-0.670000
41.24,-1.457678,-0.484562,-0.619227,-0.017217,-0.547524,-0.594156,8.348179,-8.348179,-0.670000
41.26,-3.146811,-0.676900,-0.472995,0.558471,0.152376,-0.015894,8.348179,-8.348179,-0.670000
41.28,2.868734,-0.592416,0.082978,0.471646,0.598986,0.592438,8.348179,-8.348179,-0.670000
41.30,-2.521469,-0.265659,0.567070,-0.174693,0.049921,0.079942,8.348179,-8.348179,-0.670000
41.32,-1.298041,0.169741,0.559926,-0.613793,-0.582126,-0.583795,8.348179,-8.348179,-0.670000
41.34,0.623229,0.535724,0.067735,-0.324752,-0.246524,-0.143055,8.348179,-8.348179,-0.670000
41.36,0.016404,0.682619,-0.483133,0.349542,0.498867,0.568330,8.348179,-8.348179,-0.670000
41.38,-0.920522,0.550353,-0.615477,0.609175,0.415007,0.204496,8.348179,-8.348179,-0.670000
41.40,0.572332,0.193016,-0.214653,0.146144,-0.358706,-0.546222,8.348179,-8.348179,-0.670000
41.42,-1.193834,-0.243256,0.372119,-0.490257,-0.536154,-0.263548,8.348179,-8.348179,-0.670000
41.44,-3.802433,-0.580047,0.636535,-0.545067,0.177630,0.517730,8.348179,-8.348179,-0.670000
41.46,2.777901,-0.679624,0.349540,0.046736,0.596145,0.319519,8.348179,-8.348179,-0.670000
41.48,-1.755868,-0.501264,-0.240251,0.583096,0.023707,-0.483187,8.348179,-8.348179,-0.670000
41.50,-2.363979,-0.117910,-0.621920,0.427730,-0.588138,-0.371755,8.348179,-8.348179,-0.670000
41.52,-1.112732,0.313665,-0.464839,-0.235051,-0.222340,0.442997,8.348179,-8.348179,-0.670000
41.54,1.111498,0.616964,0.094918,-0.618992,0.513047,0.419647,8.348179,-8.348179,-0.670000
41.56,-1.085845,0.667952,0.572450,-0.268623,0.395613,-0.397630,8.348179,-8.348179,-0.670000
41.58,3.236481,0.445777,0.554086,0.400413,-0.379436,-0.462634,8.348179,-8.348179,-0.670000
41.60,-4.633857,0.041298,0.055734,0.594439,-0.523760,0.347615,8.348179,-8.348179,-0.670000
41.62,0.697076,-0.380070,-0.490899,0.083283,0.202545,0.500215,8.348179,-8.348179,-0.670000
41.64,1.792760,-0.646006,-0.612281,-0.526672,0.592166,-0.293538,8.348179,-8.348179,-0.670000
41.66,-8.348179,-0.647753,-0.203263,-0.511837,-0.002552,-0.531949,8.348179,-8.348179,-0.670000
41.68,1.345896,-0.384598,0.381836,0.110190,-0.593028,0.236029,8.348179,-8.348179,-0.670000
41.70,2.516912,0.035841,0.636162,0.601498,-0.197733,0.557465,8.348179,-8.348179,-0.670000
41.72,-0.610303,0.441623,0.339400,0.379250,0.526247,-0.175762,8.348179,-8.348179,-0.670000
41.74,-0.936273,0.666800,-0.251373,-0.292902,0.375463,-0.576467,8.348179,-8.348179,-0.670000
41.76,-2.230069,0.619285,-0.624390,-0.617585,-0.399441,0.113441,8.348179,-8.348179,-0.670000
41.78,1.728737,0.318509,-0.456516,-0.209627,-0.510367,0.588731,8.348179,-8.348179,-0.670000
41.80,-1.762916,-0.112523,0.106823,0.447011,0.227074,-0.049794,8.348179,-8.348179,-0.670000
41.82,-1.991179,-0.497538,0.577625,0.573360,0.587058,-0.594114,8.348179,-8.348179,-0.670000
41.84,2.831313,-0.679082,0.548048,0.019534,-0.028806,-0.014434,8.348179,-8.348179,-0.670000
41.86,-2.814986,-0.582910,0.043714,-0.557466,-0.596786,0.592554,8.348179,-8.348179,-0.670000
41.88,-4.698314,-0.248354,-0.498489,-0.473144,-0.172748,0.078495,8.348179,-8.348179,-0.670000
41.90,2.493750,0.187768,-0.608865,0.172468,0.538444,-0.584068,8.348179,-8.348179,-0.670000
41.92,-0.257849,0.547101,-0.191800,0.613482,0.354598,-0.141637,8.348179,-8.348179,-0.670000
41.94,-1.732454,0.682694,0.391415,0.326723,-0.418685,0.568755,8.348179,-8.348179,-0.670000
41.96,4.027278,0.539095,0.635560,-0.347627,-0.496001,0.203125,8.348179,-8.348179,-0.670000
41.98,-4.548302,0.175029,0.329138,-0.609587,0.251170,-0.546796,8.348179,-8.348179,-0.670000
42.00,1.081840,-0.260616,-0.262406,-0.148395,0.580829,-0.262238,8.348179,-8.348179,-0.670000
42.02,-2.946634,-0.589680,-0.626636,0.488838,-0.055005,0.518446,8.348179,-8.348179,-0.670000
42.04,1.885033,-0.677591,-0.448030,0.546163,-0.599406,0.318287,8.348179,-8.348179,-0.670000
42.06,-5.911823,-0.488396,0.118690,-0.044424,-0.147433,-0.484036,8.348179,-8.348179,-0.670000
42.08,1.870566,-0.099469,0.582593,-0.582311,0.549613,-0.370615,8.348179,-8.348179,-0.670000
42.10,1.230608,0.330137,0.541813,-0.429403,0.333055,0.443969,8.348179,-8.348179,-0.670000
42.12,-2.056281,0.624731,0.031677,0.232906,-0.437129,0.418612,8.348179,-8.348179,-0.670000
42.14,0.431287,0.663838,-0.505900,0.618919,-0.480688,-0.398714,8.348179,-8.348179,-0.670000
42.16,-0.269950,0.431463,-0.605231,0.270709,0.274786,-0.461716,8.348179,-8.348179,-0.670000
42.18,-0.879825,0.022639,-0.180269,-0.398642,0.573492,0.348798,6.184970,-6.184970,-0.670000
42.20,-1.714086,-0.395443,0.400855,-0.595085,-0.081099,0.499425,6.184970,-6.184970,-0.670000
42.22,0.438938,-0.651807,0.634730,-0.085579,-0.600882,-0.294806,6.184970,-6.184970,-0.670000
42.24,-3.073481,-0.641610,0.318758,0.525449,-0.121837,-0.531296,6.184970,-6.184970,-0.670000
42.26,0.885115,-0.369022,-0.273344,0.513138,0.559733,0.237368,6.184970,-6.184970,-0.670000
42.28,-0.754207,0.054480,-0.628657,-0.107908,0.310877,0.556957,6.184970,-6.184970,-0.670000
42.30,-1.251347,0.455701,-0.439383,-0.600943,-0.454740,-0.177157,6.184970,-6.184970,-0.670000
42.32,-2.087185,0.670561,0.130515,-0.381079,-0.464457,-0.576109,6.184970,-6.184970,-0.670000
42.34,0.607641,0.611190,0.587352,0.290858,0.297878,0.114874,6.184970,-6.184970,-0.670000
42.36,4.602091,0.301870,0.535384,0.617751,0.565060,0.588528,6.184970,-6.184970,-0.670000
42.38,-3.303551,-0.130903,0.019629,0.211807,-0.107039,-0.051249,6.184970,-6.184970,-0.670000
42.40,-3.521910,-0.510142,-0.513130,-0.445404,-0.601211,-0.594069,6.184970,-6.184970,-0.670000
42.42,-0.096190,-0.680755,-0.601380,-0.574232,-0.096009,-0.012975,6.184970,-6.184970,-0.670000
42.44,-2.342289,-0.572969,-0.168673,-0.021850,0.568785,0.592666,6.184970,-6.184970,-0.670000
42.46,1.200142,-0.230864,0.410150,0.556453,0.288106,0.077047,6.184970,-6.184970,-0.670000
42.48,-2.011789,0.205655,0.633673,0.474636,-0.471483,-0.584337,6.184970,-6.184970,-0.670000
42.50,2.607097,0.558069,0.308264,-0.170241,-0.447341,-0.140219,6.184970,-6.184970,-0.670000
42.52,-1.846917,0.682258,-0.284184,-0.613161,0.320401,0.569178,6.184970,-6.184970,-0.670000
42.54,-1.918323,0.527432,-0.630452,-0.328689,0.555551,0.201752,6.184970,-6.184970,-0.670000
42.56,1.047404,0.156910,-0.430579,0.345706,-0.132774,-0.547367,6.184970,-6.184970,-0.670000
42.58,-0.355959,-0.277782,0.142292,0.609991,-0.600393,-0.260927,6.184970,-6.184970,-0.670000
42.60,-2.770457,-0.598873,0.591900,0.150644,-0.069998,0.519158,6.184970,-6.184970,-0.670000
42.62,0.079996,-0.675051,0.528762,-0.487412,0.576752,0.317053,6.184970,-6.184970,-0.670000
42.64,0.403307,-0.475163,0.007574,-0.547252,0.264785,-0.484882,6.184970,-6.184970,-0.670000
42.66,-3.378098,-0.080954,-0.520175,0.042113,-0.487326,-0.369473,6.184970,-6.184970,-0.670000
42.68,-1.843940,0.346362,-0.597313,0.581519,-0.429371,0.444939,6.184970,-6.184970,-0.670000
42.70,2.047314,0.632031,-0.157016,0.431070,0.342314,0.417574,6.184970,-6.184970,-0.670000
42.72,2.967045,0.659226,0.419298,-0.230757,0.544981,-0.399795,6.184970,-6.184970,-0.670000
42.74,-5.516920,0.416827,0.632388,-0.618837,-0.158256,-0.460796,6.184970,-6.184970,-0.670000
42.76,1.949973,0.003964,0.297659,-0.272792,-0.598429,0.349979,6.184970,-6.184970,-0.670000
42.78,-0.842524,-0.410521,-0.294923,0.396866,-0.043853,0.498631,6.184970,-6.184970,-0.670000
42.80,-0.959700,-0.657120,-0.632022,0.595722,0.583619,-0.296073,6.184970,-6.184970,-0.670000
42.82,-3.279282,-0.634986,-0.421620,0.087874,0.240959,-0.530640,6.184970,-6.184970,-0.670000
42.84,0.181491,-0.353170,0.154019,-0.524219,-0.502239,0.238706,6.184970,-6.184970,-0.670000
42.86,-1.505993,0.073077,0.596236,-0.514431,-0.410582,0.556446,5.942091,-5.942091,-0.670000
42.88,0.388937,0.469438,0.521952,0.105625,0.363573,-0.178550,5.653133,-5.653133,-0.670000
42.90,2.376939,0.673820,-0.004483,0.600379,0.533372,-0.575748,5.653133,-5.653133,-0.670000
42.92,-2.811854,0.602639,-0.527034,0.382904,-0.183436,0.116306,5.653133,-5.653133,-0.670000
42.94,-0.112263,0.285004,-0.593032,-0.288810,-0.595324,0.588322,5.653133,-5.653133,-0.670000
42.96,-0.566003,-0.149185,-0.145304,-0.617909,-0.017624,-0.052704,5.653133,-5.653133,-0.670000
42.98,-2.225778,-0.522363,0.428297,-0.213983,0.589372,-0.594020,5.653133,-5.653133,-0.670000
43.00,-1.103533,-0.681918,0.630876,0.443790,0.216673,-0.011515,5.653133,-5.653133,-0.670000
43.02,2.032959,-0.562598,0.286947,0.575096,-0.516194,0.592775,5.653133,-5.653133,-0.670000
43.04,-1.946178,-0.213200,-0.305556,0.024166,-0.391009,0.075599,5.653133,-5.653133,-0.670000
43.06,-3.767064,0.223388,-0.633365,-0.555432,0.384138,-0.584602,5.653133,-5.653133,-0.670000
43.08,0.682500,0.568620,-0.412509,-0.476121,0.520744,-0.138800,6.110977,-6.110977,-0.670000
43.10,2.192885,0.681311,0.165690,0.168011,-0.208266,0.569597,6.110977,-6.110977,-0.670000
43.12,-1.768874,0.515376,0.600358,0.612832,-0.591083,0.200378,6.110977,-6.110977,-0.670000
43.14,0.198572,0.138674,0.514953,0.330651,0.008639,-0.547934,6.110977,-6.110977,-0.670000
43.16,0.460519,-0.294739,-0.016539,-0.343781,0.594000,-0.259615,6.110977,-6.110977,-0.670000
43.18,-2.209312,-0.607617,-0.533705,-0.610386,0.191974,0.519867,6.110977,-6.110977,-0.670000
43.20,-4.283871,-0.672006,-0.588538,-0.152891,-0.529164,0.315817,6.110977,-6.110977,-0.670000
43.22,1.189364,-0.461573,-0.133539,0.485979,-0.370690,-0.485725,6.110977,-6.110977,-0.670000
43.24,-0.813628,-0.062378,0.437141,0.548333,0.403970,-0.368328,6.110977,-6.110977,-0.670000
43.26,0.225841,0.362328,0.629139,-0.039800,0.507124,0.445905,6.110977,-6.110977,-0.670000
43.28,1.036169,0.638857,0.276133,-0.580718,-0.232699,0.416534,6.110977,-6.110977,-0.670000
43.30,-1.459011,0.654121,-0.316079,-0.432731,-0.585713,-0.400875,6.110977,-6.110977,-0.670000
43.32,-2.364869,0.401879,-0.634481,0.228604,0.034885,-0.459872,6.110977,-6.110977,-0.670000
43.34,1.283568,-0.014715,-0.403251,0.618746,0.597495,0.351158,6.110977,-6.110977,-0.670000
43.36,-0.475083,-0.425291,0.177302,0.274870,0.166909,0.497835,6.110977,-6.110977,-0.670000
43.38,-0.174643,-0.661941,0.604264,-0.395084,-0.541125,-0.297338,6.110977,-6.110977,-0.670000
43.40,-5.439848,-0.627886,0.507771,-0.596351,-0.349664,-0.529980,6.110977,-6.110977,-0.670000
43.42,1.572258,-0.337054,-0.028589,-0.090167,0.423032,0.240043,6.110977,-6.110977,-0.670000
43.44,1.679998,0.091620,-0.540183,0.522981,0.492535,0.555931,6.110977,-6.110977,-0.670000
43.46,-4.101330,0.482824,-0.583833,0.515718,-0.256687,-0.179942,6.110977,-6.110977,-0.670000
43.48,1.804786,0.676575,-0.121726,-0.103341,-0.579227,-0.575384,6.110977,-6.110977,-0.670000
43.50,-2.688144,0.593636,0.445829,-0.599807,0.061064,0.117738,6.110977,-6.110977,-0.670000
43.52,4.201171,0.267926,0.627175,-0.384722,0.599850,0.588113,6.110977,-6.110977,-0.670000
43.54,-3.082974,-0.167355,0.265219,0.286758,0.141525,-0.054158,6.110977,-6.110977,-0.670000
43.56,-1.729849,-0.534194,-0.326488,0.618057,-0.552052,-0.593967,6.110977,-6.110977,-0.670000
43.58,-0.062690,-0.682571,-0.635369,0.216156,-0.327970,-0.010055,6.110977,-6.110977,-0.670000
43.60,-2.428117,-0.551807,-0.393849,-0.442171,0.441286,0.592880,6.110977,-6.110977,-0.670000
43.62,-1.351708,-0.195377,0.188851,-0.575951,0.477007,0.074151,6.110977,-6.110977,-0.670000
43.64,-0.252737,0.240953,0.607954,-0.026481,-0.280186,-0.584864,6.110977,-6.110977,-0.670000
43.66,2.049241,0.578744,0.500406,0.554403,-0.571635,-0.137380,6.110977,-6.110977,-0.670000
43.68,-1.530842,0.679854,-0.040629,0.477600,0.087127,0.570012,6.110977,-6.110977,-0.670000
43.70,1.039961,0.502933,-0.546468,-0.165779,0.601060,0.199003,6.110977,-6.110977,-0.670000
43.72,-2.067267,0.120334,-0.578918,-0.612495,0.115870,-0.548498,6.110977,-6.110977,-0.670000
43.74,-2.058314,-0.311476,-0.109869,-0.332608,-0.561927,-0.258300,6.110977,-6.110977,-0.670000
43.76,-0.285223,-0.615906,0.454356,0.341851,-0.305651,0.520574,6.110977,-6.110977,-0.670000
43.78,-0.885061,-0.668457,0.624987,0.610773,0.458699,0.314579,6.110977,-6.110977,-0.670000
43.80,1.574403,-0.447639,0.254210,0.155136,0.460568,-0.486565,6.110977,-6.110977,-0.670000
43.82,-3.142081,-0.043755,-0.336781,-0.484539,-0.303150,-0.367181,6.110977,-6.110977,-0.670000
43.84,-2.029198,0.378022,-0.636029,-0.549406,-0.562952,0.446869,6.110977,-6.110977,-0.670000
43.86,0.133998,0.645205,-0.384305,0.037487,0.113023,0.415491,6.110977,-6.110977,-0.670000
43.88,1.672413,0.648527,0.200331,0.579909,0.601123,-0.401951,6.110977,-6.110977,-0.670000
43.90,0.563534,0.386630,0.611426,0.434386,0.089995,-0.458946,6.110977,-6.110977,-0.670000
43.92,-1.785610,-0.033382,0.492861,-0.226449,-0.570729,0.352335,6.110977,-6.110977,-0.670000
43.94,-1.393539,-0.439742,-0.052654,-0.618647,-0.282749,0.497036,6.110977,-6.110977,-0.670000
43.96,-0.786763,-0.666267,-0.552557,-0.276945,0.475236,-0.298601,6.110977,-6.110977,-0.670000
43.98,-1.961240,-0.620317,-0.573796,0.393297,0.443251,-0.529318,6.110977,-6.110977,-0.670000
44.00,-2.150665,-0.320685,-0.097973,0.596971,-0.325536,0.241378,6.110977,-6.110977,-0.670000
44.02,1.724982,0.110094,0.462721,0.092460,-0.553195,0.555413,6.110977,-6.110977,-0.670000
44.04,-0.393308,0.495849,0.622574,-0.521737,0.138704,-0.181333,6.110977,-6.110977,-0.670000
44.06,0.074765,0.678823,0.243110,-0.516997,0.600040,-0.575016,6.110977,-6.110977,-0.670000
44.08,-2.488473,0.584189,-0.346953,0.101055,0.063948,0.119168,5.670528,-5.670528,-0.670000
44.10,2.737642,0.250646,-0.636461,0.599226,-0.578442,0.587899,5.670528,-5.670528,-0.670000
44.12,-2.345368,-0.185400,-0.374623,0.386536,-0.259307,-0.055611,5.670528,-5.670528,-0.670000
44.14,-2.556096,-0.545625,0.211740,-0.284702,0.490866,-0.593911,5.670528,-5.670528,-0.670000
44.16,0.391256,-0.682713,0.614679,-0.618198,0.425088,-0.008596,5.670528,-5.670528,-0.670000
44.18,-1.207469,-0.540602,0.485140,-0.218327,-0.347300,0.592982,5.670528,-5.670528,-0.670000
44.20,0.195391,-0.177408,-0.064661,0.440545,-0.542382,0.072702,5.670528,-5.670528,-0.670000
44.22,-3.526750,0.258339,-0.558448,0.576799,0.164120,-0.585122,5.670528,-5.670528,-0.670000
44.24,2.493290,0.588436,-0.568469,0.028797,0.597811,-0.135959,5.670528,-5.670528,-0.670000
44.26,-0.385512,0.677888,-0.086042,-0.553367,0.037779,0.570424,5.670528,-5.670528,-0.670000
44.28,-2.415492,0.490114,0.470920,-0.479072,-0.585052,0.197627,5.670528,-5.670528,-0.670000
44.30,1.328811,0.101904,0.619939,0.163545,-0.235370,-0.549059,5.670528,-5.670528,-0.670000
44.32,-0.459526,-0.327980,0.231923,0.612149,0.505560,-0.256985,5.670528,-5.670528,-0.670000
44.34,-0.235071,-0.623734,-0.357000,0.334561,0.406114,0.521277,5.670528,-5.670528,-0.670000
44.36,-3.976967,-0.664409,-0.636665,-0.339916,-0.368402,0.313339,5.670528,-5.670528,-0.670000
44.38,0.179768,-0.433369,-0.364807,-0.611151,-0.530535,-0.487402,5.670528,-5.670528,-0.670000
