log10_x,M_reconstructed,wave1,wave2,wave3,wave4,wave5,envelope_pos,envelope_neg
149.05,0.031475,0.021357,0.030035,0.019738,-0.014320,-0.002015,0.150707,-0.150707
149.10,-0.048593,0.042014,-0.025081,-0.015193,0.008585,-0.009251,0.150707,-0.150707
149.15,-0.004884,-0.026104,0.007633,0.009610,-0.001742,0.016742,0.150707,-0.150707
149.20,0.003081,-0.039064,0.013618,-0.003370,-0.005326,-0.017401,0.150707,-0.150707
149.25,-0.010568,0.030518,-0.028085,-0.003100,0.011706,0.010959,0.150707,-0.150707
149.30,0.104852,0.035616,0.028561,0.009358,-0.016576,-0.000045,0.166967,-0.166967
149.35,0.037861,-0.034542,-0.014809,-0.014977,0.019307,-0.010887,0.166967,-0.166967
149.40,0.038920,-0.031713,-0.006320,0.019573,-0.019546,0.017377,0.166967,-0.166967
149.45,0.102851,0.038126,0.024300,-0.022832,0.017262,-0.016776,0.166967,-0.166967
149.50,-0.010959,0.027405,-0.030176,0.024531,-0.012751,0.009329,0.166967,-0.166967
149.55,-0.057916,-0.041222,0.021019,-0.024554,0.006594,0.001925,0.166967,-0.166967
149.60,-0.029681,-0.022748,-0.001391,0.022900,0.000413,-0.012393,0.166967,-0.166967
149.65,0.022765,0.043792,-0.018929,-0.019682,-0.007368,0.017804,0.166967,-0.166967
149.70,0.030840,0.017800,0.029820,0.015120,0.013372,-0.015950,0.166967,-0.166967
149.75,-0.145056,-0.045803,-0.025856,-0.009524,-0.017649,0.007587,0.166967,-0.166967
149.80,0.078481,-0.012624,0.009011,0.003278,0.019650,0.003872,0.166967,-0.166967
149.85,0.031285,0.047230,0.012323,0.003192,-0.019114,-0.013751,0.166967,-0.166967
149.90,-0.061136,0.007288,-0.027518,-0.009444,0.016112,0.018018,0.166967,-0.166967
149.95,-0.020195,-0.048053,0.029005,0.015051,-0.011030,-0.014933,0.166967,-0.166967
150.00,-0.047229,-0.001859,-0.016043,-0.019629,0.004525,0.005754,0.166967,-0.166967
150.05,0.054699,0.048263,-0.004911,0.022867,0.002564,0.005773,0.166967,-0.166967
150.10,-0.033389,-0.003595,0.023418,-0.024543,-0.009322,-0.014944,0.177440,-0.177440
150.15,-0.035687,-0.047857,-0.030260,0.024542,0.014877,0.018017,0.177440,-0.177440
150.20,-0.018709,0.009002,0.022027,-0.022865,-0.018513,-0.013738,0.177440,-0.177440
150.25,0.031233,0.046840,-0.002821,0.019626,0.019759,0.003853,0.177440,-0.177440
150.30,-0.099964,-0.014294,-0.017790,-0.015046,-0.018455,0.007605,0.177440,-0.177440
150.35,0.013352,-0.045225,0.029539,0.009439,0.014769,-0.015959,0.177440,-0.177440
150.40,0.001403,0.019404,-0.026573,-0.003186,-0.009178,0.017801,0.177440,-0.177440
150.45,0.064749,0.043033,0.010369,-0.003284,0.002402,-0.012379,0.177440,-0.177440
150.50,-0.016560,-0.024266,0.011000,0.009529,0.004684,0.001905,0.177440,-0.177440
150.55,-0.055433,-0.040291,-0.026889,-0.015124,-0.011166,0.009346,0.177440,-0.177440
150.60,0.114368,0.028819,0.029383,0.019686,0.016206,-0.016783,0.177440,-0.177440
150.65,0.027755,0.037035,-0.017240,-0.022903,-0.019155,0.017372,0.177440,-0.177440
150.70,-0.053949,-0.033003,-0.003492,0.024555,0.019632,-0.010871,0.177440,-0.177440
150.75,-0.050535,-0.033306,0.022484,-0.024530,-0.017575,-0.000065,0.177440,-0.177440
150.80,0.057908,0.036766,-0.030275,0.022829,0.013250,0.010975,0.177440,-0.177440
150.85,0.012305,0.029152,0.022985,-0.019569,-0.007216,-0.017407,0.177440,-0.177440
150.90,-0.010212,-0.040060,-0.004245,0.014972,0.000250,0.016735,0.177440,-0.177440
150.95,-0.055678,-0.024625,-0.016610,-0.009353,0.006749,-0.009234,0.177440,-0.177440
151.00,0.116275,0.042842,0.029191,0.003094,-0.012876,-0.002035,0.177440,-0.177440
151.05,0.059287,0.019785,-0.027230,0.003376,0.017342,0.012473,0.177440,-0.177440
151.10,-0.037676,-0.045078,0.011704,-0.009615,-0.019569,-0.017822,0.164651,-0.164651
151.15,0.068110,-0.014691,0.009652,0.015197,0.019271,0.015898,0.164651,-0.164651
151.20,-0.055574,0.046738,-0.026200,-0.019742,-0.016486,-0.007486,0.164651,-0.164651
151.25,0.051522,0.009411,0.029696,0.022938,0.011574,-0.003980,0.164651,-0.164651
151.30,-0.105406,-0.047801,-0.018399,-0.024566,-0.005168,0.013822,0.164651,-0.164651
151.35,-0.070736,-0.004010,-0.002064,0.024517,-0.001905,-0.018024,0.164651,-0.164651
151.40,0.075849,0.048254,0.021499,-0.022793,0.008733,0.014871,0.164651,-0.164651
151.45,-0.044827,-0.001442,-0.030224,0.019512,-0.014433,-0.005649,0.164651,-0.164651
151.50,-0.019284,-0.048091,0.023892,-0.014899,0.018270,-0.005878,0.164651,-0.164651
151.55,0.045328,0.006876,-0.005659,0.009267,-0.019750,0.015006,0.164651,-0.164651
151.60,0.048874,0.047314,-0.015394,-0.003002,0.018681,-0.018011,0.164651,-0.164651
151.65,0.007100,-0.012222,0.028778,-0.003467,-0.015201,0.013666,0.164651,-0.164651
151.70,-0.096460,-0.045933,-0.027826,0.009700,0.009759,-0.003744,0.164651,-0.164651
151.75,0.005725,0.017412,0.013012,-0.015270,-0.003058,-0.007705,0.137551,-0.137551
151.80,0.112862,0.043966,0.008283,0.019797,-0.004038,0.016011,0.145952,-0.145952
151.85,-0.117625,-0.022380,-0.025453,-0.022972,0.010612,-0.017782,0.145952,-0.145952
151.90,-0.019493,-0.041437,0.029942,0.024578,-0.015818,0.012298,0.145952,-0.145952
151.95,-0.045419,0.027061,-0.019516,-0.024504,0.018982,-0.001795,0.145952,-0.145952
152.00,0.035530,0.038380,-0.000632,0.022757,-0.019696,-0.009441,0.145952,-0.145952
152.05,-0.038435,-0.031398,0.020466,-0.019455,0.017868,0.016824,0.151641,-0.151641
152.10,-0.099800,-0.034832,-0.030104,0.014824,-0.013735,-0.017341,0.151641,-0.151641
152.15,0.037055,0.035334,0.024746,-0.009181,0.007829,0.010783,0.151641,-0.151641
152.20,0.093687,0.030840,-0.007060,0.002910,-0.000912,0.000176,0.151641,-0.151641
152.25,-0.031764,-0.038818,-0.014142,0.003559,-0.006122,-0.011063,0.151641,-0.151641
152.30,0.051509,-0.026454,0.028300,-0.009785,0.012366,0.017435,0.151641,-0.151641
152.35,0.034567,0.041807,-0.028360,0.015343,-0.017014,-0.016693,0.151641,-0.151641
152.40,0.076964,0.021730,0.014292,-0.019853,0.019467,0.009138,0.151641,-0.151641
152.45,-0.033769,-0.044262,0.006896,0.023007,-0.019407,0.002145,0.151641,-0.151641
152.50,-0.151641,-0.016729,-0.024648,-0.024589,0.016843,-0.012553,0.151641,-0.151641
152.55,0.143265,0.046152,0.030122,0.024491,-0.012105,0.017839,0.151641,-0.151641
152.60,0.002037,0.011514,-0.020590,-0.022720,0.005805,-0.015845,0.151641,-0.151641
152.65,0.006343,-0.047453,0.000801,0.019398,0.001244,0.007385,0.151641,-0.151641
152.70,-0.031247,-0.006153,0.019387,-0.014750,-0.008133,0.004088,0.151641,-0.151641
152.75,0.111219,0.048149,-0.029917,0.009095,0.013972,-0.013893,0.151641,-0.151641
152.80,0.085003,0.000712,0.025544,-0.002818,-0.018008,0.018029,0.151641,-0.151641
152.85,-0.031443,-0.048229,-0.008446,-0.003651,0.019720,-0.014808,0.151641,-0.151641
152.90,-0.098196,0.004737,-0.012859,0.009870,-0.018887,0.005544,0.151641,-0.151641
152.95,0.035359,0.047694,0.027759,-0.015416,0.015616,0.005983,0.151641,-0.151641
153.00,-0.078544,-0.010126,-0.028830,0.019908,-0.010330,-0.015067,0.151641,-0.151641
153.05,-0.028193,-0.046550,0.015539,-0.023041,0.003712,0.018004,0.143265,-0.143265
153.10,0.001594,0.015385,0.005493,0.024599,0.003386,-0.013593,0.142138,-0.142138
153.15,-0.044126,0.044811,-0.023788,-0.024477,-0.010047,0.003636,0.142138,-0.142138
153.20,0.142138,-0.020448,0.030233,0.022683,0.015411,0.007805,0.142138,-0.142138
153.25,-0.091590,-0.042501,-0.021618,-0.019340,-0.018787,-0.016061,0.142138,-0.142138
153.30,0.085618,0.025250,0.002233,0.014676,0.019738,0.017763,0.142138,-0.142138
153.35,-0.028539,0.039648,0.018264,-0.009009,-0.018141,-0.012216,0.142138,-0.142138
153.40,-0.089834,-0.029730,-0.029663,0.002726,0.014204,0.001684,0.142138,-0.142138
153.45,-0.006517,-0.036289,0.026285,0.003742,-0.008433,0.009535,0.142138,-0.142138
153.50,-0.004100,0.033830,-0.009813,-0.009955,0.001574,-0.016863,0.142138,-0.142138
153.55,0.075768,0.032466,-0.011548,0.015488,0.005488,0.017310,0.142138,-0.142138
153.60,-0.059774,-0.037499,0.027155,-0.019963,-0.011842,-0.010693,0.142138,-0.142138
153.65,-0.010947,-0.028230,-0.029235,0.023074,0.016667,-0.000287,0.142138,-0.142138
153.70,0.048376,0.040688,0.016751,-0.024609,-0.019342,0.011150,0.142138,-0.142138
153.75,0.013739,0.023632,0.004077,0.024463,0.019520,-0.017464,0.138268,-0.138268
153.80,-0.115131,-0.043358,-0.022875,-0.022646,-0.017180,0.016650,0.138268,-0.138268
153.85,0.066132,-0.018733,0.030277,0.019282,0.012622,-0.009043,0.138268,-0.138268
153.90,0.018215,0.045475,-0.022597,-0.014601,-0.006435,-0.002255,0.138268,-0.138268
153.95,0.073016,0.013595,0.003659,0.008922,-0.000582,0.012633,0.138268,-0.138268
154.00,-0.021456,-0.047011,0.017101,-0.002634,0.007524,-0.017855,0.138268,-0.138268
154.05,-0.048088,-0.008283,-0.029342,-0.003834,-0.013495,0.015792,0.150350,-0.150350
154.10,0.135014,0.047947,0.026966,0.010040,0.017725,-0.007284,0.156655,-0.156655
154.15,-0.104615,0.002866,-0.011157,-0.015560,-0.019667,-0.004196,0.156655,-0.156655
154.20,-0.041840,-0.048271,-0.010210,0.020018,0.019071,0.013964,0.156655,-0.156655
154.25,-0.070098,0.002588,0.026491,-0.023108,-0.016014,-0.018033,0.156655,-0.156655
154.30,0.073799,0.047979,-0.029575,0.024619,0.010890,0.014744,0.156655,-0.156655
154.35,-0.021759,-0.008009,0.017926,-0.024449,-0.004361,-0.005438,0.156655,-0.156655
154.40,-0.020088,-0.047074,0.002653,0.022609,-0.002731,-0.006087,0.156655,-0.156655
154.45,0.082125,0.013328,-0.021910,-0.019224,0.009471,0.015128,0.156655,-0.156655
154.50,0.081733,0.045568,0.030253,0.014526,-0.014988,-0.017996,0.156655,-0.156655
154.55,-0.050005,-0.018476,-0.023525,-0.008836,0.018571,0.013520,0.156655,-0.156655
154.60,-0.052825,-0.043480,0.005078,0.002542,-0.019757,-0.003527,0.156655,-0.156655
154.65,0.072736,0.023389,0.015899,0.003925,0.018394,-0.007905,0.156655,-0.156655
154.70,-0.032784,0.040837,-0.028956,-0.010125,-0.014657,0.016112,0.156655,-0.156655
154.75,0.004173,-0.028003,0.027588,0.015632,0.009028,-0.017743,0.156655,-0.156655
154.80,-0.036737,-0.037673,-0.012477,-0.020072,-0.002234,0.012135,0.156655,-0.156655
154.85,0.008737,0.032260,-0.008850,0.023141,-0.004848,-0.001574,0.158220,-0.158220
154.90,0.016997,0.034028,0.025767,-0.024629,0.011304,-0.009629,0.158220,-0.158220
154.95,-0.026805,-0.036105,-0.029849,0.024434,-0.016302,0.016902,0.158220,-0.158220
155.00,0.007471,-0.029949,0.019061,-0.022571,0.019196,-0.017279,0.158220,-0.158220
155.05,-0.037451,0.039489,0.001222,0.019165,-0.019612,0.010604,0.158220,-0.158220
155.10,-0.023013,0.025487,-0.020897,-0.014451,0.017498,0.000398,0.158220,-0.158220
155.15,-0.013346,-0.042368,0.030161,0.008749,-0.013125,-0.011237,0.158220,-0.158220
155.20,-0.019351,-0.020700,-0.024401,-0.002450,0.007058,0.017491,0.158220,-0.158220
155.25,0.067940,0.044707,0.006485,-0.004017,-0.000081,-0.016607,0.158220,-0.158220
155.30,-0.005794,0.015649,0.014662,0.010209,-0.006907,0.008947,0.158220,-0.158220
155.35,-0.103036,-0.046475,-0.028504,-0.015704,0.013003,0.002365,0.164017,-0.164017
155.40,0.030579,-0.010398,0.028147,0.020126,-0.017422,-0.012712,0.164017,-0.164017
155.45,0.081362,0.047650,-0.013769,-0.023174,0.019592,0.017871,0.164017,-0.164017
155.50,-0.046752,0.005014,-0.007469,0.024638,-0.019233,-0.015738,0.164017,-0.164017
155.55,-0.069995,-0.048217,0.024986,-0.024419,0.016393,0.007182,0.164017,-0.164017
155.60,0.014080,0.000434,-0.030056,0.022533,-0.011437,0.004304,0.164017,-0.164017
155.65,0.073754,0.048168,0.020153,-0.019107,0.005005,-0.014034,0.164017,-0.164017
155.70,0.021611,-0.005876,-0.000211,0.014376,0.002073,0.018037,0.164017,-0.164017
155.75,-0.028912,-0.047504,-0.019836,-0.008662,-0.008883,-0.014680,0.164017,-0.164017
155.80,0.009407,0.011244,0.030002,0.002358,0.014547,0.005332,0.164017,-0.164017
155.85,-0.020188,0.046233,-0.025222,0.004108,-0.018334,0.006191,0.164017,-0.164017
155.90,-0.008212,-0.016468,0.007877,-0.010293,0.019754,-0.015188,0.164017,-0.164017
155.95,-0.005835,-0.044373,0.013391,0.015775,-0.018626,0.017987,0.164017,-0.164017
156.00,-0.048558,0.021481,-0.027989,-0.020180,0.015093,-0.013446,0.164017,-0.164017
156.05,0.089486,0.041945,0.028644,0.023206,-0.009613,0.003418,0.164017,-0.164017
156.10,-0.057858,-0.026220,-0.015029,-0.024647,0.002892,0.008005,0.164017,-0.164017
156.15,-0.021803,-0.038983,-0.006072,0.024404,0.004202,-0.016161,0.164017,-0.164017
156.20,0.098282,0.030625,0.024149,-0.022494,-0.010754,0.017723,0.164017,-0.164017
156.25,0.093620,0.035523,-0.030195,0.019048,0.015918,-0.012052,0.164017,-0.164017
156.30,-0.058834,-0.034639,0.021200,-0.014300,-0.019028,0.001464,0.164017,-0.164017
156.35,-0.004703,-0.031609,-0.001644,0.008576,0.019682,0.009722,0.130294,-0.130294
156.40,0.016201,0.038210,-0.018731,-0.002265,-0.017796,-0.016941,0.130294,-0.130294
156.45,0.069410,0.027292,0.029775,-0.004200,0.013613,0.017246,0.130294,-0.130294
156.50,-0.103066,-0.041294,-0.025987,0.010378,-0.007674,-0.010514,0.130294,-0.130294
156.55,-0.054665,-0.022626,0.009252,-0.015847,0.000744,-0.000509,0.117151,-0.117151
156.60,0.111280,0.043850,0.012091,0.020233,0.006282,0.011324,0.117151,-0.117151
156.65,-0.075628,0.017671,-0.027411,-0.023238,-0.012497,-0.017518,0.117151,-0.117151
156.70,0.092127,-0.045847,0.029076,0.024655,0.017099,0.016564,0.117151,-0.117151
156.75,-0.085007,-0.012491,-0.016257,-0.024388,-0.019495,-0.008850,0.117151,-0.117151
156.80,0.105321,0.047258,-0.004661,0.022455,0.019374,-0.002475,0.117151,-0.117151
156.85,-0.003396,0.007152,0.023257,-0.018988,-0.016754,0.012790,0.147007,-0.147007
156.90,-0.087386,-0.048066,-0.030267,0.014224,0.011971,-0.017886,0.147007,-0.147007
156.95,0.034504,-0.001721,0.022199,-0.008489,-0.005643,0.015683,0.147007,-0.147007
157.00,0.025369,0.048261,-0.003073,0.002173,-0.001413,-0.007081,0.147007,-0.147007
157.05,-0.056704,-0.003732,-0.017585,0.004291,0.008286,-0.004411,0.147007,-0.147007
157.10,-0.065464,-0.047839,0.029482,-0.010462,-0.014090,0.014103,0.147007,-0.147007
157.15,-0.048797,0.009137,-0.026693,0.015918,0.018076,-0.018040,0.147007,-0.147007
157.20,0.064209,0.046807,0.010606,-0.020287,-0.019729,0.014615,0.147007,-0.147007
157.25,0.031899,-0.014426,0.010764,0.023270,0.018836,-0.005226,0.147007,-0.147007
157.30,-0.124789,-0.045177,-0.026772,-0.024663,-0.015512,-0.006295,0.147007,-0.147007
157.35,0.132168,0.019530,0.029443,0.024372,0.010186,0.015248,0.147007,-0.147007
157.40,0.011860,0.042970,-0.017447,-0.022416,-0.003546,-0.017978,0.147007,-0.147007
157.45,0.007192,-0.024385,-0.003240,0.018929,-0.003552,0.013372,0.147007,-0.147007
157.50,-0.029465,-0.040215,0.022314,-0.014148,0.010192,-0.003309,0.147007,-0.147007
157.55,-0.016513,0.028929,-0.030271,0.008402,-0.015516,-0.008104,0.147007,-0.147007
157.60,0.099405,0.036946,0.023149,-0.002081,0.018838,0.016210,0.147562,-0.147562
157.65,-0.100638,-0.033104,-0.004495,-0.004382,-0.019729,-0.017702,0.147562,-0.147562
157.70,-0.008250,-0.033206,-0.016398,0.010546,0.018074,0.011970,0.147562,-0.147562
157.75,0.057046,0.036856,0.029123,-0.015989,-0.014086,-0.001353,0.147562,-0.147562
157.80,0.018428,0.029041,-0.027339,0.020340,0.008280,-0.009816,0.147562,-0.147562
157.85,0.017001,-0.040137,0.011937,-0.023301,-0.001406,0.016979,0.147562,-0.147562
157.90,-0.023778,-0.024506,0.009412,0.024671,-0.005650,-0.017213,0.147562,-0.147562
157.95,0.009528,0.042906,-0.026073,-0.024356,0.011976,0.010424,0.147562,-0.147562
158.00,0.083673,0.019659,0.029744,0.022377,-0.016757,0.000619,0.147562,-0.147562
158.05,-0.017444,-0.045127,-0.018599,-0.018869,0.019376,-0.011410,0.147562,-0.147562
158.10,-0.017809,-0.014560,-0.001812,0.014072,-0.019494,0.017544,0.147562,-0.147562
158.15,0.055497,0.046772,0.021320,-0.008314,0.017096,-0.016520,0.147562,-0.147562
158.20,-0.072459,0.009275,-0.030207,0.001989,-0.012492,0.008754,0.147562,-0.147562
158.25,-0.030614,-0.047820,0.024047,0.004473,0.006276,0.002585,0.147562,-0.147562
158.30,-0.065888,-0.003872,-0.005907,-0.010629,0.000750,-0.012868,0.147562,-0.147562
158.35,0.083198,0.048257,-0.015175,0.016059,-0.007680,0.017900,0.147562,-0.147562
158.40,0.020244,-0.001580,0.028698,-0.020392,0.013618,-0.015628,0.147562,-0.147562
158.45,-0.074839,-0.048079,-0.027925,0.023332,-0.017798,0.006979,0.147562,-0.147562
158.50,0.034571,0.007013,0.013240,-0.024679,0.019682,0.004519,0.147562,-0.147562
158.55,0.035311,0.047287,0.008040,0.024339,-0.019026,-0.014172,0.147562,-0.147562
158.60,-0.008009,-0.012356,-0.025315,-0.022337,0.015914,0.018042,0.133751,-0.133751
158.65,-0.064662,-0.045891,0.029979,0.018809,-0.010749,-0.014550,0.133751,-0.133751
158.70,-0.099270,0.017541,-0.019709,-0.013996,0.004196,0.005120,0.133751,-0.133751
158.75,-0.022138,0.043909,-0.000379,0.008227,0.002898,0.006399,0.133751,-0.133751
158.80,-0.008251,-0.022502,0.020279,-0.001896,-0.009618,-0.015307,0.133751,-0.133751
158.85,0.009726,-0.041366,-0.030076,-0.004564,0.015097,0.017968,0.133751,-0.133751
158.90,-0.005776,0.027176,0.024891,0.010713,-0.018628,-0.013298,0.133751,-0.133751
158.95,0.034356,0.038296,-0.007306,-0.016130,0.019754,0.003201,0.133751,-0.133751
159.00,0.032552,-0.031503,-0.013918,0.020445,-0.018331,0.008203,0.133751,-0.133751
159.05,-0.057324,-0.034736,0.028209,-0.023363,0.014543,-0.016259,0.133751,-0.133751
159.10,0.026812,0.035427,-0.028447,0.024686,-0.008878,0.017680,0.133751,-0.133751
159.15,0.036812,0.030733,0.014514,-0.024322,0.002067,-0.011886,0.133751,-0.133751
159.20,-0.046085,-0.038900,0.006649,0.022297,0.005011,0.001243,0.133751,-0.133751
159.25,-0.104809,-0.026338,-0.024500,-0.018748,-0.011442,0.009908,0.133751,-0.133751
159.30,0.092481,0.041876,0.030146,0.013919,0.016397,-0.017016,0.133751,-0.133751
159.35,0.066261,0.021607,-0.020775,-0.008140,-0.019235,0.017180,0.133017,-0.133017
159.40,-0.031267,-0.044317,0.001054,0.001804,0.019591,-0.010333,0.133017,-0.133017
159.45,-0.012445,-0.016599,0.019192,0.004655,-0.017419,-0.000730,0.133017,-0.133017
159.50,0.053214,0.046193,-0.029877,-0.010796,0.012998,0.011496,0.133017,-0.133017
159.55,-0.003602,0.011380,0.025679,0.016200,-0.006901,-0.017570,0.133017,-0.133017
159.60,0.012322,-0.047478,-0.008688,-0.020497,-0.000087,0.016475,0.141476,-0.141476
159.65,0.029665,-0.006016,-0.012630,0.023394,0.007064,-0.008656,0.141476,-0.141476
159.70,0.011579,0.048158,0.027657,-0.024692,-0.013130,-0.002694,0.141476,-0.141476
159.75,0.079299,0.000574,-0.028906,0.024304,0.017501,0.012945,0.141476,-0.141476
159.80,0.016891,-0.048223,0.015755,-0.022256,-0.019613,-0.017914,0.141476,-0.141476
159.85,0.043724,0.004874,0.005244,0.018688,0.019194,0.015572,0.141476,-0.141476
159.90,-0.050622,0.047672,-0.023631,-0.013843,-0.016298,-0.006876,0.141476,-0.141476
159.95,-0.061963,-0.010261,0.030246,0.008052,0.011299,-0.004626,0.141476,-0.141476
160.00,-0.107433,-0.046513,-0.021794,-0.001711,-0.004842,0.014240,0.155209,-0.155209
160.05,-0.035911,0.015516,0.002485,-0.004746,-0.002241,-0.018044,0.155209,-0.155209
160.10,0.115161,0.044760,0.018062,0.010880,0.009034,0.014484,0.155209,-0.155209
160.15,-0.082871,-0.020573,-0.029611,-0.016270,-0.014661,-0.005014,0.155209,-0.155209
160.20,0.019544,-0.042435,0.026409,0.020549,0.018396,-0.006502,0.155209,-0.155209
160.25,0.043388,0.025368,-0.010051,-0.023424,-0.019757,0.015365,0.155209,-0.155209
160.30,0.024345,0.039569,-0.011314,0.024699,0.018569,-0.017958,0.155209,-0.155209
160.35,-0.075593,-0.029839,0.027043,-0.024287,-0.014984,0.013222,0.155209,-0.155209
160.40,-0.064059,-0.036198,-0.029300,0.022216,0.009465,-0.003091,0.175604,-0.175604
160.45,0.028774,0.033929,0.016962,-0.018627,-0.002725,-0.008301,0.175604,-0.175604
160.50,0.008942,0.032364,0.003827,0.013766,-0.004367,0.016306,0.175604,-0.175604
160.55,-0.069923,-0.037586,-0.022708,-0.007964,0.010895,-0.017657,0.175604,-0.175604
160.60,0.074387,-0.028117,0.030278,0.001619,-0.016017,0.011803,0.175604,-0.175604
160.65,0.083258,0.040762,-0.022764,0.004837,0.019072,-0.001132,0.175604,-0.175604
160.70,-0.004193,0.023512,0.003910,-0.010963,-0.019666,-0.010001,0.175604,-0.175604
160.75,-0.013536,-0.043419,0.016891,0.016340,0.017722,0.017053,0.175604,-0.175604
160.80,-0.072319,-0.018606,-0.029279,-0.020600,-0.013490,-0.017146,0.175604,-0.175604
160.85,0.175604,0.045521,0.027080,0.023454,0.007518,0.010242,0.175604,-0.175604
160.90,-0.079277,0.013463,-0.011392,-0.024705,-0.000576,0.000841,0.175604,-0.175604
160.95,-0.042148,-0.047042,-0.009972,0.024269,-0.006441,-0.011581,0.175604,-0.175604
161.00,0.029870,-0.008147,0.026368,-0.022175,0.012627,0.017595,0.175604,-0.175604
161.05,0.059769,0.047963,-0.029628,0.018566,-0.017183,-0.016429,0.175604,-0.175604
161.10,0.026028,0.002728,0.018130,-0.013689,0.019521,0.008559,0.175604,-0.175604
161.15,-0.052537,-0.048271,0.002401,0.007877,-0.019341,0.002804,0.175604,-0.175604
161.20,0.016840,0.002726,-0.021735,-0.001526,0.016664,-0.013022,0.175604,-0.175604
161.25,0.110469,0.047963,0.030242,-0.004928,-0.011837,0.017927,0.175604,-0.175604
161.30,-0.044173,-0.008145,-0.023684,0.011046,0.005482,-0.015516,0.175604,-0.175604
161.35,-0.009504,-0.047043,0.005327,-0.016409,0.001581,0.006774,0.175604,-0.175604
161.40,0.042029,0.013460,0.015683,0.020651,-0.008439,0.004733,0.154424,-0.154424
161.45,-0.017800,0.045522,-0.028881,-0.023483,0.014208,-0.014308,0.154424,-0.154424
161.50,0.050999,-0.018604,0.027691,0.024711,-0.018144,0.018045,0.154424,-0.154424
161.55,-0.109029,-0.043420,-0.012707,-0.024250,0.019738,-0.014418,0.154424,-0.154424
161.60,-0.002830,0.023510,-0.008607,0.022133,-0.018785,0.004907,0.154424,-0.154424
161.65,0.008865,0.040764,0.025634,-0.018504,0.015407,0.006606,0.154424,-0.154424
161.70,-0.076421,-0.028116,-0.029890,0.013611,-0.010042,-0.015423,0.154424,-0.154424
161.75,-0.042959,-0.037587,0.019257,-0.007789,0.003380,0.017947,0.154424,-0.154424
161.80,0.020766,0.032362,0.000970,0.001434,0.003718,-0.013147,0.154424,-0.154424
161.85,0.025897,0.033930,-0.020713,0.005019,-0.010336,0.002982,0.154424,-0.154424
161.90,0.031445,-0.036196,0.030138,-0.011129,0.015620,0.008399,0.154424,-0.154424
161.95,-0.068786,-0.029841,-0.024550,0.016478,-0.018888,-0.016353,0.154424,-0.154424
162.00,0.122948,0.039568,0.006732,-0.020702,0.019719,0.017634,0.154424,-0.154424
162.05,-0.012573,0.025370,0.014440,0.023512,-0.018005,-0.011719,0.154424,-0.154424
162.10,-0.153337,-0.042434,-0.028418,-0.024716,0.013967,0.001021,0.154424,-0.154424
162.15,-0.016390,-0.020575,0.028240,0.024231,-0.008127,0.010093,0.153337,-0.153337
162.20,0.000079,0.044759,-0.013993,-0.022092,0.001238,-0.017088,0.153337,-0.153337
162.25,0.083393,0.015518,-0.007224,0.018443,0.005811,0.017111,0.153337,-0.153337
162.30,-0.076065,-0.046512,0.024842,-0.013534,-0.012110,-0.010151,0.153337,-0.153337
162.35,-0.006780,-0.010263,-0.030085,0.007701,0.016846,-0.000951,0.153337,-0.153337
162.40,0.090445,0.047672,0.020341,-0.001342,-0.019408,0.011666,0.153337,-0.153337
162.45,0.018178,0.004876,-0.000464,-0.005109,0.019465,-0.017619,0.153337,-0.153337
162.50,-0.068306,-0.048223,-0.019645,0.011211,-0.017011,0.016383,0.153337,-0.153337
162.55,-0.026430,0.000572,0.029967,-0.016547,0.012361,-0.008461,0.153337,-0.153337
162.60,0.070322,0.048158,-0.025361,0.020753,-0.006116,-0.002913,0.153337,-0.153337
162.65,0.009358,-0.006014,0.008121,-0.023541,-0.000919,0.013099,0.122600,-0.122600
162.70,-0.042773,-0.047479,0.013164,0.024721,0.007835,-0.017939,0.122600,-0.122600
162.75,-0.029834,0.011378,-0.027892,-0.024212,-0.013739,0.015459,0.122600,-0.122600
162.80,0.117537,0.046193,0.028725,0.022050,0.017871,-0.006671,0.142262,-0.142262
162.85,-0.061220,-0.016597,-0.015248,-0.018381,-0.019696,-0.004840,0.142262,-0.142262
162.90,-0.047743,-0.044318,-0.005824,0.013456,0.018980,0.014375,0.142262,-0.142262
162.95,-0.019938,0.021605,0.023995,-0.007613,-0.015814,-0.018045,0.142262,-0.142262
163.00,0.081877,0.041877,-0.030213,0.001249,0.010607,0.014351,0.142262,-0.142262
163.05,-0.073852,-0.026336,0.021380,0.005200,-0.004031,-0.004801,0.142262,-0.142262
163.10,-0.096087,-0.038901,-0.001896,-0.011294,-0.003065,-0.006709,0.142262,-0.142262
163.15,0.108406,0.030732,-0.018532,0.016616,0.009765,0.015480,0.160059,-0.160059
163.20,0.029628,0.035429,0.029729,-0.020803,-0.015205,-0.017935,0.160059,-0.160059
163.25,0.008322,-0.034735,-0.026115,0.023569,0.018683,0.013071,0.160059,-0.160059
163.30,-0.093624,-0.031504,0.009493,-0.024726,-0.019750,-0.002873,0.160059,-0.160059
163.35,0.116632,0.038294,0.011859,0.024193,0.018268,-0.008497,0.160059,-0.160059
163.40,-0.040473,0.027178,-0.027303,-0.022007,-0.014428,0.016400,0.160059,-0.160059
163.45,0.012661,-0.041365,0.029146,0.018319,0.008727,-0.017610,0.160059,-0.160059
163.50,-0.012526,-0.022504,-0.016469,-0.013378,-0.001899,0.011634,0.160059,-0.160059
