log10_x,total,wave_1_gamma_14.1,wave_2_gamma_21.0,wave_3_gamma_25.0,wave_4_gamma_30.4,wave_5_gamma_32.9,wave_6_gamma_37.6,wave_7_gamma_40.9,wave_8_gamma_43.3,wave_9_gamma_48.0,wave_10_gamma_49.8
317.340,-0.082684,-0.045722,-0.030223,-0.018889,0.019717,0.016415,0.007701,-0.010855,-0.012961,-0.011756,0.003889
317.350,-0.078048,-0.038372,-0.025901,-0.024556,0.014251,0.017071,0.015253,-0.013653,-0.009168,-0.004915,-0.008057
317.360,-0.047772,-0.026994,-0.015628,-0.022301,0.002072,0.008371,0.012076,-0.005201,0.003017,0.007344,-0.010529
317.370,-0.012127,-0.012781,-0.001764,-0.012852,-0.011083,-0.004916,0.000405,0.007536,0.012441,0.011507,-0.000620
317.380,0.007486,0.002774,0.012505,0.000743,-0.019018,-0.015510,-0.011552,0.014064,0.010476,0.002985,0.010018
317.390,0.013030,0.018037,0.023901,0.014098,-0.017994,-0.017603,-0.015382,0.009004,-0.001079,-0.008828,0.008876
317.400,0.028447,0.031407,0.029805,0.022905,-0.008495,-0.010048,-0.008393,-0.003475,-0.011646,-0.010909,-0.002703
317.410,0.070472,0.041479,0.028861,0.024324,0.005006,0.003013,0.004500,-0.013091,-0.011552,-0.000965,-0.011104
317.420,0.121971,0.047196,0.021286,0.017895,0.016149,0.014423,0.014228,-0.011920,-0.000882,0.010043,-0.006447
317.430,0.139470,0.047958,0.008820,0.005694,0.019685,0.017928,0.013948,-0.000928,0.010595,0.009980,0.005790
317.440,0.092417,0.043684,-0.005672,-0.008344,0.013949,0.011607,0.003856,0.010829,0.012373,-0.001085,0.011219
317.450,-0.003118,0.034824,-0.018861,-0.019690,0.001643,-0.001075,-0.008947,0.013663,0.002825,-0.010954,0.003456
317.460,-0.091348,0.022307,-0.027717,-0.024685,-0.011438,-0.013169,-0.015458,0.005239,-0.009310,-0.008747,-0.008372
317.470,-0.120418,0.007448,-0.030204,-0.021716,-0.019130,-0.018045,-0.011095,-0.007502,-0.012922,0.003102,-0.010355
317.480,-0.082853,-0.008193,-0.025751,-0.011742,-0.017812,-0.013031,0.001072,-0.014062,-0.004705,0.011532,-0.000162
317.490,-0.016575,-0.022973,-0.015382,0.002020,-0.008103,-0.000876,0.012485,-0.009035,0.007819,0.007249,0.010221
317.500,0.030789,-0.035342,-0.001478,0.015130,0.005422,0.011760,0.015116,0.003436,0.013185,-0.005025,0.008586
317.510,0.038234,-0.044000,0.012765,0.023360,0.016393,0.017950,0.007114,0.013076,0.006481,-0.011760,-0.003146
317.520,0.017222,-0.048038,0.024076,0.024054,0.019643,0.014302,-0.005892,0.011942,-0.006156,-0.005531,-0.011178
317.530,-0.009947,-0.047032,0.029854,0.016988,0.013640,0.002816,-0.014753,0.000968,-0.013157,0.006795,-0.006066
317.540,-0.031220,-0.041088,0.028773,0.004442,0.001212,-0.010214,-0.013237,-0.010803,-0.008114,0.011630,0.006179
317.550,-0.045641,-0.030830,0.021081,-0.009537,-0.011787,-0.017646,-0.002410,-0.013673,0.004357,0.003645,0.011158
317.560,-0.051536,-0.017336,0.008546,-0.020439,-0.019234,-0.015407,0.010113,-0.005277,0.012840,-0.008359,0.003017
317.570,-0.042329,-0.002021,-0.005954,-0.024748,-0.017621,-0.004724,0.015522,0.007467,0.009569,-0.011148,-0.008672
317.580,-0.016014,0.013507,-0.019085,-0.021074,-0.007708,0.008548,0.010012,0.014059,-0.002462,-0.001648,-0.010164
317.590,0.016407,0.027616,-0.027831,-0.010601,0.005836,0.017135,-0.002540,0.009067,-0.012239,0.009669,0.000296
317.600,0.038116,0.038825,-0.030183,0.003291,0.016630,0.016331,-0.013305,-0.003396,-0.010812,0.010326,0.010408
317.610,0.043270,0.045958,-0.025599,0.016122,0.019592,0.006576,-0.014712,-0.013061,0.000512,-0.000399,0.008281
317.620,0.042792,0.048266,-0.015134,0.023752,0.013325,-0.006783,-0.005770,-0.011964,0.011368,-0.010685,-0.003583
317.630,0.050003,0.045506,-0.001192,0.023719,0.000781,-0.016424,0.007231,-0.001009,0.011817,-0.009192,-0.011234
317.640,0.061963,0.037968,0.013025,0.016035,-0.012130,-0.017064,0.015145,0.010777,0.001448,0.002434,-0.005675
317.650,0.059968,0.026444,0.024248,0.003178,-0.019328,-0.008352,0.012406,0.013683,-0.010246,0.011377,0.006557
317.660,0.031408,0.012143,0.029901,-0.010704,-0.017421,0.004938,0.000941,0.005315,-0.012561,0.007778,0.011079
317.670,-0.011489,-0.003433,0.028683,-0.021133,-0.007309,0.015521,-0.011186,-0.007433,-0.003377,-0.004395,0.002573
317.680,-0.039959,-0.018648,0.020875,-0.024745,0.006246,0.017598,-0.015445,-0.014056,0.008898,-0.011723,-0.008958
317.690,-0.038114,-0.031906,0.008270,-0.020375,0.016859,0.010030,-0.008839,-0.009098,0.013027,-0.006128,-0.009956
317.700,-0.021436,-0.041813,-0.006234,-0.009431,0.019531,-0.003035,0.003984,0.003357,0.005231,0.006222,0.000753
317.710,-0.021530,-0.047330,-0.019307,0.004554,0.013003,-0.014437,0.014005,0.013045,-0.007354,0.011713,0.010577
317.720,-0.051119,-0.047878,-0.027943,0.017071,0.000350,-0.017926,0.014175,0.011985,-0.013207,0.004292,0.007963
317.730,-0.086957,-0.043399,-0.030159,0.024080,-0.012468,-0.011590,0.004374,0.001050,-0.006970,-0.007861,-0.004014
317.740,-0.091028,-0.034363,-0.025445,0.023322,-0.019413,0.001097,-0.008504,-0.010751,0.005648,-0.011348,-0.011271
317.750,-0.049192,-0.021719,-0.014885,0.015040,-0.017214,0.013184,-0.015400,-0.013693,0.013095,-0.002325,-0.005274
317.760,0.013268,-0.006795,-0.000905,0.001906,-0.006906,0.018044,-0.011463,-0.005353,0.008555,0.009261,0.006924
317.770,0.055690,0.008843,0.013283,-0.011842,0.006654,0.013016,0.000536,0.007398,-0.003817,0.010638,0.010981
317.780,0.060064,0.023552,0.024419,-0.021771,0.017080,0.000853,0.012159,0.014053,-0.012694,0.000288,0.002125
317.790,0.043538,0.035788,0.029944,-0.024676,0.019461,-0.011777,0.015229,0.009129,-0.009951,-0.010379,-0.009230
317.800,0.034793,0.044267,0.028590,-0.019621,0.012675,-0.017952,0.007586,-0.003317,0.001902,-0.009605,-0.009731
317.810,0.042716,0.048098,0.020666,-0.008237,-0.000082,-0.014289,-0.005392,-0.013030,0.012014,0.001758,0.001210
317.820,0.051539,0.046879,0.007994,0.005805,-0.012800,-0.002794,-0.014578,-0.012007,0.011128,0.011183,0.010728
317.830,0.044308,0.040738,-0.006515,0.017974,-0.019489,0.010232,-0.013509,-0.001090,0.000056,0.008280,0.007632
317.840,0.024319,0.030319,-0.019527,0.024345,-0.016998,0.017650,-0.002938,0.010724,-0.011068,-0.003750,-0.004439
317.850,0.008829,0.016718,-0.028052,0.022862,-0.006500,0.015395,0.009700,0.013703,-0.012059,-0.011646,-0.011290
317.860,0.004319,0.001361,-0.030132,0.014004,0.007059,0.004702,0.015515,0.005390,-0.002011,-0.006704,-0.004865
317.870,-0.004233,-0.014139,-0.025289,0.000629,0.017293,-0.008568,0.010416,-0.007363,0.009878,0.005629,0.007280
317.880,-0.034211,-0.028155,-0.014635,-0.012949,0.019382,-0.017142,-0.002009,-0.014050,0.012725,0.011756,0.010865
317.890,-0.077823,-0.039214,-0.000619,-0.022350,0.012341,-0.016321,-0.013021,-0.009160,0.003923,0.004924,0.001674
317.900,-0.101115,-0.046156,0.013540,-0.024541,-0.000513,-0.006555,-0.014874,0.003277,-0.008470,-0.007336,-0.009486
317.910,-0.076162,-0.048252,0.024587,-0.018815,-0.013125,0.006803,-0.006265,0.013014,-0.013109,-0.011509,-0.009491
317.920,-0.013737,-0.045281,0.029986,-0.007020,-0.019555,0.016433,0.006751,0.012028,-0.005748,-0.002995,0.001664
317.930,0.040969,-0.037557,0.028494,0.007040,-0.016773,0.017057,0.015018,0.001131,0.006875,0.008821,0.010863
317.940,0.049066,-0.025889,0.020456,0.018829,-0.006091,0.008332,0.012721,-0.010698,0.013205,0.010913,0.007288
317.950,0.014588,-0.011503,0.007717,0.024544,0.007461,-0.004959,0.001476,-0.013712,0.007446,0.000975,-0.004856
317.960,-0.021089,0.004091,-0.006794,0.022341,0.017498,-0.015532,-0.010808,-0.005428,-0.005129,-0.010038,-0.011290
317.970,-0.021460,0.019256,-0.019745,0.012931,0.019293,-0.017593,-0.015489,0.007328,-0.013009,-0.009985,-0.004448
317.980,0.010070,0.032398,-0.028159,-0.000650,0.012001,-0.010011,-0.009275,0.014047,-0.008980,0.001075,0.007625
317.990,0.037732,0.042139,-0.030102,-0.014022,-0.000945,0.003057,0.003463,0.009191,0.003269,0.010950,0.010731
318.000,0.033487,0.047456,-0.025130,-0.022870,-0.013445,0.014450,0.013765,-0.003238,0.012526,0.008754,0.001219
318.010,0.006260,0.047790,-0.014383,-0.024341,-0.019612,0.017923,0.014385,-0.012999,0.010316,-0.003092,-0.009726
318.020,-0.009419,0.043106,-0.000332,-0.017959,-0.016541,0.011573,0.004886,-0.012049,-0.001338,-0.011530,-0.009235
318.030,0.008980,0.033896,0.013796,-0.005784,-0.005679,-0.001120,-0.008049,-0.001172,-0.011766,-0.007257,0.002116
318.040,0.048716,0.021128,0.024754,0.008257,0.007858,-0.013199,-0.015323,0.010671,-0.011424,0.005016,0.010979
318.050,0.075420,0.006141,0.030024,0.019634,0.017694,-0.018044,-0.011818,0.013721,-0.000623,0.011759,0.006932
318.060,0.066265,-0.009491,0.028396,0.024678,0.019195,-0.013000,-0.000000,0.005466,0.010748,0.005540,-0.005266
318.070,0.027448,-0.024126,0.020243,0.021761,0.011655,-0.000831,0.011818,-0.007293,0.012280,-0.006787,-0.011272
318.080,-0.018351,-0.036228,0.007440,0.011824,-0.001375,0.011793,0.015323,-0.014043,0.002571,-0.011632,-0.004023
318.090,-0.055692,-0.044526,-0.007074,-0.001927,-0.013758,0.017954,0.008050,-0.009222,-0.009492,-0.003654,0.007956
318.100,-0.084174,-0.048149,-0.019961,-0.015057,-0.019660,0.014275,-0.004886,0.003198,-0.012865,0.008352,0.010580
318.110,-0.105788,-0.046717,-0.028263,-0.023329,-0.016301,0.002772,-0.014385,0.012983,-0.004462,0.011151,0.000763
318.120,-0.112002,-0.040380,-0.030070,-0.024075,-0.005264,-0.010250,-0.013765,0.012070,0.008026,0.001658,-0.009951
318.130,-0.088940,-0.029803,-0.024969,-0.017055,0.008252,-0.017655,-0.003463,0.001212,0.013167,-0.009663,-0.008964
318.140,-0.035145,-0.016097,-0.014130,-0.004533,0.017882,-0.015383,0.009275,-0.010644,0.006254,-0.010331,0.002564
318.150,0.029953,-0.000700,-0.000045,0.009451,0.019089,-0.004681,0.015489,-0.013731,-0.006384,0.000389,0.011077
318.160,0.078470,0.014769,0.014050,0.020387,0.011304,0.008587,0.010808,-0.005503,-0.013178,0.010681,0.006565
318.170,0.095101,0.028688,0.024918,0.024746,-0.001806,0.017149,-0.001475,0.007258,-0.007908,0.009198,-0.005667
318.180,0.085285,0.039595,0.030060,0.021122,-0.014064,0.016312,-0.012721,0.014040,0.004601,-0.002424,-0.011235
318.190,0.064327,0.046345,0.028295,0.010685,-0.019698,0.006535,-0.015019,0.009253,0.012898,-0.011374,-0.003592
318.200,0.042148,0.048229,0.020029,-0.003200,-0.016054,-0.006824,-0.006752,-0.003158,0.009388,-0.007785,0.008274
318.210,0.020247,0.045048,0.007161,-0.016052,-0.004847,-0.016442,0.006264,-0.012967,-0.002716,0.004386,0.010411
318.220,0.000131,0.037138,-0.007352,-0.023726,0.008643,-0.017049,0.014874,-0.012091,-0.012334,0.011722,0.000306
318.230,-0.011759,0.025329,-0.020176,-0.023746,0.018061,-0.008312,0.013021,-0.001253,-0.010661,0.006136,-0.010159
318.240,-0.011151,0.010860,-0.028364,-0.016106,0.018973,0.004980,0.002009,0.010618,0.000772,-0.006214,-0.008678
318.250,-0.005449,-0.004749,-0.030035,-0.003270,0.010947,0.015544,-0.010416,0.013740,0.011498,-0.011714,0.003008
318.260,-0.010111,-0.019859,-0.024806,0.010620,-0.002235,0.017588,-0.015515,0.005541,0.011698,-0.004301,0.011157
318.270,-0.031740,-0.032885,-0.013876,0.021085,-0.014364,0.009993,-0.009700,-0.007223,0.001190,0.007853,0.006187
318.280,-0.056488,-0.042457,0.000242,0.024748,-0.019727,-0.003079,0.002938,-0.014036,-0.010408,0.011351,-0.006058
318.290,-0.060200,-0.047572,0.014304,0.020427,-0.015798,-0.014463,0.013509,-0.009283,-0.012478,0.002335,-0.011179
318.300,-0.033283,-0.047692,0.025079,0.009517,-0.004428,-0.017921,0.014578,0.003118,-0.003126,-0.009254,-0.003155
318.310,0.005666,-0.042805,0.030093,-0.004463,0.009029,-0.011556,0.005393,0.012951,0.009088,-0.010642,0.008579
318.320,0.024575,-0.033423,0.028192,-0.017004,0.018232,0.001142,-0.007586,0.012112,0.012982,-0.000298,0.010225
318.330,0.008564,-0.020532,0.019813,-0.024059,0.018848,0.013214,-0.015228,0.001294,0.004992,0.010374,-0.000152
318.340,-0.024384,-0.005485,0.006882,-0.023353,0.010585,0.018044,-0.012159,-0.010591,-0.007568,0.009611,-0.010351
318.350,-0.039896,0.010137,-0.007630,-0.015113,-0.002663,0.012985,-0.000537,-0.013749,-0.013200,-0.001748,-0.008378
318.360,-0.020137,0.024696,-0.020389,-0.001999,-0.014657,0.000809,0.011463,-0.005578,-0.006748,-0.011179,0.003446
318.370,0.019802,0.036661,-0.028463,0.011761,-0.019747,-0.011810,0.015400,0.007188,0.005881,-0.008287,0.011218
318.380,0.048216,0.044777,-0.029998,0.021727,-0.015535,-0.017957,0.008504,0.014032,0.013127,0.003741,0.005799
318.390,0.048469,0.048192,-0.024640,0.024683,-0.004006,-0.014262,-0.004373,0.009314,0.008356,0.011645,-0.006440
318.400,0.033553,0.046547,-0.013621,0.019677,0.009410,-0.002750,-0.014174,-0.003079,-0.004064,0.006712,-0.011106
318.410,0.029493,0.040014,0.000528,0.008324,0.018394,0.010268,-0.014005,-0.012935,-0.012764,-0.005620,-0.002713
318.420,0.045711,0.029281,0.014556,-0.005715,0.018713,0.017659,-0.003985,-0.012133,-0.009779,-0.011757,0.008870
318.430,0.063143,0.015473,0.025239,-0.017910,0.010218,0.015372,0.008839,-0.001334,0.002158,-0.004933,0.010023
318.440,0.052251,0.000040,0.030123,-0.024328,-0.003090,0.004659,0.015445,0.010564,0.012119,0.007328,-0.000610
318.450,0.003159,-0.015397,0.028086,-0.022897,-0.014943,-0.008607,0.011187,0.013758,0.010986,0.011511,-0.010525
318.460,-0.061202,-0.029217,0.019596,-0.014081,-0.019757,-0.017156,-0.000940,0.005616,-0.000204,0.003005,-0.008064
318.470,-0.101356,-0.039969,0.006603,-0.000721,-0.015265,-0.016302,-0.012406,-0.007153,-0.011207,-0.008815,0.003880
318.480,-0.092438,-0.046525,-0.007907,0.012870,-0.003582,-0.006514,-0.015145,-0.014028,-0.011951,-0.010917,0.011261
318.490,-0.043768,-0.048196,-0.020600,0.022310,0.009788,0.006844,-0.007231,-0.009345,-0.001755,-0.000985,0.005401
318.500,0.008264,-0.044807,-0.028560,0.024553,0.018547,0.016451,0.005769,0.003039,0.010048,0.010033,-0.006810
318.510,0.027077,-0.036713,-0.029958,0.018875,0.018571,0.017042,0.014712,0.012918,0.012653,0.009990,-0.011014
318.520,0.001813,-0.024765,-0.024472,0.007109,0.009846,0.008293,0.013306,0.012154,0.003674,-0.001065,-0.002266
318.530,-0.045601,-0.010216,-0.013364,-0.006951,-0.003516,-0.005002,0.002540,0.001375,-0.008667,-0.010947,0.009146
318.540,-0.075906,0.005405,0.000815,-0.018769,-0.015222,-0.015555,-0.010012,-0.010537,-0.013075,-0.008761,0.009804
318.550,-0.059392,0.020459,0.014807,-0.024532,-0.019758,-0.017583,-0.015522,-0.013767,-0.005513,0.003083,-0.001067
318.560,0.003593,0.033365,0.025396,-0.022381,-0.014987,-0.009974,-0.010113,-0.005653,0.007096,0.011528,-0.010683
318.570,0.082115,0.042767,0.030151,-0.013010,-0.003157,0.003101,0.002409,0.007118,0.013209,0.007265,-0.007737
318.580,0.134642,0.047680,0.027977,0.000558,0.010160,0.014477,0.013236,0.014024,0.007230,-0.005007,0.004307
318.590,0.135805,0.047586,0.019376,0.013945,0.018692,0.017918,0.014753,0.009375,-0.005367,-0.011759,0.011286
318.600,0.090899,0.042495,0.006323,0.022835,0.018419,0.011539,0.005893,-0.002999,-0.013051,-0.005549,0.004994
318.610,0.028229,0.032943,-0.008183,0.024358,0.009470,-0.001164,-0.007113,-0.012902,-0.008788,0.006779,-0.007170
318.620,-0.023062,0.019932,-0.020809,0.018023,-0.003939,-0.013229,-0.015115,-0.012174,0.003520,0.011633,-0.010903
318.630,-0.050935,0.004829,-0.028654,0.005874,-0.015493,-0.018044,-0.012485,-0.001415,0.012606,0.003664,-0.001816
318.640,-0.060934,-0.010782,-0.029915,-0.008169,-0.019749,-0.012970,-0.001073,0.010510,0.010152,-0.008345,0.009407
318.650,-0.062942,-0.025261,-0.024302,-0.019578,-0.014703,-0.000787,0.011094,0.013775,-0.001596,-0.011154,0.009568
318.660,-0.059690,-0.037087,-0.013106,-0.024670,-0.002730,0.011827,0.015458,0.005691,-0.011882,-0.001668,-0.001522
318.670,-0.047828,-0.045020,0.001101,-0.021805,0.010528,0.017959,0.008948,-0.007083,-0.011291,0.009657,-0.010822
318.680,-0.027300,-0.048225,0.015056,-0.011905,0.018827,0.014248,-0.003856,-0.014020,-0.000364,0.010336,-0.007397
318.690,-0.006104,-0.046367,0.025551,0.001835,0.018258,0.002728,-0.013947,-0.009406,0.010896,-0.000379,0.004726
318.700,0.005849,-0.039641,0.030175,0.014983,0.009089,-0.010287,-0.014228,0.002959,0.012182,-0.010676,0.011292
318.710,0.006462,-0.028753,0.027867,0.023298,-0.004361,-0.017664,-0.004501,0.012885,0.002316,-0.009204,0.004580
318.720,0.003102,-0.014846,0.019155,0.024097,-0.015757,-0.015360,0.008392,0.012195,-0.009670,0.002414,-0.007518
318.730,0.004046,0.000620,0.006042,0.017122,-0.019731,-0.004638,0.015382,0.001456,-0.012804,0.011372,-0.010775
318.740,0.009686,0.016021,-0.008459,0.004624,-0.014411,0.008626,0.011552,-0.010482,-0.004217,0.007793,-0.001362
318.750,0.013538,0.029740,-0.021016,-0.009365,-0.002302,0.017162,-0.000404,-0.013784,0.008231,-0.004376,0.009653
318.760,0.011376,0.040336,-0.028745,-0.020334,0.010890,0.016293,-0.012076,-0.005728,0.013144,-0.011721,0.009317
318.770,0.007231,0.046697,-0.029869,-0.024743,0.018953,0.006493,-0.015254,0.007048,0.006024,-0.006145,-0.001974
318.780,0.009044,0.048155,-0.024130,-0.021170,0.018089,-0.006865,-0.007702,0.014016,-0.006610,0.006205,-0.010944
318.790,0.019366,0.044557,-0.012847,-0.010768,0.008704,-0.016460,0.005268,0.009436,-0.013193,0.011715,-0.007045
318.800,0.032323,0.036281,0.001388,0.003108,-0.004781,-0.017035,0.014532,-0.002919,-0.007699,0.004310,0.005138
318.810,0.040175,0.024195,0.015304,0.015981,-0.016014,-0.008273,0.013574,-0.012869,0.004843,-0.007846,0.011280
318.820,0.040900,0.009569,0.025704,0.023699,-0.019704,0.005023,0.003068,-0.012215,0.012952,-0.011353,0.004157
318.830,0.037275,-0.006061,0.030198,0.023772,-0.014112,0.015566,-0.009596,-0.001497,0.009204,-0.002345,-0.007853
318.840,0.029173,-0.021055,0.027753,0.016176,-0.001873,0.017578,-0.015510,0.010455,-0.002969,0.009248,-0.010629
318.850,0.010252,-0.033839,0.018932,0.003362,0.011248,0.009956,-0.010514,0.013792,-0.012424,0.010646,-0.000906
318.860,-0.024569,-0.043070,0.005761,-0.010536,0.019071,-0.003123,0.001877,0.005765,-0.010506,0.000308,0.009882
318.870,-0.068480,-0.047778,-0.008734,-0.021036,0.017911,-0.014490,0.012948,-0.007012,0.001030,-0.010370,0.009051
318.880,-0.102560,-0.047470,-0.021222,-0.024750,0.008314,-0.017915,0.014911,-0.014012,0.011623,-0.009616,-0.002424
318.890,-0.109027,-0.042178,-0.028834,-0.020479,-0.005199,-0.011522,0.006386,-0.009466,0.011576,0.001738,-0.011048
318.900,-0.085284,-0.032458,-0.029821,-0.009602,-0.016263,0.001186,-0.006632,0.002879,0.000932,0.011176,-0.006681
318.910,-0.044197,-0.019329,-0.023956,0.004372,-0.019667,0.013244,-0.014984,0.012852,-0.010565,0.008294,0.005542
318.920,-0.001019,-0.004171,-0.012587,0.016936,-0.013807,0.018044,-0.012797,0.012235,-0.012390,-0.003731,0.011248
318.930,0.037788,0.011425,0.001674,0.024037,-0.001443,0.012954,-0.001608,0.001537,-0.002873,-0.011643,0.003728
318.940,0.071782,0.025821,0.015551,0.023383,0.011600,0.000765,0.010712,-0.010428,0.009275,-0.006720,-0.008176
318.950,0.095656,0.037506,0.025854,0.015187,0.019179,-0.011844,0.015497,-0.013801,0.012932,0.005611,-0.010466
318.960,0.096962,0.045254,0.030217,0.002091,0.017724,-0.017961,0.009381,-0.005802,0.004751,0.011757,-0.000449
318.970,0.068796,0.048249,0.027637,-0.011679,0.007921,-0.014234,-0.003334,0.006977,-0.007779,0.004942,0.010096
318.980,0.023449,0.046179,0.018707,-0.021682,-0.005614,-0.002707,-0.013703,0.014007,-0.013188,-0.007321,0.008769
318.990,-0.011994,0.039261,0.005479,-0.024690,-0.016504,0.010305,-0.014434,0.009496,-0.006524,-0.011514,-0.002869
319.000,-0.018361,0.028220,-0.009008,-0.019734,-0.019620,0.017668,-0.005012,-0.002839,0.006112,-0.003014,-0.011134
319.010,-0.003012,0.014216,-0.021425,-0.008411,-0.013495,0.015349,0.007936,-0.012835,0.013153,0.008808,-0.006307
319.020,0.007084,-0.001280,-0.028920,0.005625,-0.001012,0.004617,0.015301,-0.012256,0.008153,0.010920,0.005936
319.030,-0.007056,-0.016642,-0.029770,0.017846,0.011947,-0.008645,0.011904,-0.001578,-0.004310,0.000995,0.011199
319.040,-0.036647,-0.030257,-0.023780,0.024310,0.019278,-0.017169,0.000133,0.010400,-0.012828,-0.010028,0.003293
319.050,-0.054848,-0.040695,-0.012326,0.022932,0.017529,-0.016283,-0.011731,0.013809,-0.009603,-0.009996,-0.008485
319.060,-0.046013,-0.046860,0.001960,0.014157,0.007523,-0.006473,-0.015344,0.005839,0.002413,0.001055,-0.010286
319.070,-0.022569,-0.048105,0.015796,0.000814,-0.006026,0.006885,-0.008163,-0.006941,0.012220,0.010943,0.000009
319.080,-0.010699,-0.044299,0.026002,-0.012791,-0.016738,0.016470,0.004760,-0.014003,0.010840,0.008767,0.010293
319.090,-0.020670,-0.035842,0.030234,-0.022270,-0.019565,0.017028,0.014334,-0.009526,-0.000463,-0.003073,0.008474
319.100,-0.035143,-0.023622,0.027519,-0.024565,-0.013176,0.008253,0.013826,0.002799,-0.011342,-0.011526,-0.003309
319.110,-0.028902,-0.008921,0.018481,-0.018935,-0.000581,-0.005044,0.003592,0.012819,-0.011839,-0.007273,-0.011201
319.120,0.002112,0.006716,0.005197,-0.007197,0.012287,-0.015577,-0.009168,0.012276,-0.001497,0.004998,-0.005922
319.130,0.035457,0.021648,-0.009281,0.006862,0.019368,-0.017573,-0.015480,0.001618,0.010215,0.011759,0.006321
319.140,0.046765,0.034307,-0.021627,0.018708,0.017326,-0.009937,-0.010903,-0.010373,0.012576,0.005557,0.011131
319.150,0.036179,0.043364,-0.029004,0.024519,0.007123,0.003145,0.001343,-0.013817,0.003425,-0.006770,0.002852
319.160,0.026130,0.047868,-0.029716,0.022420,-0.006436,0.014503,0.012645,-0.005877,-0.008862,-0.011635,-0.008780
319.170,0.032944,0.047346,-0.023601,0.013089,-0.016963,0.017913,0.015051,0.006906,-0.013036,-0.003673,-0.010088
319.180,0.045727,0.041853,-0.012063,-0.000465,-0.019500,0.011505,0.006871,0.013998,-0.005276,0.008337,0.000467
319.190,0.038641,0.031966,0.002246,-0.013869,-0.012851,-0.001208,-0.006143,0.009556,0.007313,0.011157,0.010473
319.200,0.004009,0.018722,0.016040,-0.022799,-0.000150,-0.013259,-0.014835,-0.002759,0.013208,0.001677,0.008164
319.210,-0.032412,0.003513,0.026148,-0.024374,0.012623,-0.018043,-0.013093,-0.012801,0.007012,-0.009651,-0.003744
319.220,-0.035023,-0.012065,0.030248,-0.018086,0.019449,-0.012939,-0.002141,-0.012296,-0.005603,-0.010341,-0.011250
319.230,0.001841,-0.026377,0.027398,-0.005964,0.017114,-0.000743,0.010317,-0.001659,-0.013089,0.000369,-0.005527
319.240,0.041633,-0.037918,0.018253,0.008082,0.006718,0.011860,0.015518,0.010345,-0.008593,0.010672,0.006695
319.250,0.037729,-0.045479,0.004914,0.019521,-0.006842,0.017963,0.009803,0.013825,0.003769,0.009210,0.011044
319.260,-0.020326,-0.048265,-0.009554,0.024662,-0.017180,0.014221,-0.002807,0.005914,0.012681,-0.002405,0.002407
319.270,-0.093462,-0.045983,-0.021827,0.021848,-0.019425,0.002685,-0.013443,-0.006870,0.009984,-0.011369,-0.009061
319.280,-0.126958,-0.038873,-0.029085,0.011986,-0.012521,-0.010323,-0.014623,-0.013993,-0.001853,-0.007800,-0.009874
319.290,-0.098280,-0.027681,-0.029660,-0.001743,0.000282,-0.017673,-0.005517,-0.009586,-0.011993,0.004367,0.000924
319.300,-0.032908,-0.013584,-0.023420,-0.014909,0.012952,-0.015337,0.007470,0.002719,-0.011155,0.011720,0.010635
319.310,0.023676,0.001940,-0.011800,-0.023266,0.019521,-0.004595,0.015202,0.012784,-0.000105,0.006153,0.007841
319.320,0.046462,0.017261,0.002532,-0.024118,0.016895,0.008665,0.012241,0.012316,0.011041,-0.006197,-0.004173
319.330,0.044801,0.030769,0.016282,-0.017189,0.006311,0.017176,0.000669,0.001699,0.012079,-0.011716,-0.011280
319.340,0.042577,0.041046,0.026291,-0.004715,-0.007246,0.016274,-0.011373,-0.010317,0.002060,-0.004320,-0.005123
319.350,0.051419,0.047014,0.030259,0.009280,-0.017389,0.006452,-0.015416,-0.013833,-0.009845,0.007839,0.007058
319.360,0.064347,0.048045,0.027275,0.020281,-0.019342,-0.006906,-0.008615,-0.005951,-0.012738,0.011356,0.010940
319.370,0.069556,0.044032,0.018024,0.024740,-0.012184,-0.016479,0.004246,0.006835,-0.003970,0.002355,0.001957
319.380,0.062910,0.035396,0.004631,0.021218,0.000713,-0.017020,0.014120,0.013988,0.008432,-0.009242,-0.009327
319.390,0.045609,0.023044,-0.009825,0.010851,0.013274,-0.008234,0.014062,0.009616,0.013115,-0.010651,-0.009644
319.400,0.016166,0.008272,-0.022024,-0.003016,0.019583,0.005066,0.004112,-0.002679,0.005792,-0.000318,0.001379
319.410,-0.027371,-0.007369,-0.029163,-0.015910,0.016667,0.015588,-0.008730,-0.012767,-0.006833,0.010365,0.010780
319.420,-0.075883,-0.022236,-0.029601,-0.023672,0.005900,0.017568,-0.015431,-0.012335,-0.013203,0.009622,0.007505
319.430,-0.106358,-0.034768,-0.023238,-0.023797,-0.007645,0.009919,-0.011278,-0.001740,-0.007487,-0.001728,-0.004595
319.440,-0.098472,-0.043650,-0.011535,-0.016246,-0.017590,-0.003166,0.000808,0.010289,0.005084,-0.011173,-0.011292
319.450,-0.056195,-0.047949,0.002818,-0.003454,-0.019249,-0.014516,0.012326,0.013840,0.013000,-0.008301,-0.004711
319.460,-0.008679,-0.047213,0.016523,0.010452,-0.011841,-0.017910,0.015174,0.005988,0.009016,0.003722,0.007410
319.470,0.015343,-0.041520,0.026432,0.020987,0.001144,-0.011488,0.007348,-0.006799,-0.003222,0.011642,0.010817
319.480,0.014466,-0.031468,0.030268,0.024751,0.013591,0.001230,-0.005646,-0.013983,-0.012510,0.006729,0.001505
