log10_x,M_reconstructed,wave1,wave2,wave3,wave4,wave5,envelope_pos,envelope_neg
112.25,-0.019133,0.014388,-0.030113,-0.020020,-0.007347,-0.016354,0.189770,-0.189770
112.30,0.000459,-0.046816,0.024698,0.023109,0.013355,0.008400,0.189770,-0.189770
112.35,-0.049875,-0.009098,-0.006979,-0.024620,-0.017640,0.002982,0.189770,-0.189770
112.40,0.082215,0.047844,-0.014216,0.024448,0.019647,-0.013146,0.189770,-0.189770
112.45,0.013084,0.003692,0.028329,-0.022607,-0.019120,0.017947,0.189770,-0.189770
112.50,0.015769,-0.048261,-0.028330,0.019222,0.016125,-0.015423,0.189770,-0.189770
112.55,0.028122,0.001760,0.014218,-0.014523,-0.011048,0.006606,0.189770,-0.189770
112.60,0.035815,0.048063,0.006977,0.008833,0.004547,0.004907,0.148478,-0.148478
112.65,-0.024642,-0.007191,-0.024696,-0.002539,0.002542,-0.014417,0.145310,-0.145310
112.70,-0.043417,-0.047250,0.030113,-0.003929,-0.009303,0.018045,0.145310,-0.145310
112.75,-0.008428,0.012530,-0.020529,0.010128,0.014863,-0.014309,0.145310,-0.145310
112.80,0.010400,0.045834,0.000718,-0.015635,-0.018505,0.004733,0.145310,-0.145310
112.85,0.078090,-0.017708,0.019451,0.020074,0.019759,0.006773,0.145310,-0.145310
112.90,-0.145310,-0.043834,-0.029930,-0.023142,-0.018463,-0.015516,0.145310,-0.145310
112.95,0.074997,0.022661,0.025499,0.024629,0.014784,0.017927,0.145310,-0.145310
113.00,-0.029010,0.041273,-0.008366,-0.024434,-0.009197,-0.013023,0.145310,-0.145310
113.05,-0.015011,-0.027324,-0.012935,0.022569,0.002424,0.002804,0.145310,-0.145310
113.10,-0.005756,-0.038186,0.027792,-0.019163,0.004663,0.008559,0.145310,-0.145310
113.15,-0.077558,0.031639,-0.028804,0.014448,-0.011147,-0.016429,0.145310,-0.145310
113.20,0.070272,0.034611,0.015467,-0.008746,0.016193,0.017595,0.145310,-0.145310
113.25,-0.082184,-0.035550,0.005575,0.002447,-0.019149,-0.011581,0.145310,-0.145310
113.30,-0.013384,-0.030594,-0.023840,0.004020,0.019634,0.000841,0.145310,-0.145310
113.35,-0.020716,0.039006,0.030229,-0.010212,-0.017585,0.010242,0.145310,-0.145310
113.40,0.030265,0.026187,-0.021559,0.015707,0.013267,-0.017146,0.145310,-0.145310
113.45,0.020300,-0.041965,0.002150,-0.020128,-0.007236,0.017053,0.126894,-0.126894
113.50,0.038884,-0.021445,0.018331,0.023175,0.000272,-0.010001,0.126894,-0.126894
113.55,0.060061,0.044388,-0.029679,-0.024638,0.006728,-0.001131,0.126894,-0.126894
113.60,0.026708,0.016430,0.026243,0.024419,-0.012859,0.011802,0.163548,-0.163548
113.65,-0.041034,-0.046245,-0.009733,-0.022531,0.017331,-0.017657,0.163548,-0.163548
113.70,-0.041264,-0.011205,-0.011625,0.019104,-0.019566,0.016307,0.163548,-0.163548
113.75,0.025196,0.047511,0.027192,-0.014373,0.019276,-0.008302,0.163548,-0.163548
113.80,-0.042902,0.005837,-0.029213,0.008659,-0.016499,-0.003091,0.163548,-0.163548
113.85,0.037559,-0.048170,0.016682,-0.002354,0.011592,0.013222,0.163548,-0.163548
113.90,-0.029648,-0.000394,0.004160,-0.004112,-0.005189,-0.017958,0.163548,-0.163548
113.95,0.118788,0.048215,-0.022929,0.010296,-0.001883,0.015365,0.163548,-0.163548
114.00,0.053730,-0.005053,0.030276,-0.015778,0.008713,-0.006503,0.163548,-0.163548
114.05,-0.057111,-0.047644,-0.022541,0.020182,-0.014418,-0.005013,0.163548,-0.163548
114.10,-0.000347,0.010437,0.003577,-0.023207,0.018262,0.014484,0.163548,-0.163548
114.15,0.078519,0.046465,0.017170,0.024647,-0.019749,-0.018044,0.163548,-0.163548
114.20,0.002658,-0.015686,-0.029363,-0.024403,0.018688,0.014241,0.163548,-0.163548
114.25,-0.083864,-0.044692,0.026928,0.022493,-0.015215,-0.004626,0.163548,-0.163548
114.30,-0.066393,0.020736,-0.011079,-0.019045,0.009779,-0.006876,0.163548,-0.163548
114.35,-0.013121,0.042349,-0.010289,0.014297,-0.003080,0.015572,0.163548,-0.163548
114.40,-0.011579,-0.025521,0.026531,-0.008572,-0.004016,-0.017914,0.163548,-0.163548
114.45,-0.039730,-0.039466,-0.029557,0.002262,0.010594,0.012946,0.164246,-0.164246
114.50,0.008725,0.029980,0.017859,0.004203,-0.015804,-0.002695,0.164246,-0.164246
114.55,0.017900,0.036078,0.002736,-0.010381,0.018975,-0.008656,0.164246,-0.164246
114.60,-0.032808,-0.034057,-0.021968,0.015849,-0.019698,0.016474,0.164246,-0.164246
114.65,0.015986,-0.032230,0.030256,-0.020235,0.017878,-0.017570,0.164246,-0.164246
114.70,0.028595,0.037698,-0.023472,0.023239,-0.013751,0.011496,0.164246,-0.164246
114.75,0.007862,0.027971,0.004995,-0.024655,0.007849,-0.000731,0.164246,-0.164246
114.80,-0.041025,-0.040859,0.015970,0.024388,-0.000935,-0.010333,0.164246,-0.164246
114.85,-0.085259,-0.023354,-0.028980,-0.022454,-0.006101,0.017180,0.164246,-0.164246
114.90,0.071422,0.043497,0.027553,0.018986,0.012348,-0.017016,0.164246,-0.164246
114.95,-0.022016,0.018440,-0.012401,-0.014222,-0.017003,0.009909,0.164246,-0.164246
115.00,-0.022636,-0.045581,-0.008929,0.008485,0.019463,0.001242,0.164246,-0.164246
115.05,-0.034578,-0.013290,0.025811,-0.002170,-0.019411,-0.011886,0.164246,-0.164246
115.10,0.080165,0.047082,-0.029835,-0.004294,0.016854,0.017680,0.164246,-0.164246
115.15,-0.006736,0.007970,0.018996,0.010465,-0.012122,-0.016259,0.164246,-0.164246
115.20,-0.049254,-0.047983,0.001306,-0.015920,0.005826,0.008203,0.164246,-0.164246
115.25,0.073497,-0.002548,-0.020957,0.020289,0.001222,0.003200,0.164246,-0.164246
115.30,0.143294,0.048271,0.030169,-0.023271,-0.008113,-0.013297,0.164246,-0.164246
115.35,-0.034649,-0.002906,-0.024351,0.024664,0.013956,0.017968,0.164246,-0.164246
115.40,-0.108355,-0.047942,0.006403,-0.024372,-0.017998,-0.015307,0.164246,-0.164246
115.45,0.113826,0.008323,0.014735,0.022415,0.019718,0.006399,0.163460,-0.163460
115.50,0.005316,0.047002,-0.028532,-0.018927,-0.018893,0.005120,0.163460,-0.163460
115.55,-0.043337,-0.013633,0.028116,0.014146,0.015630,-0.014550,0.163460,-0.163460
115.60,-0.032703,-0.045462,-0.013694,-0.008398,-0.010349,0.018042,0.163460,-0.163460
115.65,0.063962,0.018770,-0.007550,0.002077,0.003733,-0.014172,0.163460,-0.163460
115.70,0.051580,0.043341,0.025033,0.004385,0.003364,0.004519,0.163460,-0.163460
115.75,-0.052740,-0.023667,-0.030046,-0.010549,-0.010028,0.006978,0.163460,-0.163460
115.80,-0.009444,-0.040667,0.020091,0.015991,0.015397,-0.015628,0.163460,-0.163460
115.85,-0.052634,0.028262,-0.000127,-0.020342,-0.018780,0.017900,0.163460,-0.163460
115.90,0.004068,0.037474,-0.019899,0.023302,0.019739,-0.012868,0.163460,-0.163460
115.95,-0.075742,-0.032496,0.030013,-0.024671,-0.018150,0.002585,0.163460,-0.163460
116.00,-0.090687,-0.033802,-0.025176,0.024355,0.014219,0.008753,0.163460,-0.163460
116.05,-0.057368,0.036315,0.007797,-0.022375,-0.008453,-0.016519,0.163460,-0.163460
116.10,0.151366,0.029699,0.013466,0.018867,0.001596,0.017545,0.163460,-0.163460
116.15,-0.064865,-0.039671,-0.028021,-0.014069,0.005467,-0.011410,0.159194,-0.159194
116.20,0.018998,-0.025217,0.028617,0.008311,-0.011824,0.000620,0.151366,-0.151366
116.25,0.078306,0.042520,-0.014957,-0.001985,0.016655,0.010423,0.151366,-0.151366
116.30,-0.062833,0.020412,-0.006154,-0.004476,-0.019337,-0.017213,0.151366,-0.151366
116.35,-0.036920,-0.044826,0.024199,0.010632,0.019524,0.016979,0.151366,-0.151366
116.40,-0.057650,-0.015347,-0.030189,-0.016062,-0.017191,-0.009816,0.151366,-0.151366
116.45,0.046585,0.046560,0.021140,0.020394,0.012639,-0.001353,0.151366,-0.151366
116.50,-0.084594,0.010087,-0.001560,-0.023333,-0.006456,0.011969,0.151366,-0.151366
116.55,-0.051168,-0.047700,-0.018797,0.024679,-0.000560,-0.017702,0.151366,-0.151366
116.60,0.065683,-0.004697,0.029790,-0.024338,0.007504,0.016210,0.151366,-0.151366
116.65,0.048253,0.048231,-0.025944,0.022335,-0.013479,-0.008104,0.136595,-0.136595
116.70,-0.007909,-0.000752,0.009173,-0.018807,0.017715,-0.003309,0.147477,-0.147477
116.75,-0.070956,-0.048146,0.012168,0.013993,-0.019665,0.013372,0.147477,-0.147477
116.80,-0.005470,0.006192,-0.027447,-0.008224,0.019076,-0.017978,0.147477,-0.147477
116.85,0.136595,0.047446,0.029053,0.001893,-0.016027,0.015248,0.147477,-0.147477
116.90,0.030967,-0.011553,-0.016186,0.004568,0.010908,-0.006296,0.147477,-0.147477
116.95,-0.057826,-0.046141,-0.004744,-0.010716,-0.004382,-0.005226,0.147477,-0.147477
117.00,0.070444,0.016766,0.023311,0.016132,-0.002709,0.014615,0.147477,-0.147477
117.05,0.112895,0.044246,-0.030265,-0.020447,0.009451,-0.018040,0.147477,-0.147477
117.10,0.004722,-0.021766,0.022143,0.023364,-0.014973,0.014104,0.147477,-0.147477
117.15,-0.147477,-0.041787,-0.002990,-0.024686,0.018563,-0.004412,0.147477,-0.147477
117.20,-0.043927,0.026487,-0.017653,0.024321,-0.019757,-0.007080,0.147477,-0.147477
117.25,0.059827,0.038794,0.029501,-0.022295,0.018402,0.015683,0.147477,-0.147477
117.30,-0.069556,-0.030870,-0.026653,0.018746,-0.014671,-0.017886,0.152825,-0.152825
117.35,-0.030743,-0.035306,0.010528,-0.013917,0.009048,0.012790,0.152825,-0.152825
117.40,0.065887,0.034860,0.010842,0.008136,-0.002256,-0.002475,0.152825,-0.152825
117.45,-0.021959,0.031368,-0.026811,-0.001800,-0.004826,-0.008850,0.152825,-0.152825
117.50,-0.002461,-0.038404,0.029424,-0.004659,0.011286,0.016564,0.152825,-0.152825
117.55,-0.042591,-0.027029,-0.017379,0.010799,-0.016289,-0.017518,0.152825,-0.152825
117.60,0.041602,0.041458,-0.003323,-0.016202,0.019190,0.011324,0.152825,-0.152825
117.65,0.016411,0.022344,0.022370,0.020499,-0.019615,-0.000509,0.152825,-0.152825
117.70,-0.053978,-0.043982,-0.030273,-0.023395,0.017508,-0.010514,0.152825,-0.152825
117.75,-0.033653,-0.017375,0.023095,0.024693,-0.013142,0.017246,0.152825,-0.152825
117.80,0.051249,0.045945,-0.004412,-0.024304,0.007079,-0.016941,0.152825,-0.152825
117.85,0.086458,0.012184,-0.016469,0.022255,-0.000103,0.009723,0.152825,-0.152825
117.90,0.002080,-0.047322,0.029145,-0.018686,-0.006886,0.001463,0.152825,-0.152825
117.95,-0.046097,-0.006837,-0.027303,0.013840,0.012987,-0.012052,0.152825,-0.152825
118.00,0.033648,0.048094,0.011860,-0.008049,-0.017411,0.017723,0.152825,-0.152825
118.05,0.017084,0.001403,0.009492,0.001708,0.019589,-0.016161,0.152825,-0.152825
118.10,-0.081427,-0.048253,-0.026115,0.004750,-0.019238,0.008005,0.160211,-0.160211
118.15,0.087854,0.004049,0.029729,-0.010883,0.016405,0.003418,0.160211,-0.160211
118.20,-0.007448,0.047795,-0.018533,0.016272,-0.011455,-0.013446,0.160211,-0.160211
118.25,-0.101873,-0.009450,-0.001895,-0.020550,0.005026,0.017987,0.160211,-0.160211
118.30,0.089751,-0.046728,0.021379,0.023425,0.002051,-0.015189,0.160211,-0.160211
118.35,-0.004421,0.014729,-0.030213,-0.024699,-0.008864,0.006192,0.160211,-0.160211
118.40,0.107748,0.045063,0.023996,0.024286,0.014532,0.005332,0.160211,-0.160211
118.45,-0.071302,-0.019821,-0.005825,-0.022214,-0.018326,-0.014679,0.160211,-0.160211
118.50,0.008680,-0.042824,-0.015248,0.018625,0.019754,0.018037,0.160211,-0.160211
118.55,0.009085,0.024660,0.028725,-0.013763,-0.018633,-0.014034,0.160211,-0.160211
118.60,0.021460,0.040038,-0.027892,0.007961,0.015107,0.004304,0.160211,-0.160211
118.65,0.009634,-0.029183,0.013165,-0.001616,-0.009632,0.007182,0.160211,-0.160211
118.70,-0.006372,-0.036740,0.008120,-0.004840,0.002914,-0.015737,0.160211,-0.160211
118.75,0.037500,0.033335,-0.025360,0.010966,0.004181,0.017871,0.160211,-0.160211
118.80,-0.017802,0.032974,0.029967,-0.016342,-0.010736,-0.012712,0.160211,-0.160211
118.85,-0.062034,-0.037060,-0.019645,0.020602,0.015905,0.002366,0.201804,-0.201804
118.90,-0.071734,-0.028787,-0.000463,-0.023455,-0.019022,0.008946,0.201804,-0.201804
118.95,0.056838,0.040313,0.020341,0.024705,0.019684,-0.016607,0.201804,-0.201804
119.00,-0.101156,0.024232,-0.030085,-0.024268,-0.017805,0.017491,0.201804,-0.201804
119.05,0.044775,-0.043051,0.024843,0.022173,0.013629,-0.011238,0.201804,-0.201804
119.10,-0.002568,-0.019368,-0.007225,-0.018564,-0.007694,0.000398,0.201804,-0.201804
119.15,0.057775,0.045239,-0.013992,0.013686,0.000766,0.010604,0.201804,-0.201804
119.20,0.025042,0.014256,0.028239,-0.007873,0.006261,-0.017279,0.201804,-0.201804
119.25,-0.002593,-0.046850,-0.028418,0.001523,-0.012480,0.016903,0.201804,-0.201804
119.30,-0.003913,-0.008963,0.014441,0.004931,0.017088,-0.009629,0.201804,-0.201804
119.35,-0.062767,0.047862,0.006731,-0.011049,-0.019491,-0.001573,0.201804,-0.201804
119.40,-0.049284,0.003555,-0.024549,0.016412,0.019379,0.012134,0.201804,-0.201804
119.45,-0.077867,-0.048264,0.030138,-0.020653,-0.016766,-0.017743,0.201804,-0.201804
119.50,0.024457,0.001898,-0.020714,0.023484,0.011989,0.016112,0.201804,-0.201804
119.55,-0.019221,0.048050,0.000970,-0.024711,-0.005665,-0.007906,0.201804,-0.201804
119.60,0.062609,-0.007327,0.019256,0.024249,-0.001390,-0.003527,0.201804,-0.201804
119.65,-0.076877,-0.047222,-0.029890,-0.022132,0.008266,0.013520,0.201804,-0.201804
119.70,0.037260,0.012663,0.025634,0.018502,-0.014075,-0.017996,0.201804,-0.201804
119.75,0.032033,0.045791,-0.008608,-0.013609,0.018067,0.015128,0.201804,-0.201804
119.80,-0.041354,-0.017837,-0.012706,0.007786,-0.019728,-0.006088,0.201804,-0.201804
119.85,-0.022870,-0.043776,0.027691,-0.001431,0.018843,-0.005437,0.146806,-0.146806
119.90,-0.046257,0.022783,-0.028881,-0.005022,-0.015526,0.014744,0.146806,-0.146806
119.95,0.077255,0.041201,0.015684,0.011132,0.010205,-0.018033,0.191903,-0.191903
120.00,0.008367,-0.027438,0.005326,-0.016481,-0.003568,0.013964,0.191903,-0.191903
120.05,-0.004394,-0.038101,-0.023683,0.020704,-0.003530,-0.004197,0.191903,-0.191903
120.10,0.032375,0.031743,0.030242,-0.023513,0.010173,-0.007283,0.191903,-0.191903
120.15,0.014651,0.034515,-0.021736,0.024716,-0.015503,0.015791,0.191903,-0.191903
120.20,-0.034151,-0.035643,0.002402,-0.024231,0.018832,-0.017855,0.191903,-0.191903
120.25,0.020604,-0.030487,0.018129,0.022090,-0.019730,0.012633,0.191903,-0.191903
120.30,0.019851,0.039087,-0.029628,-0.018440,0.018083,-0.002256,0.191903,-0.191903
120.35,0.041169,0.026071,0.026368,0.013531,-0.014102,-0.009042,0.191903,-0.191903
120.40,-0.023626,-0.042033,-0.009973,-0.007698,0.008301,0.016650,0.191903,-0.191903
120.45,0.010956,-0.021322,-0.011391,0.001338,-0.001428,-0.017464,0.191903,-0.191903
120.50,0.060531,0.044442,0.027080,0.005113,-0.005628,0.011151,0.191903,-0.191903
120.55,0.001976,0.016300,-0.029279,-0.011214,0.011959,-0.000288,0.191903,-0.191903
120.60,-0.109480,-0.046284,0.016892,0.016550,-0.016745,-0.010693,0.191903,-0.191903
120.65,-0.051413,-0.011071,0.003909,-0.020755,0.019371,0.017310,0.191903,-0.191903
120.70,0.025448,0.047535,-0.022764,0.023542,-0.019497,-0.016864,0.191903,-0.191903
120.75,0.022083,0.005700,0.030278,-0.024721,0.017107,0.009535,0.191903,-0.191903
120.80,-0.025117,-0.048179,-0.022709,0.024212,-0.012509,0.001684,0.191903,-0.191903
120.85,-0.079824,-0.000256,0.003827,-0.022048,0.006297,-0.012216,0.191903,-0.191903
120.90,0.119971,0.048208,0.016961,0.018378,0.000728,0.017763,0.191903,-0.191903
120.95,-0.009455,-0.005191,-0.029300,-0.013453,-0.007659,-0.016062,0.168908,-0.168908
121.00,-0.022564,-0.047621,0.027043,0.007609,0.013602,0.007806,0.168908,-0.168908
121.05,0.012998,0.010571,-0.011314,-0.001246,-0.017789,0.003635,0.168908,-0.168908
121.10,0.009946,0.046427,-0.010050,-0.005203,0.019680,-0.013593,0.168908,-0.168908
121.15,-0.033029,-0.015817,0.026409,0.011297,-0.019032,0.018004,0.168908,-0.168908
121.20,-0.119332,-0.044640,-0.029611,-0.016619,0.015927,-0.015068,0.168908,-0.168908
121.25,0.070588,0.020861,0.018063,0.020805,-0.010767,0.005983,0.168908,-0.168908
121.30,0.049962,0.042283,0.002484,-0.023571,0.004218,0.005543,0.168908,-0.168908
121.35,-0.086162,-0.025638,-0.021793,0.024726,0.002876,-0.014807,0.168908,-0.168908
121.40,-0.021087,-0.039386,0.030246,-0.024192,-0.009599,0.018029,0.168908,-0.168908
121.45,0.105237,0.030088,-0.023631,0.022006,0.015083,-0.013894,0.168908,-0.168908
121.50,-0.001800,0.035986,0.005245,-0.018316,-0.018620,0.004089,0.168908,-0.168908
121.55,0.117737,-0.034154,0.015755,0.013376,0.019755,0.007385,0.168908,-0.168908
121.60,-0.122762,-0.032127,-0.028906,-0.007521,-0.018340,-0.015845,0.168908,-0.168908
121.65,0.060868,0.037784,0.027657,0.001153,0.014558,0.017839,0.168908,-0.168908
121.70,-0.008733,0.027858,-0.012631,0.005294,-0.008897,-0.012554,0.168908,-0.168908
121.75,-0.108561,-0.040932,-0.008687,-0.011379,0.002089,0.002146,0.168908,-0.168908
121.80,0.023427,-0.023233,0.025678,0.016687,0.004990,0.009138,0.139574,-0.139574
121.85,-0.038783,0.043557,-0.029877,-0.020855,-0.011424,-0.016693,0.139574,-0.139574
121.90,0.077105,0.018312,0.019192,0.023599,0.016384,0.017436,0.139574,-0.139574
121.95,-0.131067,-0.045626,0.001053,-0.024730,-0.019230,-0.011064,0.139574,-0.139574
122.00,0.043457,-0.013157,-0.020774,0.024172,0.019594,0.000177,0.157364,-0.157364
122.05,0.139574,0.047113,0.030146,-0.021963,-0.017429,0.010782,0.157364,-0.157364
122.10,-0.040403,0.007834,-0.024501,0.018254,0.013015,-0.017341,0.157364,-0.157364
122.15,-0.014732,-0.047998,0.006650,-0.013298,-0.006922,0.016824,0.157364,-0.157364
122.20,0.047567,-0.002410,0.014513,0.007433,-0.000065,-0.009441,0.157364,-0.157364
122.25,0.006738,0.048270,-0.028447,-0.001061,0.007044,-0.001794,0.157364,-0.157364
122.30,0.028651,-0.003044,0.028209,-0.005384,-0.013113,0.012297,0.157364,-0.157364
122.35,-0.040659,-0.047926,-0.013919,0.011461,0.017490,-0.017782,0.157364,-0.157364
122.40,-0.066874,0.008459,-0.007305,-0.016755,-0.019610,0.016011,0.157364,-0.157364
122.45,0.115238,0.046970,0.024890,0.020905,0.019199,-0.007706,0.157364,-0.157364
122.50,-0.035159,-0.013766,-0.030076,-0.023626,-0.016311,-0.003744,0.157364,-0.157364
122.55,0.046340,-0.045415,0.020279,0.024734,0.011317,0.013665,0.157364,-0.157364
122.60,-0.010715,0.018897,-0.000380,-0.024152,-0.004863,-0.018011,0.157364,-0.157364
122.65,0.102348,0.043280,-0.019708,0.021920,-0.002219,0.015007,0.157364,-0.157364
122.70,0.004271,-0.023787,0.029979,-0.018191,0.009014,-0.005878,0.157364,-0.157364
122.75,-0.132709,-0.040592,-0.025315,0.013219,-0.014646,-0.005648,0.157364,-0.157364
122.80,0.023671,0.028374,0.008041,-0.007344,0.018388,0.014870,0.157364,-0.157364
122.85,0.035084,0.037386,0.013239,0.000968,-0.019757,-0.018024,0.157364,-0.157364
122.90,-0.064388,-0.032598,-0.027924,0.005475,0.018576,0.013823,0.157364,-0.157364
122.95,-0.092899,-0.033703,0.028698,-0.011543,-0.014998,-0.003981,0.157364,-0.157364
123.00,0.018132,0.036406,-0.015176,0.016824,0.009484,-0.007486,0.139118,-0.139118
123.05,-0.025342,0.029590,-0.005906,-0.020954,-0.002747,0.015897,0.132709,-0.132709
123.10,0.002921,-0.039749,0.024046,0.023654,-0.004345,-0.017822,0.132709,-0.132709
123.15,-0.043714,-0.025099,-0.030207,-0.024738,0.010877,0.012474,0.132709,-0.132709
123.20,0.092921,0.042585,0.021321,0.024132,-0.016004,-0.002036,0.132709,-0.132709
123.25,0.001778,0.020287,-0.001813,-0.021877,0.019067,-0.009233,0.132709,-0.132709
123.30,-0.075367,-0.044877,-0.018598,0.018128,-0.019668,0.016734,0.125093,-0.125093
123.35,-0.061519,-0.015216,0.029744,-0.013141,0.017732,-0.017407,0.125093,-0.125093
123.40,-0.008522,0.046597,-0.026073,0.007256,-0.013507,0.010976,0.125093,-0.125093
123.45,0.066228,0.009952,0.009413,-0.000875,0.007539,-0.000066,0.125093,-0.125093
123.50,-0.088894,-0.047721,0.011936,-0.005565,-0.000598,-0.010871,0.149451,-0.149451
123.55,-0.031146,-0.004560,-0.027339,0.011625,-0.006420,0.017371,0.149451,-0.149451
123.60,0.123245,0.048236,0.029123,-0.016891,0.012610,-0.016783,0.149451,-0.149451
123.65,0.095446,-0.000890,-0.016399,0.021004,-0.017172,0.009347,0.149451,-0.149451
123.70,-0.062164,-0.048136,-0.004494,-0.023681,0.019518,0.001904,0.149451,-0.149451
123.75,0.019003,0.006329,0.023148,0.024741,-0.019345,-0.012378,0.149451,-0.149451
123.80,0.062730,0.047420,-0.030271,-0.024111,0.016676,0.017801,0.149451,-0.149451
123.85,-0.027475,-0.011687,0.022314,0.021834,-0.011854,-0.015959,0.149451,-0.149451
123.90,-0.040589,-0.046100,-0.003241,-0.018065,0.005503,0.007606,0.176824,-0.176824
123.95,0.014977,0.016896,-0.017447,0.013062,0.001558,0.003852,0.176824,-0.176824
124.00,0.046541,0.044191,0.029443,-0.007167,-0.008419,-0.013738,0.176824,-0.176824
124.05,-0.000645,-0.021889,-0.026772,0.000783,0.014193,0.018017,0.176824,-0.176824
124.10,-0.043337,-0.041718,0.010765,0.005655,-0.018135,-0.014945,0.176824,-0.176824
124.15,0.058271,0.026602,0.010605,-0.011707,0.019737,0.005774,0.176824,-0.176824
124.20,0.022054,0.038712,-0.026692,0.016959,-0.018792,0.005754,0.176824,-0.176824
124.25,-0.050896,-0.030976,0.029482,-0.021053,0.015421,-0.014933,0.176824,-0.176824
124.30,-0.008056,-0.035212,-0.017585,0.023708,-0.010061,0.018018,0.176824,-0.176824
124.35,-0.019897,0.034955,-0.003072,-0.024744,0.003402,-0.013751,0.176824,-0.176824
124.40,0.108137,0.031263,0.022199,0.024090,0.003696,0.003873,0.176824,-0.176824
124.45,-0.055570,-0.038487,-0.030267,-0.021790,-0.010317,0.007586,0.176824,-0.176824
124.50,-0.037324,-0.026914,0.023258,0.018001,0.015606,-0.015950,0.176824,-0.176824
124.55,-0.012587,0.041528,-0.004662,-0.012983,-0.018882,0.017804,0.176824,-0.176824
124.60,-0.034535,0.022222,-0.016256,0.007079,0.019721,-0.012394,0.176824,-0.176824
124.65,0.031603,-0.044039,0.029076,-0.000690,-0.018014,0.001925,0.176824,-0.176824
124.70,-0.045703,-0.017246,-0.027412,-0.005745,0.013983,0.009328,0.176824,-0.176824
124.75,-0.061134,0.045988,0.012092,0.011789,-0.008147,-0.016776,0.176824,-0.176824
124.80,0.009179,0.012050,0.009251,-0.017026,0.001260,0.017377,0.176824,-0.176824
124.85,-0.042077,-0.047349,-0.025986,0.021101,0.005790,-0.010888,0.176824,-0.176824
124.90,0.056538,-0.006700,0.029776,-0.023734,-0.012092,-0.000045,0.167957,-0.167957
124.95,0.088147,0.048106,-0.018732,0.024747,0.016834,0.010959,0.167957,-0.167957
125.00,-0.153914,0.001265,-0.001643,-0.024068,-0.019404,-0.017401,0.167957,-0.167957
125.05,0.058634,-0.048249,0.021199,0.021746,0.019469,0.016742,0.167957,-0.167957
125.10,-0.070453,0.004187,-0.030195,-0.017938,-0.017022,-0.009252,0.167957,-0.167957
125.15,0.045021,0.047776,0.024149,0.012905,0.012378,-0.002015,0.167957,-0.167957
125.20,-0.040971,-0.009585,-0.006073,-0.006990,-0.006137,0.012459,0.167957,-0.167957
125.25,-0.086895,-0.046693,-0.015029,0.000598,-0.000897,-0.017819,0.167957,-0.167957
125.30,0.167957,0.014861,0.028644,0.005835,0.007814,0.015907,0.167957,-0.167957
125.35,-0.024989,0.045014,-0.027990,-0.011870,-0.013723,-0.007505,0.167957,-0.167957
125.40,0.076981,-0.019947,0.013392,0.017093,0.017862,-0.003960,0.167957,-0.167957
125.45,-0.003435,-0.042760,0.007876,-0.021149,-0.019695,0.013809,0.167957,-0.167957
125.50,-0.025984,0.024778,-0.025221,0.023761,0.018986,-0.018023,0.167957,-0.167957
125.55,0.039412,0.039960,0.030002,-0.024749,-0.015827,0.014882,0.167957,-0.167957
125.60,-0.018422,-0.029293,-0.019837,0.024046,0.010626,-0.005669,0.167957,-0.167957
125.65,-0.035065,-0.036651,-0.000210,-0.021701,-0.004053,-0.005858,0.167957,-0.167957
125.70,0.110162,0.033434,0.020153,0.017874,-0.003043,0.014995,0.167957,-0.167957
125.75,-0.000796,0.032873,-0.030056,-0.012825,0.009746,-0.018012,0.167957,-0.167957
125.80,0.037855,-0.037149,0.024987,0.006901,-0.015191,0.013679,0.167957,-0.167957
125.85,-0.052745,-0.028676,-0.007470,-0.000505,0.018676,-0.003764,0.160653,-0.160653
125.90,0.024336,0.040389,-0.013768,-0.005925,-0.019751,-0.007687,0.160653,-0.160653
125.95,0.051773,0.024112,0.028147,0.011951,0.018276,0.016001,0.160653,-0.160653
126.00,-0.121221,-0.043113,-0.028505,-0.017160,-0.014444,-0.017786,0.160653,-0.160653
126.05,0.028429,-0.019241,0.014662,0.021197,0.008747,0.012313,0.160653,-0.160653
126.10,0.025955,0.045287,0.006484,-0.023786,-0.001921,-0.001815,0.160653,-0.160653
126.15,-0.021818,0.014124,-0.024400,0.024751,-0.005153,-0.009423,0.160653,-0.160653
126.20,-0.002425,-0.046883,0.030162,-0.024024,0.011561,0.016816,0.160653,-0.160653
126.25,-0.047087,-0.008827,-0.020897,0.021657,-0.016478,-0.017347,0.160653,-0.160653
126.30,-0.010225,0.047880,0.001223,-0.017810,0.019268,0.010799,0.160653,-0.160653
126.35,0.000068,0.003417,0.019060,0.012746,-0.019571,0.000156,0.160653,-0.160653
126.40,-0.122291,-0.048266,-0.029849,-0.006812,0.017349,-0.011047,0.160653,-0.160653
126.45,0.023851,0.002036,0.025768,0.000412,-0.012888,0.017430,0.137681,-0.137681
126.50,0.005516,0.048036,-0.008850,0.006015,0.006763,-0.016701,0.137681,-0.137681
126.55,-0.003212,-0.007464,-0.012476,-0.012032,0.000234,0.009156,0.132580,-0.132580
126.60,0.041441,-0.047193,0.027587,0.017227,-0.007201,0.002125,0.132580,-0.132580
126.65,0.026346,0.012796,-0.028956,-0.021245,0.013239,-0.012538,0.132580,-0.132580
126.70,0.108262,0.045747,0.015900,0.023812,-0.017568,0.017836,0.145070,-0.145070
