log10_x,mertens_30,mertens_100,mertens_1000,threshold_1,threshold_neg1
157.5,-0.048927,-0.029465,-0.058001,1.0,-1.0
157.6,0.115047,0.099405,0.094468,1.0,-1.0
157.7,0.017019,-0.008250,-0.022515,1.0,-1.0
157.8,0.044044,0.018428,0.012812,1.0,-1.0
157.9,-0.016720,-0.023778,-0.040004,1.0,-1.0
158.0,0.094797,0.083673,0.080408,1.0,-1.0
158.1,-0.013536,-0.017809,-0.009106,1.0,-1.0
158.2,-0.046566,-0.072459,-0.069778,1.0,-1.0
158.3,-0.093118,-0.065888,-0.074191,1.0,-1.0
158.4,0.011956,0.020244,0.018068,1.0,-1.0
158.5,0.023149,0.034571,0.013433,1.0,-1.0
158.6,-0.022704,-0.008009,-0.010503,1.0,-1.0
158.7,-0.093170,-0.099270,-0.101051,1.0,-1.0
158.8,-0.005271,-0.008251,-0.022360,1.0,-1.0
158.9,0.000346,-0.005776,-0.003509,1.0,-1.0
159.0,0.026586,0.032552,0.045793,1.0,-1.0
159.1,0.044305,0.026812,0.038374,1.0,-1.0
159.2,-0.021487,-0.046085,-0.056434,1.0,-1.0
159.3,0.093739,0.092481,0.066391,1.0,-1.0
159.4,-0.007846,-0.031267,-0.042069,1.0,-1.0
159.5,0.045039,0.053214,0.078346,1.0,-1.0
159.6,0.018125,0.012322,0.009934,1.0,-1.0
159.7,0.003519,0.011579,0.007023,1.0,-1.0
159.8,-0.034729,0.016891,0.037168,1.0,-1.0
159.9,-0.049986,-0.050622,-0.041322,1.0,-1.0
160.0,-0.095234,-0.107433,-0.130506,1.0,-1.0
160.1,0.101002,0.115161,0.117003,1.0,-1.0
160.2,0.010577,0.019544,-0.000687,1.0,-1.0
160.3,0.019082,0.024345,0.011271,1.0,-1.0
160.4,-0.068389,-0.064059,-0.064802,1.0,-1.0
160.5,0.003514,0.008942,0.031455,1.0,-1.0
160.6,0.051311,0.074387,0.099087,1.0,-1.0
160.7,0.013957,-0.004193,-0.021427,1.0,-1.0
160.8,-0.070904,-0.072319,-0.074501,1.0,-1.0
160.9,-0.032979,-0.079277,-0.061011,1.0,-1.0
161.0,0.037219,0.029870,0.021792,1.0,-1.0
161.1,0.022835,0.026028,0.037166,1.0,-1.0
161.2,0.005612,0.016840,0.015009,1.0,-1.0
161.3,-0.063464,-0.044173,-0.054541,1.0,-1.0
161.4,0.038232,0.042029,0.042869,1.0,-1.0
161.5,0.053081,0.050999,0.040989,1.0,-1.0
161.6,-0.003439,-0.002830,-0.007756,1.0,-1.0
161.7,-0.095966,-0.076421,-0.081692,1.0,-1.0
161.8,0.042980,0.020766,0.017271,1.0,-1.0
161.9,0.028270,0.031445,0.034880,1.0,-1.0
162.0,0.118537,0.122948,0.119322,1.0,-1.0
162.1,-0.155735,-0.153337,-0.138057,1.0,-1.0
162.2,-0.008669,0.000079,0.005286,1.0,-1.0
162.3,-0.057440,-0.076065,-0.075193,1.0,-1.0
162.4,0.097395,0.090445,0.076453,1.0,-1.0
162.5,-0.045671,-0.068306,-0.070237,1.0,-1.0
162.6,0.046569,0.070322,0.046779,1.0,-1.0
162.7,-0.024714,-0.042773,-0.060446,1.0,-1.0
162.8,0.121763,0.117537,0.117241,1.0,-1.0
162.9,-0.023081,-0.047743,-0.060622,1.0,-1.0
163.0,0.082520,0.081877,0.076475,1.0,-1.0
163.1,-0.076017,-0.096087,-0.075037,1.0,-1.0
163.2,0.002430,0.029628,0.025194,1.0,-1.0
163.3,-0.119704,-0.093624,-0.094495,1.0,-1.0
163.4,-0.058060,-0.040473,-0.044482,1.0,-1.0
163.5,-0.010513,-0.012526,-0.003946,1.0,-1.0
163.6,0.047322,0.027185,0.013974,1.0,-1.0
163.7,0.030577,0.026709,0.044959,1.0,-1.0
163.8,-0.007727,0.000754,-0.012311,1.0,-1.0
163.9,0.017279,-0.004682,0.020986,1.0,-1.0
164.0,0.041472,0.037278,0.042718,1.0,-1.0
164.1,0.026135,0.015440,0.044443,1.0,-1.0
164.2,-0.050802,-0.011246,-0.048106,1.0,-1.0
164.3,-0.031900,-0.022979,0.002754,1.0,-1.0
164.4,-0.001549,0.003640,-0.018783,1.0,-1.0
164.5,-0.006240,-0.013821,0.005278,1.0,-1.0
164.6,0.005615,-0.001572,-0.012259,1.0,-1.0
164.7,0.001716,0.000627,-0.018583,1.0,-1.0
164.8,0.004178,0.037904,0.018961,1.0,-1.0
164.9,0.074342,0.086421,0.114936,1.0,-1.0
165.0,-0.023513,-0.009337,0.009379,1.0,-1.0
165.1,0.009038,0.026889,0.034817,1.0,-1.0
165.2,-0.024075,-0.038383,-0.042645,1.0,-1.0
165.3,0.051152,0.031046,0.016060,1.0,-1.0
165.4,0.078190,0.069421,0.086184,1.0,-1.0
165.5,-0.002571,-0.000352,0.010458,1.0,-1.0
165.6,-0.123970,-0.132802,-0.138162,1.0,-1.0
165.7,-0.020634,-0.007741,0.005626,1.0,-1.0
165.8,-0.062195,-0.063978,-0.071205,1.0,-1.0
165.9,0.054733,0.037080,0.045893,1.0,-1.0
166.0,-0.082821,-0.099193,-0.088633,1.0,-1.0
166.1,-0.022973,-0.062336,-0.076632,1.0,-1.0
166.2,0.014537,0.032810,0.027534,1.0,-1.0
166.3,0.103786,0.101305,0.106618,1.0,-1.0
166.4,0.078531,0.102591,0.119345,1.0,-1.0
166.5,0.020896,0.007808,0.006037,1.0,-1.0
166.6,-0.008908,-0.003509,-0.032964,1.0,-1.0
166.7,-0.055310,-0.051375,-0.069152,1.0,-1.0
166.8,0.011835,-0.013048,-0.005237,1.0,-1.0
166.9,-0.106499,-0.118946,-0.118525,1.0,-1.0
167.0,0.007310,0.007673,0.004787,1.0,-1.0
167.1,-0.023800,-0.055322,-0.038274,1.0,-1.0
167.2,0.059498,0.059155,0.067359,1.0,-1.0
167.3,-0.031508,-0.006917,-0.025356,1.0,-1.0
167.4,0.056192,0.074507,0.076887,1.0,-1.0
167.5,-0.035814,-0.030120,-0.030457,1.0,-1.0
167.6,0.110997,0.126883,0.116014,1.0,-1.0
167.7,-0.082391,-0.062566,-0.029200,1.0,-1.0
167.8,0.053858,0.083985,0.076145,1.0,-1.0
167.9,-0.072257,-0.055596,-0.063942,1.0,-1.0
168.0,0.057271,0.045319,0.033890,1.0,-1.0
168.1,-0.014262,-0.065554,-0.078594,1.0,-1.0
168.2,0.052155,0.068637,0.054986,1.0,-1.0
168.3,-0.041568,-0.067489,-0.097429,1.0,-1.0
168.4,0.045161,0.058303,0.034110,1.0,-1.0
168.5,-0.075577,-0.051487,-0.030342,1.0,-1.0
168.6,0.022653,0.031460,0.003772,1.0,-1.0
168.7,-0.091535,-0.102042,-0.105790,1.0,-1.0
168.8,0.095752,0.121906,0.115088,1.0,-1.0
168.9,-0.020590,-0.035030,-0.043858,1.0,-1.0
169.0,0.004405,0.018097,0.009382,1.0,-1.0
169.1,-0.117454,-0.104761,-0.109479,1.0,-1.0
169.2,0.029545,-0.006419,-0.020325,1.0,-1.0
169.3,0.029667,0.024679,0.004973,1.0,-1.0
169.4,0.034811,0.032219,0.047732,1.0,-1.0
169.5,-0.081050,-0.078028,-0.073250,1.0,-1.0
169.6,-0.022253,-0.044555,-0.024130,1.0,-1.0
169.7,0.096412,0.090708,0.106699,1.0,-1.0
169.8,0.081759,0.076311,0.072417,1.0,-1.0
169.9,0.052781,0.041554,0.054113,1.0,-1.0
170.0,-0.055474,-0.048737,-0.051606,1.0,-1.0
170.1,0.015923,0.012682,-0.014282,1.0,-1.0
170.2,0.019836,0.021260,0.004990,1.0,-1.0
170.3,-0.014254,-0.026069,-0.036524,1.0,-1.0
170.4,-0.137863,-0.137194,-0.134043,1.0,-1.0
170.5,0.042936,0.054831,0.055523,1.0,-1.0
170.6,-0.041371,-0.026734,-0.024220,1.0,-1.0
170.7,0.092022,0.119348,0.115541,1.0,-1.0
170.8,-0.116819,-0.115083,-0.102043,1.0,-1.0
170.9,0.001533,0.011242,-0.009237,1.0,-1.0
171.0,0.074447,0.038617,0.042504,1.0,-1.0
171.1,0.044021,-0.001278,-0.022149,1.0,-1.0
171.2,-0.016777,-0.044154,-0.035909,1.0,-1.0
171.3,0.000605,0.042516,0.063429,1.0,-1.0
171.4,-0.024537,-0.022254,-0.027147,1.0,-1.0
171.5,0.091939,0.097643,0.091047,1.0,-1.0
171.6,-0.038375,-0.019401,-0.009708,1.0,-1.0
171.7,-0.035249,-0.034785,-0.014824,1.0,-1.0
171.8,-0.029995,-0.009254,-0.000592,1.0,-1.0
171.9,-0.057931,-0.057179,-0.050013,1.0,-1.0
172.0,-0.019479,-0.028797,-0.065935,1.0,-1.0
172.1,-0.031641,-0.029370,-0.059903,1.0,-1.0
172.2,0.024918,0.058727,0.060667,1.0,-1.0
172.3,0.080294,0.083728,0.062690,1.0,-1.0
172.4,0.061998,0.068987,0.039285,1.0,-1.0
172.5,-0.036567,-0.061534,-0.053265,1.0,-1.0
172.6,0.043932,-0.000869,-0.016164,1.0,-1.0
172.7,-0.005918,0.001019,0.023506,1.0,-1.0
172.8,0.054490,0.064809,0.039642,1.0,-1.0
172.9,-0.091178,-0.074669,-0.071612,1.0,-1.0
173.0,-0.048870,-0.045223,-0.052136,1.0,-1.0
173.1,-0.031470,-0.020227,-0.035252,1.0,-1.0
173.2,0.096218,0.080160,0.071404,1.0,-1.0
173.3,-0.021644,0.010441,0.012114,1.0,-1.0
173.4,0.073765,0.070731,0.078542,1.0,-1.0
173.5,-0.096248,-0.108985,-0.102536,1.0,-1.0
173.6,0.110517,0.114384,0.144363,1.0,-1.0
173.7,-0.060914,-0.078328,-0.060880,1.0,-1.0
173.8,0.017345,0.022024,0.035705,1.0,-1.0
173.9,-0.097183,-0.112837,-0.147904,1.0,-1.0
174.0,0.035962,-0.000657,-0.028961,1.0,-1.0
174.1,0.002416,-0.022454,-0.023159,1.0,-1.0
174.2,0.026133,0.018465,0.034066,1.0,-1.0
174.3,-0.141125,-0.138588,-0.157435,1.0,-1.0
174.4,0.067628,0.088155,0.084474,1.0,-1.0
174.5,-0.035812,-0.006304,0.015942,1.0,-1.0
174.6,0.102069,0.084460,0.103137,1.0,-1.0
174.7,-0.077223,-0.062965,-0.052479,1.0,-1.0
174.8,0.013056,0.005338,0.024216,1.0,-1.0
174.9,0.052948,0.058564,0.031185,1.0,-1.0
175.0,0.091178,0.093114,0.097464,1.0,-1.0
175.1,0.017145,0.008168,0.015117,1.0,-1.0
175.2,-0.022061,-0.021586,-0.043967,1.0,-1.0
175.3,-0.074632,-0.067730,-0.087102,1.0,-1.0
175.4,-0.012546,-0.003324,-0.011609,1.0,-1.0
175.5,-0.003301,0.003450,0.015007,1.0,-1.0
175.6,-0.054733,-0.056946,-0.054192,1.0,-1.0
175.7,0.017961,-0.006765,0.004264,1.0,-1.0
175.8,0.016350,0.035378,0.030232,1.0,-1.0
175.9,0.092321,0.112142,0.109905,1.0,-1.0
176.0,-0.006177,0.012814,0.009686,1.0,-1.0
176.1,0.023596,0.026651,0.036429,1.0,-1.0
176.2,-0.064112,-0.056893,-0.036514,1.0,-1.0
176.3,0.051821,0.054221,0.056209,1.0,-1.0
176.4,-0.114531,-0.094569,-0.102556,1.0,-1.0
176.5,-0.017789,-0.015483,0.003883,1.0,-1.0
176.6,-0.062491,-0.075494,-0.084766,1.0,-1.0
176.7,0.054442,0.063835,0.071144,1.0,-1.0
176.8,0.063472,-0.000314,-0.000022,1.0,-1.0
176.9,0.039083,0.037579,0.036349,1.0,-1.0
177.0,-0.026134,-0.039705,-0.063552,1.0,-1.0
177.1,0.044658,0.033025,0.035576,1.0,-1.0
177.2,0.001947,-0.013556,0.008216,1.0,-1.0
177.3,-0.008315,0.021089,0.037189,1.0,-1.0
177.4,-0.078306,-0.059973,-0.088314,1.0,-1.0
177.5,-0.020119,-0.006129,-0.025017,1.0,-1.0
177.6,0.030381,0.008265,0.002278,1.0,-1.0
177.7,-0.008820,-0.035658,-0.031942,1.0,-1.0
177.8,-0.060675,-0.049100,-0.038854,1.0,-1.0
177.9,0.000576,0.025771,0.043795,1.0,-1.0
178.0,0.094910,0.091258,0.090794,1.0,-1.0
178.1,0.012155,0.000495,-0.003687,1.0,-1.0
178.2,0.007645,-0.003257,-0.013020,1.0,-1.0
178.3,-0.043983,-0.075401,-0.061099,1.0,-1.0
178.4,0.115435,0.138304,0.149680,1.0,-1.0
178.5,0.070748,0.078721,0.062414,1.0,-1.0
178.6,-0.003493,-0.012152,-0.015245,1.0,-1.0
178.7,-0.115964,-0.106494,-0.148796,1.0,-1.0
178.8,0.003177,-0.001242,-0.007783,1.0,-1.0
178.9,-0.061597,-0.032611,-0.016008,1.0,-1.0
179.0,0.043859,0.086407,0.071943,1.0,-1.0
179.1,-0.204427,-0.239746,-0.257747,1.0,-1.0
179.2,0.053969,0.052716,0.032841,1.0,-1.0
179.3,-0.002172,-0.035561,-0.020847,1.0,-1.0
179.4,0.126084,0.147633,0.155416,1.0,-1.0
179.5,-0.051497,-0.032310,-0.006054,1.0,-1.0
179.6,0.014989,0.017452,0.034509,1.0,-1.0
179.7,0.028178,0.010352,-0.031350,1.0,-1.0
179.8,0.092204,0.106486,0.106897,1.0,-1.0
179.9,-0.074672,-0.089028,-0.112640,1.0,-1.0
180.0,-0.007095,0.001425,0.020758,1.0,-1.0
180.1,-0.059758,-0.049299,-0.032788,1.0,-1.0
180.2,0.085000,0.076489,0.066913,1.0,-1.0
180.3,0.013507,-0.001892,0.007442,1.0,-1.0
180.4,-0.035783,-0.046373,-0.053650,1.0,-1.0
180.5,-0.022514,-0.000197,-0.010416,1.0,-1.0
180.6,0.004027,0.000649,-0.023363,1.0,-1.0
180.7,0.021969,0.038756,0.049853,1.0,-1.0
180.8,0.010434,-0.019264,-0.030745,1.0,-1.0
180.9,-0.055374,-0.042052,-0.019326,1.0,-1.0
181.0,0.035303,0.042286,0.030021,1.0,-1.0
181.1,0.045729,0.014562,0.020743,1.0,-1.0
181.2,-0.023062,-0.004034,-0.007487,1.0,-1.0
181.3,-0.014950,-0.017581,-0.019049,1.0,-1.0
181.4,-0.013155,0.006154,0.025977,1.0,-1.0
181.5,0.002589,-0.019972,-0.015345,1.0,-1.0
181.6,0.013131,0.053400,0.043964,1.0,-1.0
181.7,-0.055558,-0.052052,-0.027675,1.0,-1.0
181.8,0.001748,0.011472,-0.021266,1.0,-1.0
181.9,0.096312,0.055420,0.034117,1.0,-1.0
182.0,-0.044016,-0.072263,-0.092573,1.0,-1.0
182.1,0.063380,0.045413,0.063634,1.0,-1.0
182.2,-0.106022,-0.132373,-0.108433,1.0,-1.0
182.3,0.027566,0.019900,-0.001200,1.0,-1.0
182.4,-0.014037,0.025630,0.015313,1.0,-1.0
182.5,-0.054455,-0.033163,-0.021832,1.0,-1.0
182.6,-0.058415,-0.046543,-0.031574,1.0,-1.0
182.7,0.051859,0.041961,0.033646,1.0,-1.0
182.8,0.024259,0.016036,0.002338,1.0,-1.0
182.9,0.097627,0.132895,0.116410,1.0,-1.0
183.0,-0.064430,-0.066619,-0.052401,1.0,-1.0
183.1,0.034326,0.021638,0.016085,1.0,-1.0
183.2,0.068040,0.075076,0.085877,1.0,-1.0
183.3,-0.005560,-0.019851,-0.018475,1.0,-1.0
183.4,0.008890,0.008245,0.025109,1.0,-1.0
183.5,-0.088801,-0.085408,-0.078953,1.0,-1.0
183.6,0.042125,0.032854,0.058304,1.0,-1.0
183.7,-0.004842,-0.004595,-0.015183,1.0,-1.0
183.8,0.040786,0.046460,0.077466,1.0,-1.0
183.9,-0.094434,-0.099894,-0.096643,1.0,-1.0
184.0,-0.006775,0.013262,-0.015894,1.0,-1.0
184.1,-0.057290,-0.037299,-0.029220,1.0,-1.0
184.2,0.090516,0.067214,0.060317,1.0,-1.0
184.3,-0.048105,-0.055151,-0.043864,1.0,-1.0
184.4,0.027068,0.058025,0.077231,1.0,-1.0
184.5,-0.016345,-0.006906,-0.015623,1.0,-1.0
184.6,0.106696,0.124040,0.164258,1.0,-1.0
184.7,-0.026473,-0.052293,-0.055549,1.0,-1.0
184.8,-0.007802,0.002790,0.019795,1.0,-1.0
184.9,-0.133539,-0.143467,-0.160000,1.0,-1.0
185.0,0.045675,0.032127,0.046630,1.0,-1.0
185.1,-0.056409,-0.110130,-0.085469,1.0,-1.0
185.2,0.033847,0.035963,0.029795,1.0,-1.0
185.3,-0.036158,-0.050082,-0.006453,1.0,-1.0
185.4,0.070031,0.080587,0.085878,1.0,-1.0
185.5,0.093525,0.090793,0.101646,1.0,-1.0
185.6,0.086829,0.129763,0.130885,1.0,-1.0
185.7,-0.051954,-0.055701,-0.047554,1.0,-1.0
185.8,0.016785,0.013381,-0.002470,1.0,-1.0
185.9,-0.072428,-0.074382,-0.073280,1.0,-1.0
186.0,-0.006668,-0.015270,-0.015866,1.0,-1.0
186.1,-0.085019,-0.061275,-0.079811,1.0,-1.0
186.2,-0.036963,-0.058869,-0.065894,1.0,-1.0
186.3,0.059143,0.068135,0.040665,1.0,-1.0
186.4,-0.004372,0.001133,0.007495,1.0,-1.0
186.5,0.005821,0.009883,0.020206,1.0,-1.0
186.6,0.009701,0.027968,0.050824,1.0,-1.0
186.7,0.080685,0.064624,0.072919,1.0,-1.0
186.8,0.004204,-0.013298,-0.010926,1.0,-1.0
186.9,-0.010748,-0.008381,0.010857,1.0,-1.0
187.0,-0.073508,-0.076367,-0.067621,1.0,-1.0
187.1,0.056956,0.076419,0.081425,1.0,-1.0
187.2,0.016802,0.010883,0.031907,1.0,-1.0
187.3,-0.017703,-0.053696,-0.067596,1.0,-1.0
187.4,-0.091215,-0.063462,-0.053862,1.0,-1.0
187.5,-0.002884,-0.007718,-0.022919,1.0,-1.0
187.6,-0.025587,-0.008013,-0.004522,1.0,-1.0
187.7,0.062044,0.057111,0.030780,1.0,-1.0
187.8,-0.102764,-0.104396,-0.114187,1.0,-1.0
187.9,0.031163,0.032348,-0.003448,1.0,-1.0
188.0,0.076486,0.087564,0.074385,1.0,-1.0
188.1,0.078603,0.101254,0.089648,1.0,-1.0
188.2,0.002277,-0.021094,-0.013144,1.0,-1.0
188.3,-0.048548,-0.049983,-0.061522,1.0,-1.0
188.4,-0.011292,-0.036432,-0.047551,1.0,-1.0
188.5,0.068809,0.060604,0.040599,1.0,-1.0
188.6,-0.041754,-0.033343,-0.013690,1.0,-1.0
188.7,-0.042062,-0.051366,-0.040511,1.0,-1.0
188.8,-0.019081,-0.026739,-0.036934,1.0,-1.0
188.9,0.040424,0.050380,0.041615,1.0,-1.0
189.0,0.100922,0.119653,0.111762,1.0,-1.0
189.1,-0.024718,-0.011346,-0.004044,1.0,-1.0
189.2,-0.021855,-0.017135,-0.013405,1.0,-1.0
189.3,-0.067184,-0.066309,-0.067642,1.0,-1.0
189.4,0.022853,0.029870,0.033248,1.0,-1.0
189.5,-0.083744,-0.054732,-0.037527,1.0,-1.0
189.6,-0.003026,-0.000759,0.004522,1.0,-1.0
189.7,-0.069763,-0.084055,-0.109677,1.0,-1.0
189.8,0.083557,0.051788,0.000306,1.0,-1.0
189.9,-0.035088,-0.042832,-0.045227,1.0,-1.0
190.0,0.057017,0.031721,0.026996,1.0,-1.0
190.1,0.008160,0.022534,0.044403,1.0,-1.0
190.2,0.096746,0.102629,0.093530,1.0,-1.0
190.3,-0.049323,-0.059861,-0.042313,1.0,-1.0
190.4,0.037245,0.015226,0.007322,1.0,-1.0
190.5,-0.069910,-0.060573,-0.077080,1.0,-1.0
190.6,0.108276,0.135212,0.126218,1.0,-1.0
190.7,-0.093603,-0.103549,-0.107216,1.0,-1.0
190.8,0.017182,0.008321,0.019355,1.0,-1.0
190.9,-0.080909,-0.099726,-0.108194,1.0,-1.0
191.0,0.025837,0.038558,0.031682,1.0,-1.0
191.1,-0.020011,-0.002064,-0.028653,1.0,-1.0
191.2,-0.006903,-0.009897,0.017587,1.0,-1.0
191.3,-0.043291,-0.042106,-0.038117,1.0,-1.0
191.4,0.123787,0.137955,0.127610,1.0,-1.0
191.5,0.023217,0.015187,0.020872,1.0,-1.0
191.6,0.075004,0.054435,0.079464,1.0,-1.0
191.7,-0.059330,-0.043513,-0.044938,1.0,-1.0
191.8,-0.015901,-0.018543,-0.008288,1.0,-1.0
191.9,0.058384,0.060756,0.044458,1.0,-1.0
192.0,-0.057914,-0.055201,-0.061443,1.0,-1.0
192.1,-0.036853,-0.030971,-0.031544,1.0,-1.0
192.2,-0.097150,-0.097425,-0.091484,1.0,-1.0
192.3,0.013501,0.035296,0.035913,1.0,-1.0
192.4,0.010406,0.017625,-0.004000,1.0,-1.0
192.5,0.085657,0.071613,0.081062,1.0,-1.0
192.6,-0.083120,-0.084148,-0.097851,1.0,-1.0
192.7,0.033824,0.037157,0.021498,1.0,-1.0
192.8,-0.055150,-0.028694,-0.031390,1.0,-1.0
192.9,0.086780,0.084000,0.079699,1.0,-1.0
193.0,-0.000751,-0.010271,0.001549,1.0,-1.0
193.1,-0.007729,-0.035201,-0.032047,1.0,-1.0
193.2,-0.030368,-0.035375,-0.016694,1.0,-1.0
193.3,0.085103,0.099902,0.122277,1.0,-1.0
193.4,-0.041236,-0.071447,-0.057114,1.0,-1.0
193.5,0.028363,0.032211,0.042356,1.0,-1.0
193.6,-0.065145,-0.056053,-0.062519,1.0,-1.0
193.7,0.011491,0.024623,0.029320,1.0,-1.0
193.8,0.038005,0.032957,0.036188,1.0,-1.0
193.9,-0.024105,-0.026404,-0.032059,1.0,-1.0
194.0,0.025138,-0.001776,-0.059117,1.0,-1.0
194.1,0.038393,0.036670,0.026989,1.0,-1.0
194.2,0.020269,0.013260,0.007427,1.0,-1.0
194.3,0.038154,0.028896,0.029641,1.0,-1.0
194.4,-0.083840,-0.088568,-0.088756,1.0,-1.0
194.5,-0.044625,0.003619,0.018750,1.0,-1.0
194.6,-0.037785,-0.031567,-0.041192,1.0,-1.0
194.7,-0.052118,-0.039468,-0.051967,1.0,-1.0
194.8,0.003959,0.015461,0.002239,1.0,-1.0
194.9,0.001892,-0.022484,-0.025512,1.0,-1.0
195.0,0.088041,0.069717,0.044213,1.0,-1.0
195.1,0.001183,-0.012064,-0.009547,1.0,-1.0
195.2,0.024510,0.025776,0.042908,1.0,-1.0
195.3,-0.016721,-0.014600,-0.006157,1.0,-1.0
195.4,0.092788,0.088073,0.089454,1.0,-1.0
195.5,-0.085355,-0.082629,-0.091408,1.0,-1.0
195.6,-0.015878,-0.002507,-0.019348,1.0,-1.0
195.7,-0.122006,-0.108958,-0.091945,1.0,-1.0
195.8,0.107131,0.104468,0.103953,1.0,-1.0
195.9,0.011392,0.013425,-0.003300,1.0,-1.0
196.0,0.065971,0.086332,0.085910,1.0,-1.0
196.1,-0.106271,-0.123762,-0.113688,1.0,-1.0
196.2,0.064251,0.027030,0.048871,1.0,-1.0
196.3,-0.026869,-0.020510,-0.013320,1.0,-1.0
196.4,0.118050,0.157555,0.165582,1.0,-1.0
196.5,-0.114318,-0.102177,-0.111338,1.0,-1.0
196.6,-0.007015,0.004280,0.010919,1.0,-1.0
196.7,0.026656,0.019863,0.003723,1.0,-1.0
196.8,0.043980,0.062868,0.054395,1.0,-1.0
196.9,-0.014228,-0.035898,-0.055551,1.0,-1.0
197.0,-0.063560,-0.076293,-0.052944,1.0,-1.0
197.1,-0.038655,-0.055737,-0.037426,1.0,-1.0
197.2,0.095262,0.088920,0.082790,1.0,-1.0
197.3,-0.048915,-0.036861,-0.019575,1.0,-1.0
197.4,-0.012965,-0.033274,-0.043828,1.0,-1.0
197.5,0.004214,0.013319,-0.004131,1.0,-1.0
197.6,0.049821,0.081643,0.094368,1.0,-1.0
197.7,0.095009,0.083081,0.079953,1.0,-1.0
197.8,-0.064404,-0.068514,-0.070922,1.0,-1.0
197.9,-0.078429,-0.086987,-0.072361,1.0,-1.0
198.0,-0.044253,-0.033315,-0.030839,1.0,-1.0
198.1,-0.015568,0.009361,0.010431,1.0,-1.0
198.2,-0.051518,-0.055317,-0.028128,1.0,-1.0
198.3,-0.001611,-0.041775,-0.039261,1.0,-1.0
198.4,-0.012190,-0.017640,-0.026939,1.0,-1.0
198.5,0.141194,0.118086,0.132530,1.0,-1.0
198.6,0.013872,0.009975,0.004706,1.0,-1.0
198.7,0.075414,0.051423,0.060468,1.0,-1.0
198.8,0.028101,0.031528,0.028366,1.0,-1.0
198.9,0.088417,0.086158,0.085257,1.0,-1.0
199.0,-0.111702,-0.103753,-0.105312,1.0,-1.0
199.1,-0.021484,-0.019609,-0.002984,1.0,-1.0
199.2,-0.108217,-0.096081,-0.083554,1.0,-1.0
199.3,0.079174,0.098168,0.096521,1.0,-1.0
199.4,-0.047862,-0.041084,-0.054860,1.0,-1.0
199.5,-0.045102,-0.013268,0.006654,1.0,-1.0
199.6,-0.031821,-0.006312,-0.001170,1.0,-1.0
199.7,0.026135,0.034599,0.021819,1.0,-1.0
199.8,0.053259,0.055659,0.049192,1.0,-1.0
199.9,0.000681,-0.010933,-0.019477,1.0,-1.0
200.0,-0.032800,-0.055793,-0.057854,1.0,-1.0
