log10_x,total,wave_1_gamma_14.1,wave_2_gamma_21.0,wave_3_gamma_25.0,wave_4_gamma_30.4,wave_5_gamma_32.9,wave_6_gamma_37.6,wave_7_gamma_40.9,wave_8_gamma_43.3,wave_9_gamma_48.0,wave_10_gamma_49.8
12.510,-0.032130,-0.045267,0.020785,-0.021368,0.001757,-0.000725,0.014190,-0.007871,-0.009926,0.005787,0.010508
12.520,-0.056111,-0.037530,0.008151,-0.024728,-0.011344,0.011874,0.004410,-0.014084,-0.012705,0.011749,0.008097
12.530,-0.073550,-0.025853,-0.006356,-0.020111,-0.019101,0.017965,-0.008472,-0.008693,-0.003853,0.004759,-0.003835
12.540,-0.065264,-0.011462,-0.019402,-0.009007,-0.017861,0.014210,-0.015395,0.003862,0.008526,-0.007477,-0.011258
12.550,-0.026463,0.004133,-0.027990,0.005003,-0.008208,0.002667,-0.011489,0.013234,0.013100,-0.011471,-0.005443
12.560,0.023355,0.019294,-0.030147,0.017399,0.005312,-0.010338,0.000499,0.011702,0.005682,-0.002820,0.006773
12.570,0.055576,0.032429,-0.025378,0.024182,0.016329,-0.017676,0.012135,0.000528,-0.006938,0.008940,0.011024
12.580,0.058980,0.042160,-0.014777,0.023165,0.019655,-0.015327,0.015236,-0.011081,-0.013206,0.010844,0.002313
12.590,0.048851,0.047463,-0.000781,0.014674,0.013723,-0.004578,0.007619,-0.013560,-0.007385,0.000794,-0.009118
12.600,0.047650,0.047784,0.013394,0.001450,0.001327,0.008681,-0.005357,-0.004866,0.005196,-0.010131,-0.009827
12.610,0.058249,0.043087,0.024492,-0.012242,-0.011694,0.017182,-0.014565,0.007837,0.013021,-0.009888,0.001020
12.620,0.060306,0.033866,0.029963,-0.021985,-0.019207,0.016266,-0.013528,0.014083,0.008926,0.001255,0.010667
12.630,0.034962,0.021090,0.028549,-0.024635,-0.017672,0.006435,-0.002975,0.008725,-0.003340,0.011015,0.007771
12.640,-0.009732,0.006099,0.020575,-0.019339,-0.007813,-0.006922,0.009670,-0.003822,-0.012549,0.008632,-0.004263
12.650,-0.042749,-0.009532,0.007874,-0.007804,0.005726,-0.016486,0.015513,-0.013220,-0.010270,-0.003266,-0.011284
12.660,-0.041467,-0.024162,-0.006636,0.006249,0.016568,-0.017014,0.010444,-0.011725,0.001411,-0.011564,-0.005037
12.670,-0.016924,-0.036256,-0.019621,0.018285,0.019606,-0.008218,-0.001971,-0.000569,0.011800,-0.007114,0.007133
12.680,-0.004189,-0.044542,-0.028098,0.024423,0.013409,0.005083,-0.013000,0.011056,0.011387,0.005179,0.010916
12.690,-0.026235,-0.048152,-0.030120,0.022683,0.000896,0.015597,-0.014885,0.013571,0.000550,0.011762,0.001862
12.700,-0.068964,-0.046707,-0.025220,0.013625,-0.012040,0.017564,-0.006299,0.004904,-0.010790,0.005380,-0.009381
12.710,-0.093977,-0.040357,-0.014526,0.000172,-0.019304,0.009904,0.006717,-0.007803,-0.012253,-0.006933,-0.009593
12.720,-0.075960,-0.029770,-0.000495,-0.013337,-0.017475,-0.003184,0.015009,-0.014081,-0.002499,-0.011603,0.001475
12.730,-0.026036,-0.016057,0.013651,-0.022543,-0.007415,-0.014527,0.012743,-0.008757,0.009542,-0.003482,0.010809
12.740,0.021809,-0.000658,0.024660,-0.024477,0.006138,-0.017908,0.001513,0.003783,0.012849,0.008478,0.007433
12.750,0.044848,0.014809,0.030002,-0.018515,0.016799,-0.011474,-0.010781,0.013206,0.004393,0.011092,-0.004683
12.760,0.049748,0.028722,0.028452,-0.006580,0.019548,0.001248,-0.015491,0.011747,-0.008084,0.001479,-0.011292
12.770,0.057592,0.039619,0.020364,0.007478,0.013089,0.013286,-0.009305,0.000610,-0.013161,-0.009765,-0.004623
12.780,0.075029,0.046357,0.007597,0.019123,0.000464,0.018043,0.003426,-0.011030,-0.006189,-0.010244,0.007482
12.790,0.084416,0.048227,-0.006915,0.024599,-0.012379,0.012911,0.013748,-0.013582,0.006448,0.000570,0.010789
12.800,0.063450,0.045033,-0.019839,0.022140,-0.019391,0.000703,0.014399,-0.004942,0.013183,0.010755,0.001409
12.810,0.012283,0.037112,-0.028204,0.012539,-0.017270,-0.011891,0.004922,0.007769,0.007849,0.009084,-0.009628
12.820,-0.041435,0.025293,-0.030089,-0.001107,-0.007013,-0.017967,-0.008017,0.014080,-0.004669,-0.002601,-0.009344
12.830,-0.065220,0.010819,-0.025060,-0.014396,0.006546,-0.014196,-0.015317,0.008789,-0.012914,-0.011419,0.001928
12.840,-0.049368,-0.004791,-0.014274,-0.023041,0.017023,-0.002645,-0.011843,-0.003744,-0.009336,-0.007649,0.010932
12.850,-0.013329,-0.019898,-0.000208,-0.024253,0.019480,0.010356,-0.000038,-0.013191,0.002788,0.004553,0.007082
12.860,0.012816,-0.032915,0.013906,-0.017641,0.012762,0.017681,0.011793,-0.011770,0.012360,0.011736,-0.005096
12.870,0.012353,-0.042477,0.024825,-0.005339,0.000033,0.015316,0.015329,-0.000651,0.010617,0.005982,-0.011282
12.880,-0.009334,-0.047579,0.030040,0.008686,-0.012712,0.004556,0.008082,0.011005,-0.000845,-0.006367,-0.004201
12.890,-0.034261,-0.047685,0.028353,0.019909,-0.019469,-0.008700,-0.004850,0.013593,-0.011533,-0.011696,0.007819
12.900,-0.046710,-0.042785,0.020151,0.024710,-0.017056,-0.017188,-0.014370,0.004981,-0.011664,-0.004132,0.010645
12.910,-0.041093,-0.033393,0.007319,0.021539,-0.006608,-0.016256,-0.013783,-0.007735,-0.001117,0.007987,0.000954
12.920,-0.021414,-0.020494,-0.007194,0.011420,0.006952,-0.006415,-0.003500,-0.014078,0.010452,0.011302,-0.009859
12.930,0.002256,-0.005443,-0.020054,-0.002383,0.017238,0.006943,0.009245,-0.008821,0.012454,0.002158,-0.009079
12.940,0.017610,0.010178,-0.028307,-0.015417,0.019404,0.016495,0.015487,0.003704,0.003054,-0.009365,0.002377
12.950,0.015980,0.024732,-0.030056,-0.023478,0.012430,0.017007,0.010835,0.013177,-0.009141,-0.010564,0.011038
12.960,-0.000388,0.036688,-0.024898,-0.023965,-0.000399,0.008198,-0.001438,0.011792,-0.012968,-0.000118,0.006719
12.970,-0.016067,0.044793,-0.014020,-0.016721,-0.013040,-0.005104,-0.012699,0.000691,-0.004924,0.010458,-0.005501
12.980,-0.011084,0.048194,0.000079,-0.004083,-0.019538,-0.015609,-0.015028,-0.010979,0.007628,0.009505,-0.011253
12.990,0.023284,0.046535,0.014160,0.009872,-0.016834,-0.017559,-0.006786,-0.013603,0.013197,-0.001926,-0.003773
13.000,0.074341,0.039991,0.024988,0.020643,-0.006200,-0.009885,0.006230,-0.005019,0.006685,-0.011234,0.008143
13.010,0.113579,0.029247,0.030074,0.024754,0.007354,0.003206,0.014863,0.007701,-0.005946,-0.008158,0.010484
13.020,0.114939,0.015433,0.028251,0.020880,0.017444,0.014540,0.013042,0.014076,-0.013135,0.003912,0.000497
13.030,0.071622,-0.000002,0.019936,0.010270,0.019318,0.017905,0.002047,0.008852,-0.008299,0.011669,-0.010075
13.040,-0.000655,-0.015436,0.007041,-0.003653,0.012091,0.011457,-0.010388,-0.003665,0.004134,0.006563,-0.008799
13.050,-0.074071,-0.029250,-0.007472,-0.016397,-0.000830,-0.001270,-0.015516,-0.013162,0.012782,-0.005778,0.002823
13.060,-0.123213,-0.039993,-0.020268,-0.023852,-0.013361,-0.013301,-0.009729,-0.011815,0.009730,-0.011749,0.011126
13.070,-0.134681,-0.046536,-0.028407,-0.023612,-0.019598,-0.018042,0.002901,-0.000732,-0.002230,-0.004769,0.006346
13.080,-0.109599,-0.048194,-0.030020,-0.015756,-0.016604,-0.012895,0.013490,0.010954,-0.012148,0.007469,-0.005896
13.090,-0.061283,-0.044791,-0.024734,-0.002816,-0.005789,-0.000680,0.014591,0.013614,-0.010945,0.011473,-0.011205
13.100,-0.009507,-0.036686,-0.013766,0.011031,0.007753,0.011907,0.005428,0.005057,0.000277,0.002829,-0.003338
13.110,0.028116,-0.024728,0.000366,0.021321,0.017643,0.017969,-0.007553,-0.007667,0.011246,-0.008933,0.008454
13.120,0.044457,-0.010175,0.014413,0.024732,0.019222,0.014182,-0.015221,-0.014074,0.011920,-0.010848,0.010305
13.130,0.044981,0.005447,0.025149,0.020165,0.011747,0.002623,-0.012182,-0.008884,0.001682,-0.000804,0.000039
13.140,0.040870,0.020497,0.030106,0.009093,-0.001261,-0.010374,-0.000575,0.003626,-0.010096,0.010126,-0.010273
13.150,0.038611,0.033395,0.028146,-0.004912,-0.013675,-0.017685,0.011437,0.013148,-0.012631,0.009894,-0.008505
13.160,0.035877,0.042787,0.019719,-0.017333,-0.019648,-0.015304,0.015404,0.011837,-0.003604,-0.001245,0.003264
13.170,0.027599,0.047686,0.006762,-0.024162,-0.016366,-0.004535,0.008536,0.000773,0.008723,-0.011011,0.011195
13.180,0.015098,0.047578,-0.007750,-0.023197,-0.005375,0.008720,-0.004337,-0.010928,0.013064,-0.008639,0.005962
13.190,0.007228,0.042475,-0.020480,-0.014749,0.008148,0.017195,-0.014159,-0.013625,0.005447,0.003257,-0.006282
13.200,0.011095,0.032913,-0.028505,-0.001542,0.017833,0.016247,-0.014021,-0.005095,-0.007157,0.011562,-0.011139
13.210,0.022213,0.019894,-0.029981,0.012161,0.019118,0.006394,-0.004021,0.007633,-0.013209,0.007122,-0.002898
13.220,0.025887,0.004787,-0.024568,0.021942,0.011398,-0.006963,0.008808,0.014071,-0.007169,-0.005170,0.008750
13.230,0.010254,-0.010823,-0.013510,0.024644,-0.001691,-0.016504,0.015441,0.008916,0.005434,-0.011762,0.010109
13.240,-0.021349,-0.025297,0.000652,0.019397,-0.013984,-0.016999,0.011213,-0.003586,0.013062,-0.005389,-0.000419
13.250,-0.051257,-0.037114,0.014664,0.007892,-0.019689,-0.008178,-0.000903,-0.013133,0.008733,0.006925,-0.010455
13.260,-0.061306,-0.045035,0.025307,-0.006159,-0.016120,0.005125,-0.012383,-0.011859,-0.003591,0.011605,-0.008197
13.270,-0.047056,-0.048227,0.030135,-0.018223,-0.004958,0.015620,-0.015153,-0.000813,-0.012627,0.003492,0.003700
13.280,-0.020324,-0.046356,0.028039,-0.024408,0.008539,0.017553,-0.007264,0.010902,-0.010105,-0.008471,0.011246
13.290,0.000556,-0.039617,0.019501,-0.022720,0.018015,0.009867,0.005734,0.013635,0.001668,-0.011095,0.005568
13.300,0.003438,-0.028719,0.006482,-0.013702,0.019004,-0.003228,0.014700,0.005133,0.011914,-0.001488,-0.006657
13.310,-0.010923,-0.014806,-0.008027,-0.000264,0.011042,-0.014553,0.013325,-0.007598,0.011253,0.009759,-0.011054
13.320,-0.030198,0.000662,-0.020691,0.013259,-0.002121,-0.017902,0.002577,-0.014069,0.000291,0.010249,-0.002453
13.330,-0.037156,0.016061,-0.028601,0.022505,-0.014285,-0.011440,-0.009983,-0.008947,-0.010938,-0.000560,0.009033
13.340,-0.019087,0.029773,-0.029939,0.024491,-0.019721,0.001292,-0.015521,0.003547,-0.012154,-0.010751,0.009897
13.350,0.022751,0.040359,-0.024399,0.018576,-0.015867,0.013316,-0.010142,0.013118,-0.002244,-0.009091,-0.000876
13.360,0.069571,0.046708,-0.013253,0.006669,-0.004539,0.018042,0.002372,0.011881,0.009720,0.002591,-0.010619
13.370,0.093906,0.048152,0.000939,-0.007389,0.008926,0.012880,0.013217,0.000854,0.012786,0.011416,-0.007875
13.380,0.079059,0.044541,0.014915,-0.019064,0.018188,0.000658,0.014765,-0.010876,0.004147,0.007657,0.004129
13.390,0.034814,0.036253,0.025463,-0.024589,0.018882,-0.011924,0.005928,-0.013645,-0.008288,-0.004544,0.011278
13.400,-0.007107,0.024159,0.030162,-0.022182,0.010682,-0.017971,-0.007080,-0.005171,-0.013136,-0.011735,0.005165
13.410,-0.018392,0.009528,0.027930,-0.012619,-0.002550,-0.014169,-0.015107,0.007564,-0.005959,-0.005990,-0.007021
13.420,0.000650,-0.006103,0.019281,0.001015,-0.014580,-0.002601,-0.012508,0.014066,0.006673,0.006358,-0.010952
13.430,0.020837,-0.021093,0.006201,0.014321,-0.019743,0.010392,-0.001111,0.008979,0.013196,0.011697,-0.002004
13.440,0.011561,-0.033869,-0.008303,0.023007,-0.015606,0.017690,0.011068,-0.003507,0.007639,0.004142,0.009300
13.450,-0.029407,-0.043089,-0.020899,0.024272,-0.004118,0.015292,0.015461,-0.013103,-0.004911,-0.007980,0.009668
13.460,-0.073475,-0.047784,-0.028694,0.017706,0.009309,0.004513,0.008979,-0.011903,-0.012966,-0.011305,-0.001332
13.470,-0.089115,-0.047463,-0.029895,0.005429,0.018352,-0.008739,-0.003819,-0.000895,-0.009151,-0.002168,-0.010766
13.480,-0.071658,-0.042158,-0.024228,-0.008600,0.018750,-0.017202,-0.013931,0.010850,0.003041,0.009359,-0.007540
13.490,-0.044214,-0.032426,-0.012994,-0.019854,0.010316,-0.016237,-0.014243,0.013655,0.012449,0.010568,0.004552
13.500,-0.029567,-0.019291,0.001225,-0.024704,-0.002977,-0.006373,-0.004537,0.005209,0.010461,0.000128,0.011292
13.510,-0.024407,-0.004129,0.015163,-0.021584,-0.014868,0.006984,0.008361,-0.007530,-0.001103,-0.010454,0.004754
13.520,-0.004891,0.011466,0.025617,-0.011502,-0.019755,0.016513,0.015377,-0.014064,-0.011658,-0.009511,-0.007374
13.530,0.042100,0.025857,0.030185,0.002291,-0.015337,0.016992,0.011577,-0.009010,-0.011540,0.001916,-0.010831
13.540,0.097081,0.037533,0.027818,0.015345,-0.003695,0.008158,-0.000366,0.003468,-0.000859,0.011231,-0.001552
13.550,0.121679,0.045268,0.019059,0.023448,0.009688,-0.005147,-0.012052,0.013088,0.010609,0.008165,0.009552
13.560,0.095586,0.048251,0.005921,0.023988,0.018507,-0.015631,-0.015260,0.011925,0.012365,-0.003902,0.009424
13.570,0.037988,0.046167,-0.008578,0.016789,0.018609,-0.017548,-0.007734,0.000936,0.002801,-0.011668,-0.001786
13.580,-0.009983,0.039236,-0.021106,0.004174,0.009946,-0.009848,0.005232,-0.010824,-0.009326,-0.006571,-0.010896
13.590,-0.024026,0.028186,-0.028784,-0.009787,-0.003403,0.003249,0.014518,-0.013665,-0.012917,0.005769,-0.007193
13.600,-0.016466,0.014176,-0.029849,-0.020591,-0.015148,0.014566,0.013592,-0.005247,-0.004683,0.011750,0.004967
13.610,-0.017486,-0.001322,-0.024055,-0.024753,-0.019759,0.017900,0.003105,0.007495,0.007838,0.004778,0.011287
13.620,-0.039433,-0.016682,-0.012735,-0.020929,-0.015062,0.011423,-0.009566,0.014061,0.013183,-0.007461,0.004334
13.630,-0.062914,-0.030290,0.001512,-0.010354,-0.003270,-0.001314,-0.015508,0.009041,0.006460,-0.011475,-0.007715
13.640,-0.058694,-0.040717,0.015411,0.003561,0.010062,-0.013331,-0.010542,-0.003428,-0.006177,-0.002839,-0.010692
13.650,-0.020724,-0.046870,0.025769,0.016328,0.018654,-0.018042,0.001840,-0.013073,-0.013160,0.008927,-0.001097
13.660,0.025054,-0.048101,0.030206,0.023827,0.018460,-0.012864,0.012927,-0.011946,-0.008096,0.010852,0.009789
13.670,0.044299,-0.044282,0.027703,0.023640,0.009570,-0.000636,0.014922,-0.000976,0.004379,0.000814,0.009164
13.680,0.024668,-0.035814,0.018835,0.015827,-0.003827,0.011941,0.006420,0.010798,0.012845,-0.010121,-0.002237
13.690,-0.016763,-0.023585,0.005639,0.002908,-0.015422,0.017973,-0.006598,0.013675,0.009552,-0.009899,-0.011007
13.700,-0.052053,-0.008880,-0.008853,-0.010948,-0.019752,0.014155,-0.014975,0.005285,-0.002485,0.001235,-0.006834
13.710,-0.064170,0.006757,-0.021310,-0.021274,-0.014779,0.002579,-0.012818,-0.007460,-0.012248,0.011008,0.005375
13.720,-0.051769,0.021685,-0.028871,-0.024736,-0.002844,-0.010410,-0.001645,-0.014058,-0.010798,0.008646,0.011264
13.730,-0.020136,0.034336,-0.029799,-0.020219,0.010431,-0.017694,0.010685,-0.009073,0.000536,-0.003247,0.003908
13.740,0.024498,0.043382,-0.023880,-0.009179,0.018792,-0.015280,0.015499,0.003388,0.011380,-0.011561,-0.008043
13.750,0.070639,0.047873,-0.012474,0.004821,0.018302,-0.004492,0.009411,0.013058,0.011806,-0.007130,-0.010536
13.760,0.098968,0.047338,0.001798,0.017267,0.009191,0.008758,-0.003297,0.011968,0.001424,0.005161,-0.000640
13.770,0.093431,0.041832,0.015657,0.024142,-0.004250,0.017208,-0.013686,0.001017,-0.010261,0.011762,0.010009
13.780,0.058134,0.031934,0.025918,0.023229,-0.015688,0.016227,-0.014448,-0.010772,-0.012553,0.005397,0.008889
13.790,0.018659,0.018683,0.030225,0.014823,-0.019737,0.006352,-0.005047,-0.013685,-0.003354,-0.006917,-0.002684
13.800,-0.000011,0.003471,0.027586,0.001635,-0.014489,-0.007004,0.007904,-0.005322,0.008916,-0.011607,-0.011100
13.810,0.001264,-0.012106,0.018610,-0.012081,-0.002416,-0.016522,0.015295,0.007426,0.013024,-0.003501,-0.006464
13.820,-0.003714,-0.026412,0.005357,-0.021899,0.010795,-0.016984,0.011928,0.014055,0.005209,0.008464,0.005773
13.830,-0.036720,-0.037944,-0.009126,-0.024653,0.018921,-0.008139,0.000170,0.009104,-0.007374,0.011099,0.011222
13.840,-0.086446,-0.045493,-0.021513,-0.019454,0.018135,0.005168,-0.011707,-0.003349,-0.013207,0.001498,0.003475
13.850,-0.114206,-0.048265,-0.028957,-0.007979,0.008806,0.015642,-0.015349,-0.013042,-0.006950,-0.009754,-0.008358
13.860,-0.091906,-0.045970,-0.029747,0.006069,-0.004670,0.017543,-0.008195,-0.011989,0.005669,-0.010253,-0.010363
13.870,-0.033376,-0.038848,-0.023703,0.018160,-0.015947,0.009830,0.004724,-0.001058,0.013098,0.000550,-0.000182
13.880,0.016112,-0.027647,-0.012212,0.024393,-0.019712,-0.003271,0.014320,0.010745,0.008537,0.010747,0.010213
13.890,0.023920,-0.013543,0.002084,0.022756,-0.014192,-0.014579,0.013843,0.013695,-0.003840,0.009097,0.008599
13.900,0.002360,0.001982,0.015902,0.013779,-0.001987,-0.017897,0.003629,0.005360,-0.012701,-0.002581,-0.003126
13.910,-0.005584,0.017300,0.026066,0.000357,0.011153,-0.011406,-0.009138,-0.007391,-0.009936,-0.011414,-0.011175
13.920,0.026886,0.030801,0.030240,-0.013181,0.019041,0.001336,-0.015477,-0.014052,0.001925,-0.007664,-0.006083
13.930,0.080030,0.041068,0.027467,-0.022466,0.017959,0.013346,-0.010930,-0.009135,0.012024,0.004534,0.006162
13.940,0.105987,0.047023,0.018383,-0.024504,0.008418,0.018041,0.001306,0.003309,0.011115,0.011734,0.011161
13.950,0.076956,0.048041,0.005075,-0.018637,-0.005088,0.012849,0.012623,0.013027,0.000032,0.005999,0.003037
13.960,0.013256,0.044015,-0.009399,-0.006758,-0.016198,0.000614,0.015061,0.012011,-0.011081,-0.006350,-0.008659
13.970,-0.036597,0.035368,-0.021714,0.007301,-0.019677,-0.011957,0.006905,0.001098,-0.012050,-0.011698,-0.010173
13.980,-0.041581,0.023007,-0.029039,0.019005,-0.013888,-0.017975,-0.006108,-0.010719,-0.001988,-0.004151,0.000276
13.990,-0.012846,0.008230,-0.029692,0.024578,-0.001557,-0.014141,-0.014824,-0.013704,0.009894,0.007972,0.010400
14.000,0.014048,-0.007411,-0.023523,0.022223,0.011507,-0.002557,-0.013113,-0.005398,0.012718,0.011307,0.008295
