log10_x,pi_100,pi_1000,pi_10000,zero_line
114.2,-0.003870,-0.003863,-0.002165,0.0
114.4,-0.009848,-0.006793,-0.006513,0.0
114.6,-0.016235,-0.014651,-0.015760,0.0
114.8,-0.011681,-0.011449,-0.012087,0.0
115.0,-0.006092,-0.009789,-0.010635,0.0
115.2,-0.015680,-0.017023,-0.017599,0.0
115.4,-0.038227,-0.035382,-0.035860,0.0
115.6,-0.012519,-0.014517,-0.014737,0.0
115.8,-0.005417,-0.004950,-0.004341,0.0
116.0,-0.026608,-0.026969,-0.026532,0.0
116.2,-0.002655,0.001018,0.001280,0.0
116.4,-0.024583,-0.021728,-0.021545,0.0
116.6,0.012951,0.016459,0.016076,0.0
116.8,-0.008424,-0.006163,-0.007092,0.0
117.0,0.025500,0.023442,0.022192,0.0
117.2,-0.004918,-0.006816,-0.006227,0.0
117.4,0.029795,0.024818,0.026836,0.0
117.6,0.011466,0.013582,0.013777,0.0
117.8,0.009341,0.013299,0.013186,0.0
118.0,0.014205,0.015696,0.017013,0.0
118.2,0.004071,0.004805,0.005959,0.0
118.4,0.034828,0.036675,0.037092,0.0
118.6,0.013898,0.012789,0.012371,0.0
118.8,0.005510,0.003526,0.003092,0.0
119.0,-0.015855,-0.020940,-0.021739,0.0
119.2,0.010687,0.009507,0.009917,0.0
119.4,-0.007903,-0.009984,-0.010125,0.0
119.6,0.017806,0.018464,0.018101,0.0
119.8,-0.010653,-0.012067,-0.013152,0.0
120.0,-0.000206,-0.000524,-0.000066,0.0
120.2,-0.021751,-0.016737,-0.017103,0.0
120.4,-0.010546,-0.010686,-0.009392,0.0
120.6,-0.024504,-0.029430,-0.029198,0.0
120.8,-0.009486,-0.012322,-0.012218,0.0
121.0,-0.004880,-0.007589,-0.008564,0.0
121.2,-0.028768,-0.035346,-0.035505,0.0
121.4,-0.007904,-0.008189,-0.006806,0.0
121.6,-0.040796,-0.039212,-0.040824,0.0
121.8,0.007421,0.006385,0.007437,0.0
122.0,0.015052,0.011641,0.012309,0.0
122.2,0.009588,0.011243,0.011564,0.0
122.4,-0.013721,-0.016696,-0.016253,0.0
122.6,-0.009012,-0.006182,-0.005585,0.0
122.8,0.014137,0.012015,0.012085,0.0
123.0,0.011041,0.011189,0.009359,0.0
123.2,0.029353,0.030413,0.029208,0.0
123.4,-0.002231,0.000992,0.000886,0.0
123.6,0.040679,0.037982,0.037514,0.0
123.8,0.016325,0.019193,0.019493,0.0
124.0,0.016645,0.018035,0.017649,0.0
124.2,0.009852,0.009583,0.009859,0.0
124.4,0.033596,0.035019,0.035162,0.0
124.6,0.001582,-0.002764,-0.002706,0.0
124.8,0.007633,0.006025,0.007325,0.0
125.0,-0.035932,-0.038560,-0.039354,0.0
125.2,-0.015119,-0.012238,-0.011964,0.0
125.4,0.026045,0.021751,0.022020,0.0
125.6,-0.005523,-0.005638,-0.005616,0.0
125.8,0.003757,0.005200,0.005716,0.0
126.0,-0.043189,-0.040757,-0.040353,0.0
126.2,-0.004570,-0.003686,-0.003007,0.0
126.4,-0.033239,-0.036889,-0.037292,0.0
126.6,0.007461,0.007188,0.007013,0.0
126.8,-0.035343,-0.037962,-0.037883,0.0
127.0,-0.001410,-0.002975,-0.004654,0.0
127.2,-0.002401,-0.003951,-0.003344,0.0
127.4,-0.023438,-0.024902,-0.023935,0.0
127.6,-0.011038,-0.007443,-0.007056,0.0
127.8,0.011974,0.016645,0.018497,0.0
128.0,0.014510,0.013622,0.013223,0.0
128.2,0.017139,0.010566,0.010370,0.0
128.4,0.005754,0.012599,0.010848,0.0
128.6,-0.003523,-0.005164,-0.005181,0.0
128.8,0.042373,0.040856,0.040099,0.0
129.0,0.018215,0.012327,0.012315,0.0
129.2,0.035908,0.037988,0.038618,0.0
129.4,0.011052,0.009476,0.009420,0.0
129.6,0.018219,0.019791,0.019541,0.0
129.8,-0.002522,-0.004842,-0.004042,0.0
130.0,0.025804,0.022379,0.021712,0.0
130.2,0.020829,0.018227,0.019312,0.0
130.4,0.006042,0.007852,0.008267,0.0
130.6,0.026458,0.027970,0.027552,0.0
130.8,-0.029329,-0.030536,-0.030327,0.0
131.0,-0.002886,-0.003139,-0.003417,0.0
131.2,-0.017196,-0.014875,-0.015692,0.0
131.4,-0.004139,-0.004268,-0.003411,0.0
131.6,-0.001273,-0.000714,-0.001508,0.0
131.8,-0.020715,-0.021576,-0.020937,0.0
132.0,-0.030737,-0.027627,-0.028830,0.0
132.2,-0.025277,-0.026195,-0.025772,0.0
132.4,-0.006385,-0.005868,-0.006525,0.0
132.6,-0.009712,-0.003470,-0.003379,0.0
132.8,0.002564,0.002115,0.001356,0.0
133.0,-0.019378,-0.016676,-0.016394,0.0
133.2,0.000151,-0.001107,-0.000420,0.0
133.4,0.000407,-0.002142,-0.001556,0.0
133.6,0.029668,0.027947,0.029220,0.0
133.8,-0.014444,-0.015456,-0.016134,0.0
134.0,0.042268,0.042634,0.043046,0.0
134.2,0.008543,0.010142,0.011031,0.0
134.4,0.025677,0.026038,0.026190,0.0
134.6,-0.001634,-0.000764,0.000058,0.0
134.8,0.006788,0.009896,0.009007,0.0
135.0,0.027998,0.024294,0.023998,0.0
135.2,0.011244,0.011753,0.012493,0.0
135.4,0.016387,0.018046,0.017158,0.0
135.6,-0.005638,-0.009816,-0.010836,0.0
135.8,0.032776,0.034240,0.035476,0.0
136.0,0.009418,0.013031,0.010673,0.0
136.2,0.023978,0.023552,0.023364,0.0
136.4,-0.008262,-0.007283,-0.008011,0.0
136.6,-0.013113,-0.013880,-0.014250,0.0
136.8,-0.006903,-0.006603,-0.006028,0.0
137.0,-0.009952,-0.006553,-0.005994,0.0
137.2,-0.033130,-0.038166,-0.037114,0.0
137.4,-0.003573,-0.004549,-0.006282,0.0
137.6,-0.003340,-0.005093,-0.006505,0.0
137.8,-0.016125,-0.015000,-0.014970,0.0
138.0,-0.025586,-0.029904,-0.030783,0.0
138.2,-0.028713,-0.026750,-0.026316,0.0
138.4,0.008807,0.009835,0.011037,0.0
138.6,-0.003592,-0.007543,-0.006579,0.0
138.8,0.009134,0.007140,0.008438,0.0
139.0,-0.007427,-0.008765,-0.008222,0.0
139.2,0.022952,0.027755,0.029296,0.0
139.4,-0.000217,0.000133,-0.000534,0.0
139.6,0.001146,0.001949,0.001296,0.0
139.8,0.011681,0.014806,0.012742,0.0
140.0,0.014044,0.015139,0.015444,0.0
140.2,0.041998,0.039583,0.039468,0.0
140.4,0.023291,0.022879,0.024294,0.0
140.6,0.017447,0.011844,0.012964,0.0
140.8,0.010354,0.012566,0.012544,0.0
141.0,0.025263,0.026387,0.026180,0.0
141.2,0.014415,0.015592,0.015136,0.0
141.4,0.010843,0.009678,0.009855,0.0
141.6,-0.010387,-0.008092,-0.009298,0.0
141.8,-0.005017,-0.004293,-0.004859,0.0
142.0,-0.003353,-0.002327,-0.003380,0.0
142.2,-0.007197,-0.006592,-0.006333,0.0
142.4,-0.010989,-0.006138,-0.004579,0.0
142.6,-0.005556,-0.009450,-0.009928,0.0
142.8,-0.002259,-0.006417,-0.007011,0.0
143.0,-0.035270,-0.037009,-0.036934,0.0
143.2,-0.004964,-0.005115,-0.004516,0.0
143.4,-0.032237,-0.031167,-0.031842,0.0
143.6,0.026328,0.024094,0.024484,0.0
143.8,-0.011196,-0.010930,-0.012118,0.0
144.0,-0.000998,-0.006438,-0.006791,0.0
144.2,-0.020513,-0.021200,-0.019549,0.0
144.4,0.003492,0.003534,0.003071,0.0
144.6,0.012921,0.013196,0.012624,0.0
144.8,0.028074,0.025033,0.026323,0.0
145.0,0.005786,0.005496,0.006080,0.0
145.2,-0.006599,-0.004611,-0.004348,0.0
145.4,0.020976,0.020329,0.019223,0.0
145.6,0.022982,0.023018,0.022868,0.0
145.8,0.045374,0.048815,0.048457,0.0
146.0,0.015697,0.018034,0.018102,0.0
146.2,0.036874,0.035399,0.034977,0.0
146.4,0.012938,0.012853,0.013223,0.0
146.6,0.024096,0.025543,0.024438,0.0
146.8,-0.017302,-0.019544,-0.019020,0.0
147.0,0.024429,0.021257,0.020822,0.0
147.2,0.010335,0.011040,0.011845,0.0
147.4,0.010087,0.014769,0.013820,0.0
147.6,-0.011022,-0.014640,-0.014031,0.0
147.8,-0.036007,-0.034899,-0.036324,0.0
148.0,-0.008178,-0.008079,-0.008411,0.0
148.2,-0.004016,0.000476,0.001912,0.0
148.4,0.010276,0.008211,0.007795,0.0
148.6,-0.031839,-0.029761,-0.029950,0.0
148.8,-0.016205,-0.017059,-0.017290,0.0
149.0,-0.014001,-0.010429,-0.009247,0.0
149.2,-0.004683,-0.005805,-0.005733,0.0
149.4,0.004243,0.005015,0.004751,0.0
149.6,-0.010614,-0.013666,-0.013326,0.0
149.8,0.018397,0.017927,0.017757,0.0
150.0,-0.013382,-0.011669,-0.010589,0.0
150.2,-0.006191,-0.008587,-0.009138,0.0
150.4,0.000270,0.001757,0.001410,0.0
150.6,0.038041,0.038781,0.037293,0.0
150.8,0.020151,0.023623,0.023670,0.0
151.0,0.035310,0.035333,0.036361,0.0
151.2,-0.012556,-0.013692,-0.013635,0.0
151.4,0.026166,0.026655,0.026654,0.0
151.6,0.017504,0.017066,0.015974,0.0
151.8,0.036253,0.038388,0.037978,0.0
152.0,0.013768,0.018463,0.018144,0.0
152.2,0.026041,0.026187,0.026443,0.0
152.4,0.023566,0.022874,0.022977,0.0
152.6,-0.002107,-0.003495,-0.002355,0.0
152.8,0.023653,0.024454,0.025092,0.0
153.0,-0.020528,-0.019763,-0.020212,0.0
153.2,0.036936,0.037377,0.036438,0.0
153.4,-0.025975,-0.024218,-0.023981,0.0
153.6,-0.020334,-0.022008,-0.021878,0.0
153.8,-0.036124,-0.034467,-0.034684,0.0
154.0,-0.007594,-0.002183,-0.001742,0.0
154.2,-0.013174,-0.008686,-0.009892,0.0
154.4,-0.008716,-0.011260,-0.012893,0.0
154.6,-0.019661,-0.021537,-0.021831,0.0
154.8,-0.015958,-0.015413,-0.014783,0.0
155.0,-0.002588,-0.002233,-0.002303,0.0
155.2,-0.007950,-0.010888,-0.012610,0.0
155.4,0.007867,0.010578,0.011179,0.0
155.6,0.001386,0.003267,0.004289,0.0
155.8,0.007374,0.005582,0.004073,0.0
156.0,-0.013011,-0.012052,-0.012150,0.0
156.2,0.029037,0.024940,0.025108,0.0
156.4,0.006217,0.008408,0.008936,0.0
156.6,0.035862,0.033697,0.034327,0.0
156.8,0.032286,0.031648,0.030103,0.0
157.0,0.011463,0.014507,0.014901,0.0
157.2,0.021806,0.016768,0.018427,0.0
157.4,0.005894,0.006094,0.005934,0.0
157.6,0.033298,0.032412,0.031492,0.0
157.8,0.010046,0.009088,0.008230,0.0
158.0,0.027495,0.027136,0.025727,0.0
158.2,-0.016808,-0.016719,-0.016102,0.0
158.4,0.005749,0.005605,0.006130,0.0
158.6,-0.005353,-0.005338,-0.005522,0.0
158.8,-0.003155,-0.005565,-0.005429,0.0
159.0,0.003965,0.006186,0.006744,0.0
159.2,-0.013199,-0.014965,-0.014521,0.0
159.4,-0.011463,-0.012991,-0.013316,0.0
159.6,-0.003497,-0.003826,-0.004458,0.0
159.8,-0.006220,-0.002930,-0.003318,0.0
160.0,-0.033947,-0.037443,-0.035884,0.0
160.2,0.002769,-0.000623,-0.001374,0.0
160.4,-0.021203,-0.021171,-0.020784,0.0
160.6,0.016227,0.020027,0.020853,0.0
160.8,-0.026051,-0.026434,-0.026353,0.0
161.0,0.008499,0.007389,0.006261,0.0
161.2,0.002423,0.001708,0.001697,0.0
161.4,0.015386,0.015487,0.014569,0.0
161.6,0.000900,0.000323,-0.000850,0.0
161.8,0.009557,0.008964,0.008324,0.0
162.0,0.035854,0.035430,0.036180,0.0
162.2,0.003667,0.004581,0.005598,0.0
162.4,0.030092,0.027939,0.028188,0.0
162.6,0.020802,0.016882,0.015976,0.0
162.8,0.040296,0.039766,0.040190,0.0
163.0,0.025414,0.024572,0.024446,0.0
163.2,0.012116,0.011531,0.010971,0.0
163.4,-0.010172,-0.010803,-0.011357,0.0
163.6,0.013576,0.011392,0.012349,0.0
163.8,0.002684,0.000162,0.000183,0.0
164.0,0.012331,0.013307,0.013375,0.0
164.2,-0.007750,-0.013656,-0.013434,0.0
164.4,-0.002128,-0.005945,-0.004749,0.0
164.6,-0.003677,-0.005549,-0.005280,0.0
164.8,0.002302,-0.001126,0.000752,0.0
165.0,-0.007056,-0.003857,-0.002399,0.0
165.2,-0.016660,-0.016955,-0.017086,0.0
165.4,0.015207,0.017867,0.018093,0.0
165.6,-0.041479,-0.042136,-0.042223,0.0
165.8,-0.020461,-0.021611,-0.020956,0.0
166.0,-0.031060,-0.029331,-0.030502,0.0
166.2,0.007559,0.006689,0.007265,0.0
166.4,0.023604,0.026329,0.028092,0.0
166.6,-0.002754,-0.007708,-0.007604,0.0
166.8,-0.003054,-0.001722,0.000888,0.0
167.0,0.001071,0.000631,0.000598,0.0
167.2,0.019476,0.021139,0.021631,0.0
167.4,0.020686,0.021396,0.022326,0.0
167.6,0.037734,0.035869,0.037419,0.0
167.8,0.023886,0.022148,0.021410,0.0
168.0,0.020170,0.018421,0.018788,0.0
168.2,0.018849,0.016665,0.016932,0.0
168.4,0.021369,0.017535,0.018468,0.0
168.6,0.012657,0.008383,0.007826,0.0
168.8,0.037919,0.036934,0.036047,0.0
169.0,0.007406,0.005912,0.005193,0.0
169.2,0.001589,-0.000635,-0.001333,0.0
169.4,0.007687,0.010297,0.009675,0.0
169.6,-0.010412,-0.006959,-0.006303,0.0
169.8,0.022575,0.021623,0.021142,0.0
170.0,-0.016023,-0.016531,-0.015960,0.0
170.2,0.004428,0.001830,0.002767,0.0
170.4,-0.043364,-0.042834,-0.042228,0.0
170.6,-0.010818,-0.010291,-0.010075,0.0
170.8,-0.035775,-0.033949,-0.034303,0.0
171.0,0.007845,0.008358,0.007809,0.0
171.2,-0.015293,-0.013935,-0.014794,0.0
171.4,-0.010255,-0.011083,-0.011633,0.0
171.6,-0.010853,-0.009177,-0.008046,0.0
171.8,-0.008951,-0.007631,-0.008035,0.0
172.0,-0.008549,-0.014760,-0.014156,0.0
172.2,0.012334,0.012652,0.012791,0.0
172.4,0.020161,0.015406,0.017519,0.0
172.6,0.002840,0.000443,-0.000830,0.0
172.8,0.018106,0.013839,0.014138,0.0
173.0,-0.010861,-0.011860,-0.013345,0.0
173.2,0.029353,0.028258,0.027913,0.0
173.4,0.023700,0.025061,0.024869,0.0
173.6,0.038419,0.043295,0.042181,0.0
173.8,0.008493,0.010520,0.010661,0.0
174.0,0.006819,0.002367,0.002261,0.0
174.2,0.010432,0.012929,0.012615,0.0
174.4,0.025845,0.025231,0.025476,0.0
174.6,0.027613,0.030573,0.031953,0.0
174.8,0.002104,0.005204,0.005475,0.0
175.0,0.026884,0.027493,0.026229,0.0
175.2,-0.010009,-0.013346,-0.013337,0.0
175.4,-0.002695,-0.003999,-0.005543,0.0
175.6,-0.019376,-0.018954,-0.019866,0.0
175.8,0.007374,0.006640,0.005015,0.0
176.0,-0.000309,-0.000781,0.000115,0.0
176.2,-0.020409,-0.017193,-0.018543,0.0
176.4,-0.032516,-0.033982,-0.033446,0.0
176.6,-0.024969,-0.026668,-0.026815,0.0
176.8,-0.000946,-0.001053,-0.000643,0.0
177.0,-0.012845,-0.016735,-0.018073,0.0
177.2,-0.006337,-0.002747,-0.003782,0.0
177.4,-0.020856,-0.025461,-0.025669,0.0
177.6,0.003115,0.001925,0.001077,0.0
177.8,-0.015979,-0.014460,-0.015845,0.0
178.0,0.025367,0.025338,0.024052,0.0
178.2,-0.000200,-0.001781,-0.000949,0.0
178.4,0.041693,0.043589,0.044153,0.0
178.6,0.000975,0.000398,0.001494,0.0
178.8,0.004367,0.003221,0.003254,0.0
179.0,0.023109,0.020866,0.020095,0.0
179.2,0.019246,0.016161,0.014735,0.0
179.4,0.047112,0.048568,0.050002,0.0
179.6,0.009325,0.011982,0.012973,0.0
179.8,0.032146,0.031690,0.032824,0.0
180.0,0.000664,0.003900,0.003757,0.0
180.2,0.025190,0.023541,0.022066,0.0
180.4,-0.009643,-0.010856,-0.010948,0.0
180.6,0.003620,-0.000709,-0.000135,0.0
180.8,-0.005860,-0.007680,-0.006560,0.0
181.0,0.009674,0.007553,0.008907,0.0
181.2,-0.006980,-0.007449,-0.006691,0.0
181.4,-0.004439,-0.001267,-0.002132,0.0
181.6,0.004729,0.002788,0.000752,0.0
181.8,-0.001394,-0.006760,-0.008371,0.0
182.0,-0.020048,-0.023358,-0.024652,0.0
182.2,-0.039179,-0.035191,-0.034438,0.0
182.4,-0.001490,-0.003174,-0.003099,0.0
182.6,-0.021095,-0.018696,-0.018724,0.0
182.8,0.004461,0.002183,0.001346,0.0
183.0,-0.020017,-0.017736,-0.018224,0.0
183.2,0.019355,0.021004,0.018998,0.0
183.4,-0.000332,0.002552,0.002059,0.0
183.6,0.009199,0.013292,0.012508,0.0
183.8,0.013026,0.018088,0.017666,0.0
184.0,0.006073,0.001276,0.001752,0.0
184.2,0.024411,0.023367,0.023454,0.0
184.4,0.017660,0.020592,0.019410,0.0
184.6,0.038383,0.044982,0.045011,0.0
184.8,0.004445,0.007127,0.006691,0.0
185.0,0.015678,0.018089,0.019102,0.0
185.2,0.012789,0.011612,0.009609,0.0
185.4,0.028150,0.029016,0.029675,0.0
185.6,0.034378,0.034942,0.035584,0.0
185.8,0.008538,0.005663,0.005263,0.0
186.0,-0.004930,-0.005124,-0.003264,0.0
186.2,-0.012504,-0.013708,-0.010793,0.0
186.4,-0.000103,0.000859,0.001035,0.0
186.6,0.004969,0.008370,0.008452,0.0
186.8,-0.004168,-0.003756,-0.004640,0.0
187.0,-0.025325,-0.023691,-0.024509,0.0
187.2,-0.000248,0.003111,0.002569,0.0
187.4,-0.026903,-0.025293,-0.024655,0.0
187.6,-0.006214,-0.005338,-0.006216,0.0
187.8,-0.034796,-0.036218,-0.037147,0.0
188.0,0.019514,0.017491,0.017300,0.0
188.2,-0.010431,-0.008851,-0.008132,0.0
188.4,-0.012157,-0.013731,-0.014199,0.0
188.6,-0.013630,-0.010168,-0.010460,0.0
188.8,-0.008316,-0.009964,-0.009383,0.0
189.0,0.031633,0.030525,0.029027,0.0
189.2,-0.002422,-0.001969,-0.000041,0.0
189.4,0.009612,0.010491,0.009546,0.0
189.6,0.000935,0.001430,0.001769,0.0
189.8,0.020786,0.012764,0.012853,0.0
190.0,0.013515,0.012687,0.012109,0.0
190.2,0.033273,0.031622,0.030828,0.0
190.4,0.009492,0.008227,0.007981,0.0
190.6,0.041723,0.039889,0.039777,0.0
190.8,0.005425,0.007143,0.006140,0.0
191.0,0.013109,0.012050,0.011399,0.0
191.2,-0.000246,0.004722,0.005301,0.0
191.4,0.038616,0.036617,0.036116,0.0
